"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717372,"2023-07-17",4,"2023-07-17T23:44:58.443Z","2023-07-17T23:45:02.515Z",TRUE,"pitch","b6901fd3-5c2d-4e0f-aefe-f0c5de285b20",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5371,1.6563,NA,91.34,161.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Chris Taylor grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,3,19,"top",3,"2023-07-17T23:44:10.904Z","2023-07-17T23:45:59.626Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.2,6,0.91,0.3866,7.3434,31.5137,-16.8818,-8.3138,7.5163,0.6733,2.8669,11.1147,-141.5386,-4.7197,-2.2196,50.0009,5.6328,-16.911,38.4,4.8,24,2334,218,NA,NA,NA,NA,NA,NA,FALSE,-16.1,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-17T23:44:43.551Z","2023-07-17T23:44:47.343Z",TRUE,"pitch","68c8f905-758c-4c59-8e6c-c23a83525379",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.563,1.6404,NA,76.7,172.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Chris Taylor grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,3,19,"top",3,"2023-07-17T23:44:10.904Z","2023-07-17T23:45:59.626Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.3,14,0.91,0.3866,7.2663,31.4567,-13.7883,-8.246,9.0385,1.0571,2.4463,11.6784,-141.5316,-6.5139,-2.0459,50.003,5.6559,-16.7757,43.2,3.6,24,2389,217,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.1,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-17T23:44:28.212Z","2023-07-17T23:44:31.577Z",TRUE,"pitch","ccf04f9c-8d8b-44a3-b125-b26f701e8641",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.49,1.64,NA,93.34,204.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Chris Taylor grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,3,19,"top",3,"2023-07-17T23:44:10.904Z","2023-07-17T23:45:59.626Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.6,14,2,0.4539,7.055,23.4034,-27.8486,3.6698,2.9336,0.6208,1.2649,6.1432,-120.6552,-4.4181,-2.4348,50.0049,5.5732,5.411,13.2,8.4,24,2372,87,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-17T23:44:13.276Z","2023-07-17T23:44:17.141Z",TRUE,"pitch","046808df-2564-4498-a9f0-4947051777d2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4594,1.6303,NA,66.22,158.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Chris Taylor grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,3,19,"top",3,"2023-07-17T23:44:10.904Z","2023-07-17T23:45:59.626Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,12,0.91,0.3922,7.2209,30.2961,-15.2546,-8.2971,8.5588,1.3322,2.9702,12.4568,-139.4721,-4.9493,-2.1065,50.0066,5.7681,-16.4104,39.6,4.8,24,2291,210,NA,NA,NA,NA,NA,NA,FALSE,-15,14.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-17T23:43:46.816Z","2023-07-17T23:44:13.276Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621035,"/api/v1/people/621035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Chris Taylor grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,0,3,19,"top",3,"2023-07-17T23:44:10.904Z","2023-07-17T23:45:59.626Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-17T23:41:26.277Z","2023-07-17T23:41:34.360Z",TRUE,"pitch","99904392-dcf5-46e4-ba9e-41cac4e6d333",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.37,1.63,NA,139.99,194.91,"ground_ball","medium","6",119.31,157.37,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Anthony Santander grounds out, shortstop Chris Taylor to first baseman Freddie Freeman.",0,0,3,18,"bottom",2,"2023-07-17T23:41:17.779Z","2023-07-17T23:41:34.360Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.7,7,2,0.4501,6.5882,24.7931,-28.9767,-11.0694,2.1371,-0.603,1.6248,5.4471,-121.8776,-2.2161,-1.4332,50.006,5.0577,-16.5933,27.6,9.6,24,2163,270,62.8,-43,5,NA,NA,NA,TRUE,-35.5,3.6,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",4,"2023-07-17T23:40:45.341Z","2023-07-17T23:40:54.698Z",TRUE,"pitch","0323b156-53f4-4d3d-8826-f3716666eee6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,0,1,NA,NA,3.29,1.63,NA,91.58,153.16,"popup","medium","5",91.79,183.08,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Adley Rutschman pops out to third baseman Max Muncy in foul territory.",0,0,3,17,"bottom",2,"2023-07-17T23:39:03.667Z","2023-07-17T23:40:54.698Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88,3,2,0.3904,6.7583,31.8901,-15.5395,-7.1492,8.3434,0.667,3.1712,7.9648,-140.3248,-2.6761,-1.2799,50.0009,5.1502,-14.2503,37.2,3.6,24,2263,223,75,75,107,NA,NA,NA,TRUE,-14.6,14.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-17T23:40:27.276Z","2023-07-17T23:40:30.879Z",TRUE,"pitch","a712e5fc-111a-4cce-8112-2e9e691c637a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3816,1.7344,NA,142.18,136.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Adley Rutschman pops out to third baseman Max Muncy in foul territory.",0,0,3,17,"bottom",2,"2023-07-17T23:39:03.667Z","2023-07-17T23:40:54.698Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,11,2,0.3906,6.6695,32.6388,-14.3348,-7.0932,8.969,-0.6605,3.787,4.6835,-140.3668,-1.3959,-1.4315,50.0069,5.227,-14.1163,42,3.6,24,2294,228,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.1,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-17T23:39:40.504Z","2023-07-17T23:39:43.838Z",TRUE,"pitch","87a255fb-8110-4993-bc7e-a3188f295cd5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3557,1.6304,NA,82.81,199.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Adley Rutschman pops out to third baseman Max Muncy in foul territory.",0,0,3,17,"bottom",2,"2023-07-17T23:39:03.667Z","2023-07-17T23:40:54.698Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.9,14,2,0.3844,6.7181,31.0623,-13.8651,-6.2911,8.8941,0.8969,1.4554,8.4658,-142.2098,-7.5404,-1.2942,50.0039,5.0115,-12.9524,36,3.6,24,2264,229,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-17T23:39:23.367Z","2023-07-17T23:39:27.111Z",TRUE,"pitch","5d01dcde-1e9e-46ca-a5e9-1f6a9d0bc54d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3816,1.6304,NA,151.16,195.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Adley Rutschman pops out to third baseman Max Muncy in foul territory.",0,0,3,17,"bottom",2,"2023-07-17T23:39:03.667Z","2023-07-17T23:40:54.698Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.7,13,2,0.4568,6.6093,23.3811,-29.7098,-10.1839,1.6957,-0.8961,1.5978,4.4903,-119.9438,-2.1013,-1.4701,50.0059,5.1368,-14.8283,25.2,9.6,24,1916,277,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-17T23:39:53.924Z","2023-07-17T23:40:27.276Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Adley Rutschman pops out to third baseman Max Muncy in foul territory.",0,0,3,17,"bottom",2,"2023-07-17T23:39:03.667Z","2023-07-17T23:40:54.698Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-17T23:37:51.769Z","2023-07-17T23:38:06.592Z",TRUE,"pitch","7adb7581-72b6-4a36-9b84-ef917d488554",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.72,1.75,NA,99.11,189.44,"ground_ball","medium","9",203.97,121.15,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Triple","triple","Gunnar Henderson triples (4) on a ground ball to right fielder Jason Heyward. Ramon Urias scores.",1,0,3,16,"bottom",2,"2023-07-17T23:37:26.004Z","2023-07-17T23:38:06.592Z",TRUE,TRUE,FALSE,FALSE,72,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.6,9,2,0.4242,6.5922,25.7817,-28.7344,-0.7312,2.0343,0.4692,1.8276,5.4298,-128.9151,-2.4478,-1.5656,50.0013,4.9983,-1.2358,0,7.2,24,2133,197,90.7,3,74,NA,NA,NA,FALSE,-31.3,3.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-17T23:37:30.091Z","2023-07-17T23:37:33.172Z",TRUE,"pitch","1c245195-8926-4a61-b074-bce74f2d023c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7701,1.8904,NA,164.99,125.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Triple","triple","Gunnar Henderson triples (4) on a ground ball to right fielder Jason Heyward. Ramon Urias scores.",1,0,3,16,"bottom",2,"2023-07-17T23:37:26.004Z","2023-07-17T23:38:06.592Z",TRUE,TRUE,FALSE,FALSE,72,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.1,11,2,0.3858,6.6686,31.6256,-12.9861,-5.6228,9.3926,-1.2589,4.1773,2.9294,-141.8324,-0.6303,-1.5732,50.0011,5.2284,-11.4851,39.6,3.6,24,2256,221,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-17T23:36:49.912Z","2023-07-17T23:36:58.166Z",TRUE,"pitch","bff1a09b-605f-49da-bfe5-04e0d7c480d1",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.14,1.44,NA,115.37,191.44,"ground_ball","medium","6",119.11,150.03,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Adam Frazier grounds out, shortstop Chris Taylor to first baseman Freddie Freeman. Colton Cowser scores. Ramon Urias to 3rd.",1,0,2,15,"bottom",2,"2023-07-17T23:35:42.381Z","2023-07-17T23:36:58.166Z",TRUE,TRUE,FALSE,TRUE,0,2,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.9,8,2,0.4544,6.6104,24.5895,-28.348,-10.4712,2.6032,0.0428,1.7534,6.698,-120.7515,-2.0683,-1.4135,50.0018,5.1271,-15.3864,26.4,8.4,24,2056,269,59.7,-7,16,NA,NA,NA,TRUE,-35.4,4.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-17T23:36:27.948Z","2023-07-17T23:36:31.137Z",TRUE,"pitch","e22fc5dc-bd49-44eb-bbbb-af0831b3780d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1483,1.4741,NA,172.99,171.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Adam Frazier grounds out, shortstop Chris Taylor to first baseman Freddie Freeman. Colton Cowser scores. Ramon Urias to 3rd.",1,0,2,15,"bottom",2,"2023-07-17T23:35:42.381Z","2023-07-17T23:36:58.166Z",TRUE,TRUE,FALSE,TRUE,0,2,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,11,2,0.389,6.5648,32.9872,-19.0467,-8.714,6.5442,-1.469,2.4746,3.4886,-140.9569,-3.7409,-1.5928,50.0029,5.0537,-17.4792,39.6,4.8,24,2077,232,NA,NA,NA,NA,NA,NA,FALSE,-18,11.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-17T23:36:10.819Z","2023-07-17T23:36:14.931Z",TRUE,"pitch","2f2aff98-c3b7-49f0-a08b-efb74c0a8a06",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2002,1.4741,NA,124.35,177.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Adam Frazier grounds out, shortstop Chris Taylor to first baseman Freddie Freeman. Colton Cowser scores. Ramon Urias to 3rd.",1,0,2,15,"bottom",2,"2023-07-17T23:35:42.381Z","2023-07-17T23:36:58.166Z",TRUE,TRUE,FALSE,TRUE,0,2,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,5,2,0.3923,6.701,33.0952,-13.525,-7.5995,9.4596,-0.1927,2.2579,5.9996,-139.8956,-5.7237,-1.3833,50.0061,5.2255,-14.9873,42,3.6,24,2173,222,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
