"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716890,"2023-08-23",4,"2023-08-23T20:44:04.532Z","2023-08-23T20:44:09.537Z",TRUE,"pitch","7a42a190-a069-4a41-8b54-dbce0afef580",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.5316,1.6483,NA,114.15,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,0,2,12,"bottom",2,"2023-08-23T20:42:55.257Z","2023-08-23T20:44:09.537Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.3,8,0.9,0.4127,6.6933,29.6887,-12.041,6.0491,11.2961,0.0748,1.6826,-5.4815,-132.9568,-7.4145,1.3817,50.0041,5.3898,10.7829,34.8,3.6,24,2198,146,NA,NA,NA,NA,NA,NA,TRUE,-13.9,19,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T20:43:47.385Z","2023-08-23T20:43:52.109Z",TRUE,"pitch","c809a082-b7e6-4bde-9230-bf9c88ab840f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5321,1.7236,NA,94.68,197.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,0,2,12,"bottom",2,"2023-08-23T20:42:55.257Z","2023-08-23T20:44:09.537Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.3,14,0.9,0.4342,6.6138,27.568,-21.0123,8.7064,6.9349,0.5855,1.5471,-5.2869,-126.5049,-5.5828,1.5792,50.0013,5.4841,14.0071,30,6,24,2167,134,NA,NA,NA,NA,NA,NA,FALSE,-25,11.4,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T20:43:32.857Z","2023-08-23T20:43:36.969Z",TRUE,"pitch","432751db-1d3a-4d09-82f7-bada3b86c6d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4389,1.6483,NA,146.38,213.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,0,2,12,"bottom",2,"2023-08-23T20:42:55.257Z","2023-08-23T20:44:09.537Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.3,13,0.91,0.472,6.7182,23.912,-25.7482,-9.0805,4.7205,-0.7708,0.9424,-2.8011,-116.4864,-4.732,1.6299,50.0012,5.4632,-12.3527,25.2,8.4,24,2706,289,NA,NA,NA,NA,NA,NA,FALSE,-35.5,7.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T20:43:17.824Z","2023-08-23T20:43:22.424Z",TRUE,"pitch","0d80e3a9-6f82-47b5-b662-83efd111e13d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.42,1.67,NA,118.39,158.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,0,2,12,"bottom",2,"2023-08-23T20:42:55.257Z","2023-08-23T20:44:09.537Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.6,2,0.89,0.4519,6.6208,22.1711,-21.2886,-2.836,7.3044,-0.0366,2.9709,-3.2297,-120.9175,-1.8745,1.6817,50.0029,5.6122,-4.2255,12,6,24,2612,263,NA,NA,NA,NA,NA,NA,FALSE,-26.3,13.1,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T20:43:04.558Z","2023-08-23T20:43:08.518Z",TRUE,"pitch","5049c008-c7a8-4968-9b1a-af25e662a62c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5779,1.6077,NA,117.74,156.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,0,2,12,"bottom",2,"2023-08-23T20:42:55.257Z","2023-08-23T20:44:09.537Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.9,2,0.9,0.4086,6.6531,30.6753,-13.2895,5.2304,10.3924,-0.0195,3.0491,-5.95,-134.343,-4.0926,1.5505,50.0028,5.5451,9.5052,30,3.6,24,2210,149,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",5,"2023-08-23T20:42:34.818Z","2023-08-23T20:42:39.834Z",TRUE,"pitch","d0218d09-0137-4541-a30d-4a81998648ee",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,2.976,1.4001,NA,92.49,153.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.1,12,0.9,0.4455,6.6787,25.752,-23.6307,8.5922,5.5869,0.643,3.1453,-5.1389,-123.2156,-1.3337,1.6453,50.0033,5.701,13.1385,26.4,7.2,24,2193,138,NA,NA,NA,NA,NA,NA,TRUE,-28.3,10.1,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T20:42:13.207Z","2023-08-23T20:42:18.225Z",TRUE,"pitch","f08fe20f-5a3c-4c4e-8b87-d8593c16214e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.046,1.469,NA,117.87,245.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.8,13,0.89,0.412,6.7293,30.2121,-11.3494,2.829,11.6503,-0.0229,-0.2555,-4.7264,-133.2481,-12.6466,1.4111,50.0019,5.3879,5.0567,15.6,3.6,24,2274,153,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T20:41:58.341Z","2023-08-23T20:42:01.597Z",TRUE,"pitch","b3454cbe-7fbc-4c61-977a-e79261c216c6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1848,1.469,NA,50.94,177.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,14,0.9,0.4012,6.6892,30.054,-13.5847,4.3705,9.8507,1.7332,2.28,-1.3177,-136.5082,-6.3307,1.6543,50.0044,5.5645,8.2488,27.6,3.6,24,2241,148,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.7,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T20:41:36.472Z","2023-08-23T20:41:39.753Z",TRUE,"pitch","8f5bf6d8-b5d9-48ff-8fab-be90d81627e5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.05,1.49,NA,127.55,164.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.7,1,0.89,0.415,6.676,29.7132,-15.2949,4.4444,9.579,-0.2767,2.7602,-5.8666,-132.266,-4.2865,1.3985,50.0002,5.5326,7.8293,21.6,3.6,24,2036,140,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.6,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T20:41:22.114Z","2023-08-23T20:41:27.161Z",TRUE,"pitch","163d531e-a640-4bfa-af5d-23189ed58466",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.05,1.49,NA,75.83,204.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.6,14,0.88,0.4389,6.6309,26.2914,-21.9205,7.4106,6.5042,1.08,1.2597,-3.6982,-125.0218,-6.194,1.6193,50,5.5801,11.675,25.2,7.2,24,2089,140,NA,NA,NA,NA,NA,NA,FALSE,-26.6,10.6,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T20:41:07.420Z","2023-08-23T20:41:11.354Z",TRUE,"pitch","df5ae346-d593-4ed3-bcec-74cbaab43bcd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0228,1.469,NA,100.71,235.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Eduardo Escobar called out on strikes.",0,0,2,11,"bottom",2,"2023-08-23T20:40:39.144Z","2023-08-23T20:42:39.834Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,75.3,14,0.9,0.4647,6.6544,21.3801,-34.621,-3.4492,-1.737,0.4274,0.1365,-1.704,-117.6694,-5.4223,1.608,50.0022,5.6618,-4.8586,8.4,10.8,24,2676,280,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-4.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",10,"2023-08-23T20:38:25.890Z","2023-08-23T20:38:34.409Z",TRUE,"pitch","cb89ea8e-ef21-446c-92d9-4c2bb64fdd24",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.36,1.55,NA,102.28,207.18,"ground_ball","medium","5",103.01,169.32,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Christian Encarnacion-Strand grounds into a double play, third baseman Eduardo Escobar to second baseman Luis Rengifo to first baseman Brandon Drury. Spencer Steer out at 2nd. Christian Encarnacion-Strand out at 1st.",0,0,2,10,"top",2,"2023-08-23T20:29:23.076Z","2023-08-23T20:38:34.409Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74,14,0.83,0.4673,6.2374,23.3696,-20.0063,6.4751,8.7555,0.3862,1.1705,-3.7936,-117.4536,-7.2245,1.1855,50.0037,6.1623,8.9983,21.6,7.2,24,1818,142,70.9,-1,24,NA,NA,NA,TRUE,-28,14.3,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",9,"2023-08-23T20:38:06.240Z","2023-08-23T20:38:09.747Z",TRUE,"pitch","404ff76e-a998-405d-a6c5-54b23554da91",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.55,NA,88.26,204.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Christian Encarnacion-Strand grounds into a double play, third baseman Eduardo Escobar to second baseman Luis Rengifo to first baseman Brandon Drury. Spencer Steer out at 2nd. Christian Encarnacion-Strand out at 1st.",0,0,2,10,"top",2,"2023-08-23T20:29:23.076Z","2023-08-23T20:38:34.409Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.4,14,0.85,0.4639,6.2482,24.7972,-21.4836,8.1686,7.593,0.754,1.2799,-3.264,-118.5279,-6.7405,1.0953,50.0053,6.1513,11.5065,25.2,7.2,24,1902,138,NA,NA,NA,NA,NA,NA,FALSE,-29.4,12.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",5,"2023-08-23T20:30:58.016Z","2023-08-23T20:31:01.642Z",TRUE,"pitch","66022c92-08ef-411d-ab7c-a1bd8b769663",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.55,NA,121.03,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Christian Encarnacion-Strand grounds into a double play, third baseman Eduardo Escobar to second baseman Luis Rengifo to first baseman Brandon Drury. Spencer Steer out at 2nd. Christian Encarnacion-Strand out at 1st.",0,0,2,10,"top",2,"2023-08-23T20:29:23.076Z","2023-08-23T20:38:34.409Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,5,2,0.4019,6.8467,33.0472,-17.7556,-4.8421,7.6802,-0.1058,2.1439,6.271,-136.8256,-6.0712,-1.8093,50.0007,5.6281,-9.0874,21.6,4.8,24,2288,204,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T20:30:31.194Z","2023-08-23T20:30:36.114Z",TRUE,"pitch","9b9759ad-2488-4017-84ac-d66d2eb2d0f3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.36,1.55,NA,83.18,174.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Christian Encarnacion-Strand grounds into a double play, third baseman Eduardo Escobar to second baseman Luis Rengifo to first baseman Brandon Drury. Spencer Steer out at 2nd. Christian Encarnacion-Strand out at 1st.",0,0,2,10,"top",2,"2023-08-23T20:29:23.076Z","2023-08-23T20:38:34.409Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.1,68.8,14,2,0.4993,6.4912,24.0533,-31.7522,7.3225,0.3501,0.8874,2.3866,3.9296,-110.6879,0.0236,-1.8764,50.0047,5.7664,8.8737,16.8,10.8,24,1216,64,NA,NA,NA,NA,NA,NA,FALSE,-47.2,1.1,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T20:30:11.680Z","2023-08-23T20:30:15.765Z",TRUE,"pitch","baf79aeb-2ccf-4971-bcb4-0c0fcac9a641",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.36,1.55,NA,86.58,181.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Christian Encarnacion-Strand grounds into a double play, third baseman Eduardo Escobar to second baseman Luis Rengifo to first baseman Brandon Drury. Spencer Steer out at 2nd. Christian Encarnacion-Strand out at 1st.",0,0,2,10,"top",2,"2023-08-23T20:29:23.076Z","2023-08-23T20:38:34.409Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.2,70,6,2,0.491,6.6803,23.7444,-27.5375,4.1759,3.6948,0.7982,2.115,4.7352,-112.3225,-1.35,-1.8942,50.002,5.5708,5.2399,12,9.6,24,2188,68,NA,NA,NA,NA,NA,NA,FALSE,-40,6.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
