"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
747048,"2024-05-01",1,"2024-05-01T22:53:48.191Z","2024-05-01T22:53:51.191Z",TRUE,"pitch","dd0a76a7-12d5-41ba-86ca-5b2f0dcf7a29",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.767,1.8485,NA,193.92,195.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rizzo strikes out swinging.",0,0,0,7,"top",2,"2024-05-01T22:53:08.769Z","2024-05-01T22:54:27.533Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.7,13,0.89,0.4269,6.4174,29.4531,-28.8464,-10.6872,1.9992,-2.0181,1.6089,1.1918,-128.8285,-4.5893,-1.1029,50.0026,5.6715,-17.7689,30,8.4,24,2138,213,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.8,19,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T22:53:31.666Z","2024-05-01T22:53:35.374Z",TRUE,"pitch","ad416a4d-fd7f-4940-9a6c-deb9a49a91a1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6688,1.7176,NA,147.04,189.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Anthony Rizzo strikes out swinging.",0,0,0,7,"top",2,"2024-05-01T22:53:08.769Z","2024-05-01T22:54:27.533Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,87.3,7,0.9,0.3965,6.3892,28.208,-14.8904,1.0578,8.9274,-0.788,1.8433,0.4564,-137.6949,-8.2898,-1.093,50.005,5.8833,2.048,7.2,3.6,24,2735,197,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.8,-2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",3,"2024-05-01T22:50:47.990Z","2024-05-01T22:50:55.556Z",TRUE,"pitch","40f86868-23a0-4f56-a14b-8af6f5a89bd8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.5,1.63,NA,122.48,188.13,"ground_ball","medium","4",154.73,152.15,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,0,6,"bottom",1,"2024-05-01T22:49:57.266Z","2024-05-01T22:50:55.556Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.6,8,0.9,0.3858,6.4903,30.7358,-14.291,-4.4791,8.7493,-0.1436,1.8761,8.4915,-141.6826,-7.9317,-2.5904,50.006,5.615,-9.1587,25.2,3.6,24,2498,205,93.3,-22,5,NA,NA,NA,TRUE,-14.3,14.5,6.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T22:50:27.466Z","2024-05-01T22:50:31.420Z",TRUE,"pitch","fa68a6ae-e2d8-4978-ad34-3b2be4192455",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5773,1.6285,NA,103.23,166.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,0,6,"bottom",1,"2024-05-01T22:49:57.266Z","2024-05-01T22:50:55.556Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.1,6,0.91,0.3879,6.5196,30.0334,-11.7221,-4.2877,10.1126,0.3614,2.686,9.573,-140.8389,-6.1084,-2.5146,50.0004,5.6311,-8.6709,27.6,2.4,24,2455,204,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.3,6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T22:50:14.979Z","2024-05-01T22:50:17.979Z",TRUE,"pitch","213060f1-8aff-4646-b70e-b0414039f25e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.5,1.63,NA,121.92,131.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,0,6,"bottom",1,"2024-05-01T22:49:57.266Z","2024-05-01T22:50:55.556Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,11,0.92,0.3928,6.3838,32.0541,-10.99,-2.4707,10.7654,-0.129,3.9662,7.3337,-139.5473,-2.9392,-2.4727,50.0036,5.7595,-4.8634,15.6,2.4,24,2526,210,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.1,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T22:50:34.858Z","2024-05-01T22:50:47.990Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,656811,"/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,0,6,"bottom",1,"2024-05-01T22:49:57.266Z","2024-05-01T22:50:55.556Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",7,"2024-05-01T22:49:47.328Z","2024-05-01T22:49:54.060Z",TRUE,"pitch","75badfbb-669a-41d8-a4ec-6af400d4763c",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.46,1.65,NA,136.58,152.41,"line_drive","hard","8",103.93,66.99,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,1,0.91,0.3869,6.5742,30.8102,-12.7609,-4.6685,9.5502,-0.5136,3.1987,6.9219,-141.3331,-4.8593,-2.3826,50.0002,5.7533,-9.4879,30,3.6,24,2547,199,103.3,17,333,NA,NA,NA,TRUE,-12.4,16.6,7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",6,"2024-05-01T22:49:23.042Z","2024-05-01T22:49:27.039Z",TRUE,"pitch","2a24e7f6-9785-42fe-81d9-79028f18e476",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.46,1.65,NA,125.18,205.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,84.1,13,0.92,0.4124,6.6274,26.6357,-25.9891,-9.6062,3.4552,-0.2145,1.2212,9.3666,-132.4911,-5.4445,-2.5369,50.001,5.1866,-17.1845,30,7.2,24,1925,225,NA,NA,NA,NA,NA,NA,FALSE,-27.5,5.3,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",5,"2024-05-01T22:49:05.069Z","2024-05-01T22:49:09.344Z",TRUE,"pitch","60b4bc58-4717-46c1-849f-e875332d96e4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.46,1.65,NA,76.74,174.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,14,0.91,0.393,6.5109,30.1804,-10.6901,-3.7595,10.9147,1.0561,2.3966,10.4866,-139.1613,-6.8477,-2.2665,50.0011,5.5914,-7.3994,22.8,2.4,24,2503,200,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.5,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",4,"2024-05-01T22:48:51.213Z","2024-05-01T22:48:54.572Z",TRUE,"pitch","e448263a-3e46-43c6-913e-90b9bf8df249",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6926,1.636,NA,124.4,217.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.7,13,0.91,0.3868,6.5107,29.7304,-10.7269,-5.4182,10.5445,-0.1943,0.7779,8.2397,-141.1682,-11.4605,-2.4363,50.0069,5.5629,-11.0256,36,3.6,24,2553,205,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17,8.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T22:48:31.229Z","2024-05-01T22:48:35.259Z",TRUE,"pitch","9ae699ed-f78a-4bc0-82c9-07f45126e3a7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.6132,1.691,NA,131.28,164.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.7,4,0.92,0.4173,6.6471,27.5416,-27.4237,-10.4842,2.7245,-0.3746,2.7331,8.8576,-131.2233,-1.5915,-2.4303,50.0057,5.3889,-18.3032,31.2,7.2,24,1669,229,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.8,17,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T22:48:18.066Z","2024-05-01T22:48:22.062Z",TRUE,"pitch","78eb2608-3309-4692-ab6c-ed1978d09852",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.619,1.7972,NA,113.53,184.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88,8,0.9,0.3932,6.7086,28.7923,-11.3962,-4.3258,10.5523,0.0909,2.0045,8.5439,-138.8834,-7.8305,-2.4523,50.0033,5.6041,-8.5187,27.6,3.6,24,2434,206,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.8,6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T22:47:58.863Z","2024-05-01T22:48:01.905Z",TRUE,"pitch","2f527e10-4506-425e-8ea4-617f60df69a6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6993,1.6709,NA,34.58,202.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.4,14,0.9,0.434,6.5374,24.5955,-27.6857,2.1431,2.7773,2.1624,1.3298,10.5041,-126.0066,-5.1952,-2.3313,50.0009,5.6437,3.4592,10.8,7.2,24,2684,105,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.1,-6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",3,"2024-05-01T22:48:39.316Z","2024-05-01T22:48:51.213Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,668939,"/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"5","atBat","Lineout","field_out","Adley Rutschman lines out sharply to center fielder Trent Grisham.",0,0,0,5,"bottom",1,"2024-05-01T22:47:35.916Z","2024-05-01T22:49:54.060Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T22:47:23.686Z","2024-05-01T22:47:31.482Z",TRUE,"pitch","29aced1d-581a-4c8c-9d48-91e317d00741",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.72,1.74,NA,116.3,169.89,"ground_ball","medium","3",163.21,166.68,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Anthony Rizzo to pitcher Luis Gil.",0,0,0,4,"bottom",1,"2024-05-01T22:46:39.040Z","2024-05-01T22:47:31.482Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,5,0.9,0.3939,6.5008,30.9269,-12.272,-4.9372,10.1638,0.0183,2.5514,8.422,-139.0007,-6.3312,-2.4083,50.0067,5.6724,-9.6722,30,3.6,24,2526,202,87.7,-18,10,NA,NA,NA,TRUE,-12.7,17.3,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T22:47:08.696Z","2024-05-01T22:47:11.978Z",TRUE,"pitch","9e20adf3-1972-4c33-be08-54d93c939a4f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.8276,1.8311,NA,87.5,193.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Anthony Rizzo to pitcher Luis Gil.",0,0,0,4,"bottom",1,"2024-05-01T22:46:39.040Z","2024-05-01T22:47:31.482Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,14,0.91,0.3925,6.6462,31.649,-9.4042,-4.277,11.548,0.774,1.6597,10.176,-139.5786,-9.09,-2.3645,50.0023,5.5794,-8.4341,28.8,2.4,24,2507,206,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.1,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T22:46:55.206Z","2024-05-01T22:46:59.176Z",TRUE,"pitch","7abd2baf-7149-4c36-857f-0008dfe6a220",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.8013,1.6426,NA,135.87,149.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Groundout","field_out","Gunnar Henderson grounds out, first baseman Anthony Rizzo to pitcher Luis Gil.",0,0,0,4,"bottom",1,"2024-05-01T22:46:39.040Z","2024-05-01T22:47:31.482Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,1,0.89,0.3981,6.4057,30.8877,-13.466,-4.7296,9.7612,-0.495,3.3208,6.8293,-137.651,-4.0735,-2.395,50.0033,5.7331,-9.0658,27.6,3.6,24,2429,203,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17,7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
