"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717840,"2023-06-08",4,"2023-06-09T00:11:59.093Z","2023-06-09T00:12:09.176Z",TRUE,"pitch","03c08e5a-178c-4eb7-9261-737d2e86a8aa",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.62,1.67,NA,146.16,152.85,"line_drive","medium","7",61.95,120.46,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Brett Baty singles on a line drive to left fielder Eddie Rosario. Jeff McNeil scores. Francisco Lindor to 2nd.",1,6,3,25,"top",3,"2023-06-09T00:10:23.518Z","2023-06-09T00:12:09.176Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,1,0.89,0.3992,6.8222,30.5171,-8.0166,-3.9576,12.6682,-0.765,3.1826,4.9072,-137.2482,-6.0732,-2.0623,50.0018,5.9708,-7.5465,34.8,2.4,24,2394,204,94.6,14,253,NA,NA,NA,FALSE,-8.9,21.8,6.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596019,"Francisco Lindor","/api/v1/people/596019",683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",3,"2023-06-09T00:11:36.867Z","2023-06-09T00:11:41.332Z",TRUE,"pitch","a4f03006-84dd-4064-bc13-a91242746e8c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.62,1.67,NA,138.45,146.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Brett Baty singles on a line drive to left fielder Eddie Rosario. Jeff McNeil scores. Francisco Lindor to 2nd.",1,6,3,25,"top",3,"2023-06-09T00:10:23.518Z","2023-06-09T00:12:09.176Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,1,0.88,0.3947,6.967,31.7339,-10.0582,-5.8178,11.3417,-0.5628,3.4107,6.4801,-138.9015,-5.0845,-2.1724,50.0024,5.9366,-11.3442,40.8,3.6,24,2355,203,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.7,9.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T00:11:11.259Z","2023-06-09T00:11:16.011Z",TRUE,"pitch","8b6177f1-f637-4703-9a26-34c46da829d9",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.461,1.6013,NA,58.26,237.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Brett Baty singles on a line drive to left fielder Eddie Rosario. Jeff McNeil scores. Francisco Lindor to 2nd.",1,6,3,25,"top",3,"2023-06-09T00:10:23.518Z","2023-06-09T00:12:09.176Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.3,14,0.89,0.4446,7.045,25.9778,-28.5667,0.6728,2.3482,1.5411,0.0627,8.4919,-123.4718,-7.9203,-2.0387,50.0015,5.7363,1.0311,4.8,8.4,24,2343,118,NA,NA,NA,NA,NA,NA,FALSE,-35.6,2.5,-3.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T00:10:51.045Z","2023-06-09T00:10:56.781Z",TRUE,"pitch","72118395-83f6-4fbc-ab4f-8b3caa10116b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5742,1.624,NA,152.36,174.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Brett Baty singles on a line drive to left fielder Eddie Rosario. Jeff McNeil scores. Francisco Lindor to 2nd.",1,6,3,25,"top",3,"2023-06-09T00:10:23.518Z","2023-06-09T00:12:09.176Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,13,0.88,0.3964,6.8849,31.2984,-11.01,-4.8295,10.9522,-0.9277,2.3798,4.7657,-138.2506,-7.4315,-2.0478,50.006,5.8448,-9.3352,33.6,3.6,24,2392,204,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.5,7.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T00:10:31.768Z","2023-06-09T00:10:35.805Z",TRUE,"pitch","6394c042-08ec-41a6-941e-c1bbaa2d03ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6195,1.6467,NA,124.62,195.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Brett Baty singles on a line drive to left fielder Eddie Rosario. Jeff McNeil scores. Francisco Lindor to 2nd.",1,6,3,25,"top",3,"2023-06-09T00:10:23.518Z","2023-06-09T00:12:09.176Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,8,0.88,0.3971,7.1413,29.3703,-10.0748,-5.2048,11.4621,-0.1998,1.6085,6.8864,-137.6906,-9.4442,-2.0521,50.0026,5.7561,-10.0355,36,3.6,24,2343,209,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.1,8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",7,"2023-06-09T00:09:59.244Z","2023-06-09T00:10:05.657Z",TRUE,"pitch","c97a611f-4e8b-4e14-ad19-934abf17b160",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1821,1.5021,NA,74.61,193.36,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.8,14,0.9,0.3894,7.1118,30.8978,-9.4108,-4.0284,11.3508,1.112,1.6823,9.7836,-140.5001,-9.7147,-1.887,50.0028,5.7901,-8.0793,27.6,2.4,24,2342,203,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.7,5.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643446,"Jeff McNeil","/api/v1/people/643446",596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",6,"2023-06-09T00:09:22.071Z","2023-06-09T00:09:26.869Z",TRUE,"pitch","677670b6-c01a-4758-9264-d685a404774f",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.16,1.48,NA,122.55,214.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.7,13,0.9,0.4331,7.0279,22.4599,-28.943,2.2287,1.9841,-0.1456,0.9014,4.6037,-125.8647,-6.4059,-2.2785,50.0004,5.7846,3.6202,8.4,7.2,24,2395,148,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.5,-4.9,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",4,"2023-06-09T00:08:32.244Z","2023-06-09T00:08:39.342Z",TRUE,"pitch","ca91642e-4201-4d38-96a1-6e1cab6f071c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.16,1.48,NA,137.58,164.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,1,0.89,0.3967,6.8837,29.8068,-11.2508,-2.7741,10.8273,-0.5398,2.7634,5.0425,-137.9233,-6.523,-2.0288,50.0042,5.9131,-5.3619,19.2,2.4,24,2417,204,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.5,4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",3,"2023-06-09T00:08:09.840Z","2023-06-09T00:08:14.424Z",TRUE,"pitch","62f2fe34-5454-4182-b775-96b62810d49a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1821,1.4567,NA,172.15,149.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,11,0.87,0.402,6.8442,29.2613,-11.3876,-2.3773,11.0469,-1.4468,3.3123,2.9848,-136.1469,-5.034,-2.2472,50.0024,5.9702,-4.4733,16.8,2.4,24,2418,201,NA,NA,NA,NA,NA,NA,FALSE,-12,19.2,3.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T00:07:51.047Z","2023-06-09T00:07:55.655Z",TRUE,"pitch","aa0a3825-c360-4d1f-a32c-feae537bce2c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1821,1.434,NA,107.46,141.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.8,12,0.9,0.4388,6.6639,24.5585,-30.2964,2.3705,1.1932,0.2502,3.5886,5.1104,-124.7083,0.0196,-2.1319,50.005,6.075,3.7427,8.4,8.4,24,2204,108,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.4,-5.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T00:07:29.436Z","2023-06-09T00:07:33.442Z",TRUE,"pitch","b3085727-6f47-4187-bde0-da0b52b034bd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.16,1.48,NA,126.05,185.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.6,8,0.9,0.4361,6.974,24.2842,-28.6889,2.7142,2.1785,-0.2374,1.9873,4.2173,-125.3852,-3.9273,-2.2909,50.0025,5.9032,4.3403,9.6,7.2,24,2294,144,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.4,-5.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T00:07:10.999Z","2023-06-09T00:07:15.430Z",TRUE,"pitch","c4e04e4b-1007-4da1-9a14-e27ea335f7df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1821,1.4567,NA,140.49,114.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.2,11,0.9,0.3894,6.9564,32.0182,-11.7336,-2.19,10.2024,-0.6162,4.6016,5.2452,-140.6848,-1.923,-2.2206,50.0048,6.0548,-4.3885,14.4,2.4,24,2312,209,NA,NA,NA,NA,NA,NA,FALSE,-11,18.2,2.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",5,"2023-06-09T00:08:58.955Z","2023-06-09T00:09:03.432Z",FALSE,"pickoff","c2b2d7a7-a08d-4a84-9e27-cafd88411886",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Walk","walk","Francisco Lindor walks. Jeff McNeil to 2nd.",0,5,3,24,"top",3,"2023-06-09T00:07:00.513Z","2023-06-09T00:10:05.657Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T00:06:33.703Z","2023-06-09T00:06:45.069Z",TRUE,"pitch","a26626ca-8e9b-40bc-843d-8a3aed1e9e10",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.52,1.67,NA,145.31,191.31,"line_drive","medium","9",178.18,89.67,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Jeff McNeil singles on a line drive to right fielder Ronald Acuna Jr.",0,5,3,23,"top",3,"2023-06-09T00:06:16.818Z","2023-06-09T00:06:45.069Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.9,7,0.91,0.433,7.0849,24.9962,-21.0118,-9.1612,6.8781,-0.7426,1.758,6.1681,-126.3602,-5.9428,-2.0213,50.0007,5.8211,-14.8592,31.2,6,24,2315,222,89,15,216,NA,NA,NA,FALSE,-24.8,11.4,15.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T00:06:20.495Z","2023-06-09T00:06:24.878Z",TRUE,"pitch","1c760d92-fea3-46f0-82d3-cdc545254385",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6554,1.7602,NA,140.39,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Jeff McNeil singles on a line drive to right fielder Ronald Acuna Jr.",0,5,3,23,"top",3,"2023-06-09T00:06:16.818Z","2023-06-09T00:06:45.069Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,7,0.89,0.3946,7.0837,32.1203,-10.4692,-4.216,11.1297,-0.6136,2.0964,4.8949,-139.0018,-8.4614,-1.8524,50.0065,5.8815,-8.2248,30,2.4,24,2326,199,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.5,6.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",5,"2023-06-09T00:04:00.285Z","2023-06-09T00:04:09.225Z",TRUE,"pitch","0254db4d-4641-4cfa-8170-5be02a361390",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.47,1.64,NA,111.35,152.9,"line_drive","medium","6",106.22,149,NA,NA,TRUE,NA,NA,NA,NA,NA,"22","atBat","Lineout","field_out","Austin Riley lines out to shortstop Francisco Lindor.",0,5,3,22,"bottom",2,"2023-06-09T00:01:48.082Z","2023-06-09T00:04:09.225Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.6,2,0.9,0.3943,6.0925,29.7485,-12.6132,-4.1732,10.0011,0.1483,3.1808,4.9959,-138.6714,-8.0034,-1.1308,50.003,6.9374,-8.163,26.4,3.6,24,2431,205,107.3,8,166,NA,NA,NA,TRUE,-13.3,16.7,6.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
