"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716822,"2023-08-27",8,"2023-08-27T18:35:58.177Z","2023-08-27T18:36:02.943Z",TRUE,"pitch","289f6842-e378-48eb-91e0-ed75ba5fe846",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1538,1.462,NA,147.55,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.5,4,2,0.4061,6.6307,32.4146,-10.9728,-5.9018,11.5329,-0.8016,2.0425,3.532,-135.4177,-9.4702,-1.3631,50.002,6.3745,-10.8476,37.2,3.6,24,2065,207,NA,NA,NA,NA,NA,NA,TRUE,-13.1,18.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",7,"2023-08-27T18:35:26.944Z","2023-08-27T18:35:34.021Z",TRUE,"pitch","c93c9394-b77d-4acc-ab89-43826900ef13",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.19,1.47,NA,112.65,170.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.8,5,0.91,0.401,6.7312,30.6969,-13.0659,-9.0878,10.1185,0.1142,2.5112,7.3215,-136.6893,-7.3846,-1.421,50.0047,6.149,-17.1642,46.8,4.8,24,2013,206,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",6,"2023-08-27T18:35:03.729Z","2023-08-27T18:35:07.999Z",TRUE,"pitch","697901b5-f378-4aab-a496-138eb7c84c3c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2093,1.462,NA,74.21,209.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85,14,0.91,0.4059,6.8083,30.5046,-11.0631,-9.3215,11.4544,1.1227,1.0758,9.5766,-135.1537,-11.1267,-1.262,50.005,6.0324,-17.1822,48,4.8,24,1952,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",5,"2023-08-27T18:34:36.662Z","2023-08-27T18:34:41.770Z",TRUE,"pitch","73fa138d-4ed0-4ea1-951e-caf5e33ab7bf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.19,1.47,NA,144.87,203.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.2,13,0.9,0.4559,6.6145,22.7746,-23.0115,-8.6038,6.2651,-0.7311,1.2967,4.3422,-120.0366,-6.9617,-1.4436,50.0042,6.2774,-12.5828,26.4,7.2,24,1412,238,NA,NA,NA,NA,NA,NA,FALSE,-30.1,10,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",4,"2023-08-27T18:34:11.447Z","2023-08-27T18:34:15.773Z",TRUE,"pitch","8323ce54-e86e-413c-afa3-0419fd5a5499",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.19,1.47,NA,120.47,170.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,75,5,0.9,0.4609,6.6854,23.156,-22.898,-9.8057,6.4897,-0.091,2.5442,5.9551,-118.9094,-4.2902,-1.3559,50.0049,6.4536,-14.0203,28.8,7.2,24,1494,235,NA,NA,NA,NA,NA,NA,FALSE,-30.1,10.9,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",3,"2023-08-27T18:33:47.893Z","2023-08-27T18:33:52.109Z",TRUE,"pitch","258490ef-9544-4373-8fe2-a45a422cd4a9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.19,1.47,NA,134.05,177.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.2,4,2,0.4104,6.7881,27.3341,-12.536,-5.6734,10.8779,-0.4474,2.275,5.1682,-133.2086,-7.9513,-1.6711,50.0054,6.1955,-10.2462,33.6,3.6,24,1994,214,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",2,"2023-08-27T18:33:27.012Z","2023-08-27T18:33:31.181Z",TRUE,"pitch","43405c5b-3653-4499-b9b4-3e79f94626c1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0706,1.4064,NA,53.15,197.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.5,69.7,14,0.89,0.5009,6.609,21.5691,-39.6255,6.389,-6.1676,1.6751,1.5411,5.121,-109.8482,-1.4993,-1.5264,50.0042,6.4898,7.7164,12,13.2,24,2454,30,NA,NA,NA,NA,NA,NA,FALSE,-59.6,-11.2,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",1,"2023-08-27T18:33:07.199Z","2023-08-27T18:33:11.360Z",TRUE,"pitch","d66d299f-919d-4127-b01b-c624b90d9768",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0706,1.3786,NA,144.47,164.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.7,1,0.89,0.4642,6.6081,22.3481,-31.2157,-9.549,0.6759,-0.7207,2.753,4.4034,-117.9838,-2.4607,-1.3702,50.0016,6.685,-13.4674,21.6,9.6,24,1533,228,NA,NA,NA,NA,NA,NA,FALSE,-40.7,0.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",0,"2023-08-27T18:30:37.170Z","2023-08-27T18:33:07.199Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Mark Canha called out on strikes.",0,1,1,10,"bottom",1,"2023-08-27T18:33:04.946Z","2023-08-27T18:36:02.943Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",7,"2023-08-27T18:30:09.017Z","2023-08-27T18:30:21.619Z",TRUE,"pitch","08816b84-870a-4d86-b1c6-823c2d60ccfa",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.57,1.75,NA,144.28,188.75,"ground_ball","soft","1",122.78,197.42,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.5,7,0.9,0.4591,6.4696,22.7221,-23.3159,-8.7044,6.146,-0.7157,1.8528,4.5467,-119.2612,-5.7841,-1.5149,50.0054,6.4099,-12.553,25.2,7.2,24,1430,232,47.8,-70,4,NA,NA,NA,FALSE,-30.7,10,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA
716822,"2023-08-27",6,"2023-08-27T18:29:47.650Z","2023-08-27T18:29:51.260Z",TRUE,"pitch","962317f1-d22b-4a7f-93dd-567f931eac4b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.57,1.75,NA,108.2,183.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86,8,0.91,0.4024,6.7464,27.9817,-13.6568,-8.6321,9.8524,0.2308,2.0399,7.341,-135.7859,-8.4998,-1.3779,50.0008,6.1477,-16.219,44.4,4.8,24,1853,215,NA,NA,NA,NA,NA,NA,FALSE,-15,16.3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",5,"2023-08-27T18:29:23.341Z","2023-08-27T18:29:28.178Z",TRUE,"pitch","fe252d20-6ca8-4d44-8032-dc75993e4b95",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.57,1.75,NA,123.22,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,8,0.91,0.4576,6.514,22.6869,-21.085,-7.9171,7.6409,-0.1632,1.8442,5.6187,-119.6175,-6.353,-1.5118,50.0058,6.4203,-11.4956,25.2,7.2,24,1474,236,NA,NA,NA,NA,NA,NA,FALSE,-27.8,12.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",3,"2023-08-27T18:28:28.993Z","2023-08-27T18:28:33.331Z",TRUE,"pitch","849d4e8c-fc2d-495d-a0cf-e0cc5e1bbeb1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.57,1.75,NA,150.45,200.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.8,13,0.9,0.4623,6.6991,24.5722,-24.734,-8.1961,5.2468,-0.8775,1.4303,3.7879,-118.8631,-6.415,-1.434,50.0057,6.4356,-11.6311,22.8,8.4,24,1402,234,NA,NA,NA,NA,NA,NA,FALSE,-33.2,8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",4,"2023-08-27T18:28:55.397Z","2023-08-27T18:29:00.397Z",FALSE,"no_pitch","2b9786cc-c7ab-4325-a27d-f60eb5cc8a89",3,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",608379,"Michael Wacha",NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",1,"2023-08-27T18:27:51.355Z","2023-08-27T18:27:55.567Z",TRUE,"pitch","04fad8ce-04c6-4f0e-a679-cd14b6c39a23",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.57,1.75,NA,138.02,181.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,74.6,7,0.9,0.4662,6.569,20.7318,-25.6091,-7.2702,4.6866,-0.5515,2.1279,4.3521,-117.1841,-4.7564,-1.4819,50.0023,6.5572,-10.1797,19.2,8.4,24,1330,234,NA,NA,NA,NA,NA,NA,FALSE,-34.3,7.7,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",0,"2023-08-27T18:27:34.568Z","2023-08-27T18:27:38.395Z",TRUE,"pitch","bcc25a3a-23b9-4144-ab83-67ba363ca525",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3674,1.603,NA,105.87,156.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willy Adames singles on a soft ground ball to pitcher Michael Wacha.",0,1,1,9,"bottom",1,"2023-08-27T18:27:26.252Z","2023-08-27T18:30:21.619Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,74,3,0.9,0.4676,6.4045,21.7089,-25.6783,-8.0647,4.6697,0.2919,3.0587,6.1357,-117.0466,-2.7275,-1.3134,50,6.6389,-11.2088,21.6,8.4,24,1404,240,NA,NA,NA,NA,NA,NA,FALSE,-34.2,8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
