"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746063,"2024-05-22",1,"2024-05-23T00:30:19.718Z","2024-05-23T00:30:23.594Z",TRUE,"pitch","c652c1ad-5dba-45f1-9738-d4344f435d59",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.56,NA,112.5,162.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Andruw Monasterio flies out to center fielder Jazz Chisholm Jr.",0,0,1,56,"top",9,"2024-05-23T00:29:53.718Z","2024-05-23T00:31:08.259Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.2,2,0.9,0.389,6.2731,33.6805,-13.7012,4.5473,9.2132,0.1181,2.8187,-7.5613,-141.0751,-3.9318,2.2488,50.0007,5.1206,9.1162,26.4,3.6,24,2579,140,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16,-6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:30:02.912Z","2024-05-23T00:30:07.310Z",TRUE,"pitch","f355c17e-1a06-48ed-bfb6-f6399995e348",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9691,1.3843,NA,126.07,153.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Andruw Monasterio flies out to center fielder Jazz Chisholm Jr.",0,0,1,56,"top",9,"2024-05-23T00:29:53.718Z","2024-05-23T00:31:08.259Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.8,11,0.91,0.3901,6.2598,34.2758,-11.9999,4.2527,10.123,-0.2379,3.1722,-8.1982,-140.8273,-3.6648,2.1688,50.0067,5.276,8.4795,26.4,2.4,24,2582,141,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",6,"2024-05-23T00:29:34.530Z","2024-05-23T00:29:39.495Z",TRUE,"pitch","6192ce36-6114-47cd-b8c0-04905a141611",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.27,1.53,NA,187.2,219.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.5,13,0.9,0.4277,6.5082,25.5266,-30.9998,-3.2049,0.7044,-1.8417,0.7281,-8.9028,-127.8943,-4.7381,2.0959,50.0027,5.0265,-5.3246,12,8.4,24,2544,287,NA,NA,NA,NA,NA,NA,TRUE,-34.9,0.5,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",5,"2024-05-23T00:29:12.985Z","2024-05-23T00:29:16.743Z",TRUE,"pitch","5da9d901-7786-40a3-9f09-203e72e8f9fa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.27,1.53,NA,131.28,168.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.9,4,0.9,0.4232,6.3648,25.7609,-31.5356,-2.7306,0.3804,-0.3746,2.5981,-6.2546,-129.2126,-0.5005,2.428,50.0062,5.2077,-4.6392,10.8,7.2,24,2477,250,NA,NA,NA,NA,NA,NA,FALSE,-33.7,0.8,6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-23T00:28:58.132Z","2024-05-23T00:29:03.048Z",TRUE,"pitch","8b0f5a02-38e6-4b8f-ae08-87ec4c913521",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1423,1.5861,NA,134.31,180.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.5,4,0.9,0.3934,6.2825,31.6169,-12.0807,3.4611,10.2369,-0.4541,2.1427,-8.3312,-139.2942,-6.2465,2.1273,50.0028,5.2149,6.7943,20.4,2.4,24,2491,145,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.4,-4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-23T00:28:44.449Z","2024-05-23T00:28:50.406Z",TRUE,"pitch","1bfa8fe5-998c-4337-a27b-f6bfd1ba9748",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.285,1.5896,NA,99.37,110.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.3,12,0.91,0.3912,6.1858,35.0617,-12.0761,1.8834,10.1478,0.4626,4.7383,-5.3714,-140.5901,0.1691,2.1623,50.0003,5.4679,3.73,10.8,2.4,24,2554,149,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.6,-2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:28:33.163Z","2024-05-23T00:28:33.185Z",FALSE,"action",NA,NA,"Defensive Substitution: Emmanuel Rivera replaces first baseman Josh Bell, batting 3rd, playing third base.","Defensive Sub",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656896,"/api/v1/people/656896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","301","55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,605137,"/api/v1/people/605137",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:28:33.185Z","2024-05-23T00:28:34.185Z",FALSE,"action",NA,NA,"Defensive switch from third base to first base for Jake Burger.","Defensive Switch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","500","55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:28:33.185Z","2024-05-23T00:28:44.449Z",FALSE,"action",NA,NA,"Pitching Change: Tanner Scott replaces Jesús Luzardo.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656945,"/api/v1/people/656945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","Blake Perkins strikes out swinging.",0,0,1,55,"top",9,"2024-05-23T00:28:42.074Z","2024-05-23T00:29:39.495Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663368,"Blake Perkins","/api/v1/people/663368","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:26:03.850Z","2024-05-23T00:26:11.506Z",TRUE,"pitch","964ebeaf-e54e-42cc-a5a0-13db844b8114",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.74,1.68,NA,102.39,202.42,"ground_ball","medium","4",153.52,147.91,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, second baseman Andruw Monasterio to first baseman Owen Miller.",0,0,1,54,"bottom",8,"2024-05-23T00:25:43.088Z","2024-05-23T00:26:11.506Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,89.3,14,0.9,0.3856,6.6442,34.7945,-22.9601,-10.3622,4.516,0.3834,1.3466,11.2321,-142.4306,-7.2423,-2.2779,50.004,5.39,-21.1467,37.2,6,24,1837,235,104.4,4,79,NA,NA,NA,TRUE,-22,6.7,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:25:29.937Z","2024-05-23T00:25:36.874Z",TRUE,"pitch","4ca2d058-15e2-4cc4-8517-ffe0d3e4e037",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.43,1.6,NA,111.47,161.26,"line_drive","medium","9",165.66,98.65,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Nick Fortes lines out to right fielder Jackson Chourio.",0,0,1,53,"bottom",8,"2024-05-23T00:24:39.973Z","2024-05-23T00:25:36.874Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.8,2,0.9,0.392,6.8657,32.1027,-24.9431,-9.656,3.657,0.1451,2.8711,10.3368,-139.8265,-2.8425,-2.3485,50.0011,5.541,-19.0819,33.6,6,24,1734,241,82.9,23,271,NA,NA,NA,TRUE,-23.5,6.2,15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:25:14.840Z","2024-05-23T00:25:19.441Z",TRUE,"pitch","1944dad5-65a6-43cb-885c-ae4d5291252e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4424,1.6033,NA,114.48,176.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Nick Fortes lines out to right fielder Jackson Chourio.",0,0,1,53,"bottom",8,"2024-05-23T00:24:39.973Z","2024-05-23T00:25:36.874Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.7,5,0.9,0.3883,7.0264,33.3415,-24.7421,-10.4549,3.6899,0.0662,2.2898,10.7124,-141.2602,-4.7273,-2.4239,50.0013,5.5835,-21.046,36,6,24,1817,231,NA,NA,NA,NA,NA,NA,FALSE,-23.3,5.8,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:24:56.737Z","2024-05-23T00:25:05.647Z",TRUE,"pitch","b8563f23-3f98-4a61-ad87-e4112c2bf7c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4068,1.6565,NA,167.13,180.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Nick Fortes lines out to right fielder Jackson Chourio.",0,0,1,53,"bottom",8,"2024-05-23T00:24:39.973Z","2024-05-23T00:25:36.874Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.4,13,0.91,0.4189,6.5843,28.7463,-35.4342,2.2608,-1.8876,-1.3151,2.1725,2.8111,-130.9638,-1.868,-2.6977,50.0008,5.5559,3.9096,7.2,8.4,24,2522,64,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-3.6,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-23T00:24:23.007Z","2024-05-23T00:24:30.513Z",TRUE,"pitch","8e9614bf-84b9-4503-ade0-7c1560248367",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.27,1.54,NA,113.14,186.01,"ground_ball","medium","6",105.09,152.15,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Otto Lopez grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,1,52,"bottom",8,"2024-05-23T00:24:05.708Z","2024-05-23T00:24:30.513Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,83.5,8,0.91,0.414,6.5808,29.6221,-33.4829,1.1421,-0.7381,0.1014,1.9544,6.7181,-132.5614,-2.8822,-2.6192,50.0032,5.5122,2.0225,6,8.4,24,2728,68,94.4,-9,13,NA,NA,NA,TRUE,-34.8,-1.8,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-23T00:24:07.937Z","2024-05-23T00:24:12.679Z",TRUE,"pitch","884437ed-01e7-4bed-abf5-17b28e3f4921",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.27,1.54,NA,100.38,202.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Otto Lopez grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,1,52,"bottom",8,"2024-05-23T00:24:05.708Z","2024-05-23T00:24:30.513Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,82.6,14,0.91,0.4182,6.683,30.2976,-33.4374,0.812,-0.7275,0.4359,1.3372,7.1253,-131.4384,-4.1429,-2.4262,50.0039,5.4425,1.4069,4.8,8.4,24,2608,56,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-2,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-23T00:22:59.305Z","2024-05-23T00:22:59.325Z",FALSE,"action",NA,NA,"Joey Wiemer remains in the game as the designated hitter.","Defensive Switch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686894,"/api/v1/people/686894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","52","atBat","Groundout","field_out","Otto Lopez grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,1,52,"bottom",8,"2024-05-23T00:24:05.708Z","2024-05-23T00:24:30.513Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,596142,"/api/v1/people/596142",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-23T00:22:59.325Z","2024-05-23T00:24:07.937Z",FALSE,"action",NA,NA,"Pitching Change: Elvis Peguero replaces Freddy Peralta.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665625,"/api/v1/people/665625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Groundout","field_out","Otto Lopez grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,1,52,"bottom",8,"2024-05-23T00:24:05.708Z","2024-05-23T00:24:30.513Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
