"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717787,"2023-06-13",3,"2023-06-13T23:37:54.880Z","2023-06-13T23:37:58.229Z",TRUE,"pitch","a8e5a2dd-629a-41e4-84c6-8cc553ee82e2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.14,1.45,NA,99.31,144.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Austin Hays doubles (17) on a fly ball to right fielder George Springer.",0,1,0,13,"bottom",2,"2023-06-13T23:36:43.286Z","2023-06-13T23:38:26.503Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.4,12,0.91,0.4241,6.2406,26.0341,-24.0674,0.6048,4.796,0.464,3.4849,4.6607,-129.0014,-1.0321,-1.4423,50.0045,5.7401,1.0218,4.8,6,24,2092,200,NA,NA,NA,NA,NA,NA,FALSE,-26,8.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-13T23:37:18.518Z","2023-06-13T23:37:21.891Z",TRUE,"pitch","28b1c07c-66de-4760-9f95-f7bfd39a8460",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1956,1.4415,NA,106.33,188.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Austin Hays doubles (17) on a fly ball to right fielder George Springer.",0,1,0,13,"bottom",2,"2023-06-13T23:36:43.286Z","2023-06-13T23:38:26.503Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.4,9,0.9,0.4149,6.2294,26.5297,-22.097,-8.1383,5.7007,0.2798,1.8723,7.1315,-131.7482,-5.3529,-1.3974,50.0035,5.5513,-14.3873,28.8,6,24,1951,222,NA,NA,NA,NA,NA,NA,FALSE,-23.8,9.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-13T23:37:04.573Z","2023-06-13T23:37:07.883Z",TRUE,"pitch","3485c4e2-7511-4c61-98cf-0e7f06dbff59",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2189,1.4415,NA,110.08,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Austin Hays doubles (17) on a fly ball to right fielder George Springer.",0,1,0,13,"bottom",2,"2023-06-13T23:36:43.286Z","2023-06-13T23:38:26.503Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.8,2,0.9,0.4161,6.1404,28.3006,-27.0521,-8.8588,2.9229,0.1814,2.7626,7.7629,-131.6956,-2.1156,-1.6553,50.0057,5.5799,-15.5438,26.4,7.2,24,1998,225,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-13T23:37:28.370Z","2023-06-13T23:37:54.880Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669720,"/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Austin Hays doubles (17) on a fly ball to right fielder George Springer.",0,1,0,13,"bottom",2,"2023-06-13T23:36:43.286Z","2023-06-13T23:38:26.503Z",TRUE,FALSE,FALSE,FALSE,34,0,2,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",4,"2023-06-13T23:34:46.032Z","2023-06-13T23:34:53.053Z",TRUE,"pitch","d8e397ec-3c4c-4eec-89d4-4f7691f9117c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.4,1.64,NA,128.07,182.62,"line_drive","medium","7",65.88,105.27,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Kevin Kiermaier lines out to left fielder Austin Hays.",0,1,0,12,"top",2,"2023-06-13T23:33:04.504Z","2023-06-13T23:34:53.053Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84.1,7,0.92,0.4136,6.2458,24.3897,-23.582,1.5936,4.8236,-0.2904,2.0799,4.6903,-131.7369,-5.3423,-2.2913,50.0043,5.8461,2.8391,8.4,6,24,2523,183,90.4,19,278,NA,NA,NA,TRUE,-25.1,7.9,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",3,"2023-06-13T23:34:21.852Z","2023-06-13T23:34:25.723Z",TRUE,"pitch","48718f95-65d7-4643-b0cd-93df3260bbf4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.4,1.64,NA,124.74,183.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Kevin Kiermaier lines out to left fielder Austin Hays.",0,1,0,12,"top",2,"2023-06-13T23:33:04.504Z","2023-06-13T23:34:53.053Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.1,8,0.92,0.3974,6.1919,28.1577,-12.5036,-6.2977,10.2063,-0.2029,2.0398,7.6578,-137.4033,-8.0231,-2.1974,50.0069,5.8321,-12.1422,37.2,3.6,24,2355,212,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-13T23:34:01.365Z","2023-06-13T23:34:04.916Z",TRUE,"pitch","24f3e2ec-87ad-4150-918b-d99430ff9465",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.475,1.5821,NA,141.99,169.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Kevin Kiermaier lines out to left fielder Austin Hays.",0,1,0,12,"top",2,"2023-06-13T23:33:04.504Z","2023-06-13T23:34:53.053Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81.7,4,0.92,0.4253,6.0349,23.5448,-24.1323,1.9842,4.774,-0.6555,2.568,3.8912,-128.1959,-3.8925,-2.4437,50.0012,5.9637,3.3414,9.6,6,24,2539,178,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-13T23:33:41.162Z","2023-06-13T23:33:44.326Z",TRUE,"pitch","4a40c379-f0f8-4159-a2be-329b4e3dcc39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.475,1.5821,NA,193.04,163.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Kevin Kiermaier lines out to left fielder Austin Hays.",0,1,0,12,"top",2,"2023-06-13T23:33:04.504Z","2023-06-13T23:34:53.053Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79,11,0.82,0.4383,6.026,22.9804,-24.9534,-7.9256,4.5595,-1.9948,2.7955,3.7831,-124.5388,-2.3026,-2.4968,50.0047,5.7779,-12.5589,25.2,7.2,24,1730,249,NA,NA,NA,NA,NA,NA,FALSE,-29,8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-13T23:33:21.393Z","2023-06-13T23:33:24.695Z",TRUE,"pitch","5c9dc895-ade8-415c-a939-8a5b670b9786",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4052,1.6524,NA,153.58,144.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Kevin Kiermaier lines out to left fielder Austin Hays.",0,1,0,12,"top",2,"2023-06-13T23:33:04.504Z","2023-06-13T23:34:53.053Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.1,11,0.93,0.3921,6.0144,28.2875,-13.8198,-6.3839,9.2645,-0.9597,3.5041,6.3769,-139.1659,-3.7902,-2.4404,50.0023,5.7857,-12.6475,38.4,3.6,24,2345,221,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.3,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",3,"2023-06-13T23:32:48.525Z","2023-06-13T23:32:53.513Z",TRUE,"pitch","52b03294-846c-49fb-9658-605070e26804",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.22,1.52,NA,83.57,137.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,11,"top",2,"2023-06-13T23:31:21.299Z","2023-06-13T23:32:53.513Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.8,12,0.9,0.3942,6.2007,27.0426,-14.7613,-6.9969,8.8743,0.8771,3.7455,11.0925,-138.2716,-2.7329,-2.2534,50.0002,5.721,-13.726,37.2,3.6,24,2277,226,NA,NA,NA,NA,NA,NA,TRUE,-14.2,15.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139"
717787,"2023-06-13",2,"2023-06-13T23:32:26.609Z","2023-06-13T23:32:30.125Z",TRUE,"pitch","2990f511-bd26-497e-9cce-63c5fb317c92",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2422,1.5587,NA,116.86,117.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,11,"top",2,"2023-06-13T23:31:21.299Z","2023-06-13T23:32:53.513Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,12,0.91,0.395,6.0141,27.6619,-14.6119,-6.3212,8.9968,0.0036,4.4889,8.3424,-138.1074,-1.2023,-2.22,50.0067,5.902,-12.3457,36,3.6,24,2272,223,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-13T23:32:06.415Z","2023-06-13T23:32:09.898Z",TRUE,"pitch","f0d7736a-eabe-4eff-a75c-ca9f12b77efb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.22,1.52,NA,113.83,138.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,11,"top",2,"2023-06-13T23:31:21.299Z","2023-06-13T23:32:53.513Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,12,0.9,0.3952,6.2173,27.7759,-14.5169,-7.1468,9.057,0.0832,3.7271,8.9874,-138.0575,-2.8797,-2.2703,50.0066,5.748,-13.9407,38.4,3.6,24,2289,223,NA,NA,NA,NA,NA,NA,FALSE,-14,16.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-13T23:31:44.203Z","2023-06-13T23:31:47.403Z",TRUE,"pitch","464264a8-bcb3-4598-b61e-2e19215b6a00",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.52,NA,117.65,162.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,1,0,11,"top",2,"2023-06-13T23:31:21.299Z","2023-06-13T23:32:53.513Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,2,0.87,0.397,5.9421,29.0164,-15.593,-7.5629,8.5923,-0.0171,2.8182,8.8095,-137.6766,-5.0508,-2.2676,50.0055,5.723,-14.6,37.2,4.8,24,2345,222,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-13T23:31:03.448Z","2023-06-13T23:31:14.175Z",TRUE,"pitch","5069a55a-d7b3-412e-8845-2fe3c0689659",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.02,1.42,NA,128.62,167.39,"line_drive","medium","9",203.9,111.92,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Anthony Santander. Daulton Varsho to 3rd.",0,1,0,10,"top",2,"2023-06-13T23:30:08.882Z","2023-06-13T23:31:14.175Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.8,1,0.81,0.4028,6.0506,28.2016,-22.8718,-9.4378,4.9606,-0.3049,2.6441,8.681,-135.688,-3.7661,-2.3112,50.0019,5.6336,-17.6922,33.6,6,24,2188,222,88.8,22,290,NA,NA,NA,TRUE,-22.9,8.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139"
717787,"2023-06-13",1,"2023-06-13T23:30:45.433Z","2023-06-13T23:30:48.433Z",TRUE,"pitch","5528efd6-161b-4d5d-91ab-49cc0f018b28",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.079,1.465,NA,62.55,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Anthony Santander. Daulton Varsho to 3rd.",0,1,0,10,"top",2,"2023-06-13T23:30:08.882Z","2023-06-13T23:31:14.175Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.9,14,0.92,0.4221,6.1146,21.9904,-24.4409,2.1355,4.5106,1.4286,1.909,8.2943,-128.8343,-5.5236,-2.0851,50.0003,5.9234,3.6551,10.8,6,24,2447,182,NA,NA,NA,NA,NA,NA,FALSE,-27,7.3,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-13T23:30:29.582Z","2023-06-13T23:30:32.598Z",TRUE,"pitch","7586d17c-2652-43be-b576-8ceb49f1184d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2189,1.3946,NA,126.42,157.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Anthony Santander. Daulton Varsho to 3rd.",0,1,0,10,"top",2,"2023-06-13T23:30:08.882Z","2023-06-13T23:31:14.175Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.2,2,0.91,0.3964,6.0919,27.7746,-13.4222,-6.3207,9.6775,-0.2472,3.015,7.5379,-137.6586,-5.3808,-2.1873,50.0063,5.8886,-12.2521,37.2,3.6,24,2248,215,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.7,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
