"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718227,"2023-05-10",0,"2023-05-10T23:08:33.667Z","2023-05-10T23:08:37.537Z",TRUE,"pitch","3d32a13a-706d-4df8-bd58-8a5ef994d287",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2138,1.5543,NA,119.02,154.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jose Siri flies out to center fielder Cedric Mullins.",0,0,0,15,"top",3,"2023-05-10T23:08:16.909Z","2023-05-10T23:09:11.718Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.1,2,0.84,0.4336,5.918,22.8699,-25.7239,2.1634,3.9811,-0.0529,3.1088,4.6064,-125.7939,-2.1852,-2.1809,50.0022,6.0511,3.5056,9.6,7.2,24,2513,164,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",4,"2023-05-10T23:06:16.323Z","2023-05-10T23:06:23.542Z",TRUE,"pitch","e4c0e5be-108d-454a-a7b2-35184fa42fcb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.62,1.67,NA,97.9,175.9,"line_drive","medium","8",155.97,51.87,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Gunnar Henderson lines out to center fielder Jose Siri.",0,0,0,14,"bottom",2,"2023-05-10T23:04:46.955Z","2023-05-10T23:06:23.542Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.7,83.2,6,0.87,0.4123,6.4972,31.6752,-20.5867,9.3832,6.5005,0.501,2.3289,-3.7062,-133.408,-5.4757,0.698,50.0029,5.9154,16.7253,36,6,24,2208,136,99.7,22,372,NA,NA,NA,TRUE,-22.2,10.7,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:05:58.228Z","2023-05-10T23:06:01.283Z",TRUE,"pitch","d0b72b7a-1fa6-4373-8888-412411a328e0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5335,1.6542,NA,180.29,208.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Gunnar Henderson lines out to center fielder Jose Siri.",0,0,0,14,"bottom",2,"2023-05-10T23:04:46.955Z","2023-05-10T23:06:23.542Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79.3,13,0.92,0.4386,6.5756,24.8464,-28.5118,-2.095,2.3182,-1.6604,1.1369,-5.3971,-124.8228,-5.9635,0.8009,50.0019,5.9009,-3.3097,8.4,7.2,24,2437,211,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:05:36.566Z","2023-05-10T23:05:39.667Z",TRUE,"pitch","dbc67e0d-9cb9-4013-afb2-3c8d44d36658",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.62,1.67,NA,109.16,153.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Gunnar Henderson lines out to center fielder Jose Siri.",0,0,0,14,"bottom",2,"2023-05-10T23:04:46.955Z","2023-05-10T23:06:23.542Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.8,2,0.9,0.3969,6.6536,30.1012,-18.3849,3.8165,7.1457,0.2056,3.1753,-2.6356,-137.904,-3.9684,0.6769,50.0033,5.8699,7.3656,19.2,4.8,24,2086,152,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:05:19.790Z","2023-05-10T23:05:23.792Z",TRUE,"pitch","cc3f8b17-4f8b-4eba-a33c-0b60eef16672",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5335,1.6542,NA,139.99,189.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Gunnar Henderson lines out to center fielder Jose Siri.",0,0,0,14,"bottom",2,"2023-05-10T23:04:46.955Z","2023-05-10T23:06:23.542Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.3,7,0.92,0.4336,6.3599,22.9902,-29.2691,-1.7154,1.7895,-0.6031,1.839,-2.7865,-125.8072,-4.4189,0.7371,50.0009,5.9621,-2.7776,6,7.2,24,2342,188,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-10T23:05:00.871Z","2023-05-10T23:05:04.155Z",TRUE,"pitch","7f2ce244-aa80-4124-93f8-c5bc9d7953f0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.62,1.67,NA,129.08,165.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Gunnar Henderson lines out to center fielder Jose Siri.",0,0,0,14,"bottom",2,"2023-05-10T23:04:46.955Z","2023-05-10T23:06:23.542Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.7,4,0.9,0.4296,6.313,24.4202,-28.1809,-0.7991,2.4203,-0.3169,2.7127,-2.6794,-127.1626,-2.7666,0.8513,50.0016,6.0348,-1.317,3.6,7.2,24,2298,156,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",5,"2023-05-10T23:04:31.172Z","2023-05-10T23:04:35.301Z",TRUE,"pitch","834a420e-994a-4349-a661-e5b6b1a67ee9",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.18,1.47,NA,79.98,187.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.8,14,0.9,0.4171,6.3011,29.1221,-28.4829,9.4592,2.1143,0.9711,1.9064,-2.6793,-131.5468,-4.8736,0.7769,50.003,5.9067,16.4998,28.8,8.4,24,2102,128,NA,NA,NA,NA,NA,NA,TRUE,-30.6,2.9,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,624428,"Adam Frazier","/api/v1/people/624428"
718227,"2023-05-10",4,"2023-05-10T23:04:12.807Z","2023-05-10T23:04:17.609Z",TRUE,"pitch","a7d443b7-7ab4-478e-920b-f610c85ca47d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0234,1.4543,NA,188.36,178.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.9,13,0.91,0.3979,6.7914,28.4795,-14.7999,4.5604,9.0411,-1.8721,2.2352,-8.09,-137.2921,-7.0031,0.5113,50.0033,5.8135,8.7649,24,3.6,24,2221,157,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.1,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:03:48.958Z","2023-05-10T23:03:52.446Z",TRUE,"pitch","3dfe973b-9cdc-495e-8cf1-4514b7887f3e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.47,NA,107.7,199.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.3,8,0.9,0.4154,6.4858,28.407,-24.7801,9.81,4.1994,0.244,1.4472,-4.3735,-131.9374,-6.6539,0.6497,50.0046,5.8316,17.2741,32.4,7.2,24,2175,130,NA,NA,NA,NA,NA,NA,FALSE,-27,6.4,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:03:29.955Z","2023-05-10T23:03:33.225Z",TRUE,"pitch","3cdc6373-356d-4aaa-9ed7-7c10e115adf1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.18,1.47,NA,107.68,207.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.4,14,0.9,0.4196,6.4819,28.9202,-25.7292,10.3056,3.7373,0.2446,1.173,-4.4193,-130.7851,-7.0802,0.6223,50.0004,5.8591,17.7574,31.2,7.2,24,1825,127,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.3,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-10T23:02:58.777Z","2023-05-10T23:03:05.485Z",TRUE,"pitch","ac134eb6-4cbf-4ff9-a7e0-c86b81f807b0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0702,1.4543,NA,125.45,232.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.3,13,0.9,0.4222,6.5643,27.2503,-24.3585,10.7859,4.5818,-0.2217,0.2427,-5.785,-129.7641,-9.6107,0.6357,50.0008,5.8512,18.3849,33.6,7.2,24,1900,133,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.4,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:03:11.980Z","2023-05-10T23:03:29.955Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Jalen Beeks. Adam Frazier to 3rd.","Wild Pitch",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,624428,"/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ac134eb6-4cbf-4ff9-a7e0-c86b81f807b0","wild_pitch",NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-10T23:02:41.187Z","2023-05-10T23:04:35.301Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",4,"2023-05-10T23:02:13.434Z","2023-05-10T23:02:24.511Z",TRUE,"pitch","937df1b5-7e9e-4f4b-abe0-60d1016dc2d5",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.16,1.42,NA,151.42,164.8,"line_drive","medium","7",64.38,132.82,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Adam Frazier doubles (5) on a line drive to left fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-05-10T23:01:08.611Z","2023-05-10T23:02:24.511Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.4,11,0.91,0.3976,6.6339,32.3533,-16.2236,4.3985,8.3084,-0.903,2.7399,-5.3051,-138.067,-5.4996,0.477,50.004,5.8594,8.4453,22.8,3.6,24,2158,157,88.8,8,165,NA,NA,NA,FALSE,-16.6,14,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,624428,"Adam Frazier","/api/v1/people/624428",NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:01:58.880Z","2023-05-10T23:02:03.107Z",TRUE,"pitch","7c1b6977-ab24-454c-b4a2-1354be31942e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1745,1.4822,NA,92.74,155.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Adam Frazier doubles (5) on a line drive to left fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-05-10T23:01:08.611Z","2023-05-10T23:02:24.511Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.8,3,0.9,0.4038,6.5861,32.4415,-15.9756,3.8533,8.7115,0.6364,3.0939,-1.6256,-136.1148,-4.5517,0.7438,50.0023,5.9092,7.1634,21.6,3.6,24,2131,156,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.9,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:01:45.541Z","2023-05-10T23:01:49.305Z",TRUE,"pitch","c6b832c5-1d19-4885-b436-51452c34d9d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0268,1.4043,NA,157.92,199.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Adam Frazier doubles (5) on a line drive to left fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-05-10T23:01:08.611Z","2023-05-10T23:02:24.511Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.7,13,0.9,0.4017,6.8119,31.4686,-13.756,3.9213,9.7904,-1.0736,1.4574,-5.7515,-136.6111,-9.0975,0.5543,50.0002,5.7869,7.3749,21.6,3.6,24,2229,158,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.8,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:01:32.112Z","2023-05-10T23:01:35.998Z",TRUE,"pitch","70f50fa4-f9a5-4135-971f-445236156b32",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0034,1.4043,NA,166.32,183.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Adam Frazier doubles (5) on a line drive to left fielder Luke Raley.",0,0,0,12,"bottom",2,"2023-05-10T23:01:08.611Z","2023-05-10T23:02:24.511Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.5,13,0.91,0.436,6.3546,25.09,-29.3933,-0.5966,1.7358,-1.2938,2.0637,-5.3512,-125.5649,-3.8212,0.941,50.0009,5.9931,-0.9527,3.6,7.2,24,2413,171,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.5,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
