"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","isSubstitution","details.isOut","replacedPlayer.id","replacedPlayer.link","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716655,"2023-09-09",1,"2023-09-10T01:40:34.463Z","2023-09-10T01:40:40.361Z",TRUE,"pitch","db4b8e65-1e95-4c3e-a5aa-e38bd216390d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.25,1.55,NA,113.54,154.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double Play","double_play","Cardinals challenged (slide interference), call on the field was overturned: Tyler Stephenson grounds into a double play, shortstop Masyn Winn to second baseman Tommy Edman to first baseman Paul Goldschmidt. Christian Encarnacion-Strand out at 2nd. Tyler Stephenson out at 1st.",0,4,3,73,"bottom",9,"2023-09-10T01:40:07.923Z","2023-09-10T01:42:07.037Z",TRUE,FALSE,TRUE,TRUE,25,2,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90,2,0.9,0.3823,6.6097,32.8153,-8.809,-2.2584,11.2376,0.0908,3.1249,2.1836,-143.2245,-6.3781,-0.3877,50.0037,5.9304,-4.6963,22.8,2.4,24,2614,195,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-9,19.3,3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T01:40:14.182Z","2023-09-10T01:40:18.803Z",TRUE,"pitch","9b742276-439c-4deb-9d0d-dea7abf5defc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2249,1.4713,NA,93.76,188.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double Play","double_play","Cardinals challenged (slide interference), call on the field was overturned: Tyler Stephenson grounds into a double play, shortstop Masyn Winn to second baseman Tommy Edman to first baseman Paul Goldschmidt. Christian Encarnacion-Strand out at 2nd. Tyler Stephenson out at 1st.",0,4,3,73,"bottom",9,"2023-09-10T01:40:07.923Z","2023-09-10T01:42:07.037Z",TRUE,FALSE,TRUE,TRUE,25,2,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.7,9,0.9,0.3844,6.6823,32.6348,-8.0861,-1.3943,11.7139,0.6096,1.8763,2.8914,-142.4611,-9.8821,-0.2372,50.0026,5.9008,-2.8675,12,2.4,24,2526,198,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-9.1,19.4,1.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-10T01:41:35.523Z","2023-09-10T01:41:56.954Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Double Play","double_play","Cardinals challenged (slide interference), call on the field was overturned: Tyler Stephenson grounds into a double play, shortstop Masyn Winn to second baseman Tommy Edman to first baseman Paul Goldschmidt. Christian Encarnacion-Strand out at 2nd. Tyler Stephenson out at 1st.",0,4,3,73,"bottom",9,"2023-09-10T01:40:07.923Z","2023-09-10T01:42:07.037Z",TRUE,FALSE,TRUE,TRUE,25,2,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",7,"2023-09-10T01:39:42.996Z","2023-09-10T01:39:47.915Z",TRUE,"pitch","47f08efd-c1de-4cd8-895b-25e4601eb32b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1198,1.3843,NA,129.5,207.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91.1,13,0.9,0.3793,6.7766,32.6873,-7.0413,-2.8119,11.8874,-0.3278,1.1441,1.1586,-144.2722,-11.8603,-0.3687,50.0018,5.7365,-5.9436,30,2.4,24,2577,196,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-8.4,19.4,4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",6,"2023-09-10T01:39:17.456Z","2023-09-10T01:39:22.560Z",TRUE,"pitch","4ec53a8f-ef11-4b88-a2ee-29840ec1d0df",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.25,1.49,NA,89.13,192.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.5,9,0.9,0.421,6.7096,25.4543,-25.7753,3.0178,3.725,0.7312,1.7098,2.1481,-129.7632,-5.6683,-0.4975,50.0019,5.8693,5.1796,12,6,24,2420,178,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-28.4,5.8,-5.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",5,"2023-09-10T01:38:57.819Z","2023-09-10T01:39:02.762Z",TRUE,"pitch","546cd7b8-cf22-4e05-9e54-ab2983968673",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1465,1.4643,NA,110.8,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,91.5,14,0.9,0.3778,6.6561,32.3681,-6.4861,-1.2351,12.0534,0.1626,1.3228,1.8225,-144.7369,-11.5877,-0.3135,50.004,5.7666,-2.6325,14.4,1.2,24,2599,197,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-7.7,19.8,1.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-10T01:37:34.656Z","2023-09-10T01:37:40.184Z",TRUE,"pitch","83637241-4938-423d-b8a3-7bd692012869",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1198,1.3312,NA,68.19,253.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.4,14,0.89,0.4218,6.7096,28.0339,-24.4202,-0.4802,4.5448,1.2804,-0.5334,4.5828,-130.0056,-11.0867,-0.4452,50.004,5.6503,-0.8199,0,6,24,2269,191,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-28.4,5.9,-0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-10T01:37:15.119Z","2023-09-10T01:37:18.643Z",TRUE,"pitch","4dc145ea-40b4-4ed5-922e-2a7f8432d3bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1198,1.3843,NA,31.38,234.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.9,14,0.9,0.4286,6.8953,28.5672,-25.9743,0.7916,3.7532,2.2461,0.1681,6.687,-128.2091,-8.981,-0.5077,50.0031,5.7703,1.3048,4.8,7.2,24,2326,163,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-30.7,4.8,-3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-10T01:36:53.143Z","2023-09-10T01:36:58.696Z",TRUE,"pitch","3dd290a9-daf0-4095-842b-9d1d7b20de30",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.25,1.49,NA,105.92,166.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.5,6,0.9,0.3805,6.5661,33.0994,-8.4931,-3.4615,11.2822,0.2906,2.6823,3.4785,-143.8937,-7.6686,-0.4836,50.0048,5.9069,-7.2667,32.4,2.4,24,2510,196,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-8.9,19.1,5.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T01:36:27.234Z","2023-09-10T01:36:53.143Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Helsley replaces Giovanny Gallegos.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664854,"/api/v1/people/664854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-10T01:38:13.000Z","2023-09-10T01:38:57.819Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,687952,"/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Christian Encarnacion-Strand walks.",0,4,3,72,"bottom",9,"2023-09-10T01:36:50.818Z","2023-09-10T01:39:47.915Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-10T01:34:08.049Z","2023-09-10T01:34:12.408Z",TRUE,"pitch","2f0525a8-7fae-492a-b7cc-8c7045d0c425",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.34,1.64,NA,94.22,219.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,4,3,71,"top",9,"2023-09-10T01:32:48.671Z","2023-09-10T01:34:12.408Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,77.4,14,0.89,0.4531,6.7297,19.5847,-30.8569,-5.3138,0.8845,0.5977,0.7259,5.5765,-120.1183,-5.7377,-1.0453,50.0013,5.8342,-7.8955,13.2,8.4,24,897,233,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,-39,0.6,8.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-10T01:33:50.513Z","2023-09-10T01:33:55.042Z",TRUE,"pitch","617e4892-1e6e-42e2-82dd-5520dd7e4380",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.34,1.64,NA,99.42,149.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,4,3,71,"top",9,"2023-09-10T01:32:48.671Z","2023-09-10T01:34:12.408Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.4,3,0.9,0.3944,6.7429,29.3828,-12.7594,-4.9463,9.9272,0.4613,3.3086,5.324,-138.5852,-4.9175,-0.837,50.0053,5.9505,-9.6759,32.4,3.6,24,2179,219,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-12.8,17.2,7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-10T01:33:30.556Z","2023-09-10T01:33:34.589Z",TRUE,"pitch","4b7ee600-2357-4de9-b8a9-41f92f851d5f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3145,1.5345,NA,173.18,149.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,4,3,71,"top",9,"2023-09-10T01:32:48.671Z","2023-09-10T01:34:12.408Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,11,0.9,0.3931,6.714,31.2226,-12.076,-4.6507,10.2186,-1.4739,3.313,1.0965,-139.3362,-4.9516,-1.2682,50.0031,5.9107,-9.1471,33.6,3.6,24,2268,213,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-12.1,17.6,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-10T01:33:10.517Z","2023-09-10T01:33:15.140Z",TRUE,"pitch","c39f57cc-71b4-40ad-bc2d-eea08285d959",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2361,1.5345,NA,91.02,206.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,4,3,71,"top",9,"2023-09-10T01:32:48.671Z","2023-09-10T01:34:12.408Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.8,76.1,14,0.89,0.4588,6.8617,21.613,-34.6448,-3.4662,-1.7064,0.6817,1.2075,5.0199,-119.1206,-4.0227,-0.997,50.0057,6.031,-5.0122,7.2,9.6,24,825,259,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-44.4,-3.7,5.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T01:32:52.866Z","2023-09-10T01:32:57.273Z",TRUE,"pitch","1ad98181-ec3b-4fef-b7ea-6285de4383ba",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.34,1.64,NA,108.81,164.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,4,3,71,"top",9,"2023-09-10T01:32:48.671Z","2023-09-10T01:34:12.408Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.4,5,0.91,0.4245,6.6922,26.5405,-26.1858,2.6355,3.556,0.215,2.7542,2.8845,-128.9574,-2.9649,-1.2601,50.0061,5.9364,4.4448,10.8,6,24,2469,171,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-28.8,6,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
