"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746317,"2024-04-24",0,"2024-04-25T00:16:54.757Z","2024-04-25T00:16:58.814Z",TRUE,"pitch","00ee1310-a2d1-4941-9bd7-18c3b79e67b0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7087,1.6575,NA,119.07,164.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Addison Barger flies out sharply to center fielder Kyle Isbel.",0,0,2,18,"top",3,"2024-04-25T00:16:43.948Z","2024-04-25T00:17:58.785Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.4,5,0.89,0.4616,6.0108,20.5527,-35.8016,1.4229,-2.5413,-0.0542,2.7621,3.8708,-118.2307,0.3107,-1.8912,50.0013,5.8896,2.0324,3.6,9.6,24,2539,49,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:17:21.610Z","2024-04-25T00:17:29.155Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,680718,"/api/v1/people/680718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Addison Barger flies out sharply to center fielder Kyle Isbel.",0,0,2,18,"top",3,"2024-04-25T00:16:43.948Z","2024-04-25T00:17:58.785Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T00:14:43.666Z","2024-04-25T00:14:47.943Z",TRUE,"pitch","5af31327-9179-482e-b2d8-f979f29e87a1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.51,1.68,NA,89.38,192.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,0,2,17,"bottom",2,"2024-04-25T00:13:44.698Z","2024-04-25T00:14:47.943Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.9,9,2,0.399,6.5897,28.058,-18.9041,0.9865,6.9403,0.7246,1.7121,5.2825,-136.8923,-7.4975,-1.3524,50.0065,5.7639,1.8856,8.4,4.8,24,2606,202,NA,NA,NA,NA,NA,NA,TRUE,-19.4,11.3,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:14:15.668Z","2024-04-25T00:14:19.389Z",TRUE,"pitch","f00050a9-148f-47ab-b7a5-472cfedc2b51",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.68,NA,98.24,202.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,0,2,17,"bottom",2,"2024-04-25T00:13:44.698Z","2024-04-25T00:14:47.943Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78,14,2,0.4464,6.4828,22.1355,-29.426,3.2007,1.795,0.4921,1.3277,5.3439,-122.2819,-3.2365,-2.1298,50.0005,5.1699,4.8874,10.8,8.4,24,2889,59,NA,NA,NA,NA,NA,NA,FALSE,-35.6,2.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:13:48.534Z","2024-04-25T00:13:58.824Z",TRUE,"pitch","1bdc1acd-100a-4dee-ba98-627600160d04",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5909,1.6869,NA,120.83,192.78,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,0,2,17,"bottom",2,"2024-04-25T00:13:44.698Z","2024-04-25T00:14:47.943Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.6,8,2,0.3952,6.5446,28.7773,-20.7256,-3.3242,5.874,-0.1006,1.7038,6.7799,-138.2256,-6.0835,-2.1455,50.0023,5.3101,-6.4785,13.2,4.8,24,2630,212,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:14:09.682Z","2024-04-25T00:14:15.668Z",FALSE,"action",NA,NA,"Maikel Garcia steals (5) 2nd base.","Stolen Base 2B",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1bdc1acd-100a-4dee-ba98-627600160d04","stolen_base_2b",NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,0,2,17,"bottom",2,"2024-04-25T00:13:44.698Z","2024-04-25T00:14:47.943Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:13:11.411Z","2024-04-25T00:13:19.492Z",TRUE,"pitch","5f6ef207-3621-4a16-8eee-6cc1e823bec3",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.65,1.73,NA,93.42,184.51,"line_drive","medium","7",81,85.89,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Maikel Garcia singles on a line drive to left fielder Addison Barger. Kyle Isbel scores.",1,0,2,16,"bottom",2,"2024-04-25T00:12:48.627Z","2024-04-25T00:13:19.492Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.1,9,2,0.4568,6.2535,22.2975,-32.2136,5.8313,-0.0284,0.6186,2.01,3.2675,-119.7275,-2.3073,-1.5197,50.002,5.8584,8.4968,15.6,9.6,24,2899,52,94.6,12,261,NA,NA,NA,FALSE,-40.6,-0.4,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:12:56.534Z","2024-04-25T00:13:01.876Z",TRUE,"pitch","5c0b6d52-614a-49a7-af3d-f8074d73ff5a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7087,1.775,NA,115.75,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Maikel Garcia singles on a line drive to left fielder Addison Barger. Kyle Isbel scores.",1,0,2,16,"bottom",2,"2024-04-25T00:12:48.627Z","2024-04-25T00:13:19.492Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.4,5,2,0.443,6.1543,21.8437,-27.9424,3.1603,2.7278,0.0328,2.5542,4.2838,-123.1073,-1.094,-2.133,50.0043,5.3454,4.9057,10.8,7.2,24,2799,71,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.9,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:12:06.207Z","2024-04-25T00:12:21.511Z",TRUE,"pitch","9c123c75-2b48-411b-bdde-bf785d667438",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.39,1.6,NA,123.58,190.32,"fly_ball","medium","7",61.81,81.39,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Kyle Isbel doubles (2) on a fly ball to left fielder Addison Barger. Kyle Isbel to 3rd. Kyle Isbel advances to 3rd, on a fielding error by left fielder Addison Barger.",0,0,1,15,"bottom",2,"2024-04-25T00:11:41.789Z","2024-04-25T00:12:21.511Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.3,8,2,0.4063,6.4338,26.6818,-13.6565,-3.2885,10.0374,-0.1725,1.7949,4.528,-134.3616,-8.2522,-1.4454,50.0037,5.858,-6.0673,19.2,3.6,24,2348,190,92.6,26,332,NA,NA,NA,FALSE,-15.1,16.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:11:52.336Z","2024-04-25T00:11:58.243Z",TRUE,"pitch","4a3261c1-526c-4687-ab69-fae8ae2c0e20",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4437,1.5401,NA,159.65,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Kyle Isbel doubles (2) on a fly ball to left fielder Addison Barger. Kyle Isbel to 3rd. Kyle Isbel advances to 3rd, on a fielding error by left fielder Addison Barger.",0,0,1,15,"bottom",2,"2024-04-25T00:11:41.789Z","2024-04-25T00:12:21.511Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,71,13,2,0.4899,6.1566,21.2235,-41.2936,6.9918,-7.2151,-1.1189,1.9033,-0.9647,-112.0229,0.008,-1.5893,50.0027,6.1395,8.8392,12,13.2,24,2801,37,NA,NA,NA,NA,NA,NA,FALSE,-59,-12.7,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T00:11:16.516Z","2024-04-25T00:11:27.421Z",TRUE,"pitch","7f50b15e-b5c8-4db7-a6e5-36c67e8ed6c0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.47,1.67,NA,85.32,173.48,"popup","medium","4",151.07,119.75,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Hunter Renfroe pops out to second baseman Cavan Biggio.",0,0,1,14,"bottom",2,"2024-04-25T00:10:19.426Z","2024-04-25T00:11:27.421Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.8,14,2,0.4464,6.264,23.2724,-32.2196,6.8396,-0.0289,0.831,2.4186,3.2655,-122.4965,-1.7941,-1.4063,50.0045,5.9046,10.4361,19.2,9.6,24,2812,48,84,53,212,NA,NA,NA,TRUE,-38.6,-0.2,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:10:58.777Z","2024-04-25T00:11:03.646Z",TRUE,"pitch","c5064f64-1b3a-4cd8-bc44-09a505091e73",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.47,1.67,NA,108.17,170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Hunter Renfroe pops out to second baseman Cavan Biggio.",0,0,1,14,"bottom",2,"2024-04-25T00:10:19.426Z","2024-04-25T00:11:27.421Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.6,5,2,0.3996,6.357,28.2623,-19.7407,0.0569,6.5237,0.2316,2.5165,4.7161,-136.7379,-5.5726,-1.5182,50.0058,5.9223,0.1076,2.4,4.8,24,2570,199,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.9,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:10:44.501Z","2024-04-25T00:10:47.938Z",TRUE,"pitch","82518a4f-c6d0-44d1-9774-1ececfda0d2d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.47,1.67,NA,104.34,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Hunter Renfroe pops out to second baseman Cavan Biggio.",0,0,1,14,"bottom",2,"2024-04-25T00:10:19.426Z","2024-04-25T00:11:27.421Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.4,6,2,0.446,6.4384,25.5659,-28.6012,5.1473,2.3426,0.332,2.3055,4.3099,-123.0572,-1.3078,-2.114,50.0038,5.2781,7.8542,16.8,8.4,24,2709,59,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.2,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:10:30.123Z","2024-04-25T00:10:34.025Z",TRUE,"pitch","5bb59dfc-46b6-469f-9219-8d7a503f78ce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.532,1.775,NA,88.09,206.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Hunter Renfroe pops out to second baseman Cavan Biggio.",0,0,1,14,"bottom",2,"2024-04-25T00:10:19.426Z","2024-04-25T00:11:27.421Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.7,69.5,14,2,0.5004,6.33,22.649,-41.1982,6.1962,-7.4667,0.7584,1.1809,2.8531,-110.1665,-1.1711,-1.3655,50.0026,6.1397,7.4878,10.8,14.4,24,2747,22,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-13.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",6,"2024-04-25T00:09:59.909Z","2024-04-25T00:10:08.007Z",TRUE,"pitch","ba16fefb-8b15-44eb-b03f-87692379cfa2",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.15,1.44,NA,124.86,187.56,"ground_ball","medium","4",137.66,163.08,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,1,13,"bottom",2,"2024-04-25T00:08:18.499Z","2024-04-25T00:10:08.007Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.8,8,2,0.4046,6.4853,25.7885,-17.666,-0.5082,7.793,-0.2062,1.897,4.2839,-134.7311,-6.9639,-1.7423,50.0057,5.7372,-0.9474,0,3.6,24,2468,200,99.3,-4,21,NA,NA,NA,TRUE,-18.6,13.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",4,"2024-04-25T00:09:39.533Z","2024-04-25T00:09:43.652Z",TRUE,"pitch","4ddf0ad7-4b1b-4ba7-87c0-242988ce5f1e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.15,1.44,NA,91.1,210.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,1,13,"bottom",2,"2024-04-25T00:08:18.499Z","2024-04-25T00:10:08.007Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.3,14,2,0.4126,6.5475,25.5024,-20.9121,-0.9393,6.293,0.6794,1.0431,6.3822,-132.239,-7.8114,-1.6327,50.003,5.544,-1.6823,1.2,4.8,24,2431,200,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
