"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718107,"2023-05-20",1,"2023-05-20T01:58:17.033Z","2023-05-20T01:58:21.760Z",TRUE,"pitch","5e55a2b3-e14d-4ece-b19e-59c27c23f85e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1874,1.587,NA,144.73,230.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Rafael Devers homers (12) on a fly ball to right field.",1,1,0,8,"top",2,"2023-05-20T01:57:56.270Z","2023-05-20T01:59:20.864Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,646240,"Rafael Devers","/api/v1/people/646240","L","Left",605483,"Blake Snell","/api/v1/people/605483","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82,13,0.92,0.4262,6.6495,24.4649,-22.1072,-0.3761,6.005,-0.7276,0.3077,-6.5824,-128.1249,-10.9411,1.9149,50.0017,6.3348,-0.6295,3.6,6,24,2404,166,NA,NA,NA,NA,NA,NA,FALSE,-26.3,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T01:57:58.269Z","2023-05-20T01:58:03.705Z",TRUE,"pitch","558d8798-4427-4b91-8447-11cf6430d50d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2839,1.5628,NA,150.48,212.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Rafael Devers homers (12) on a fly ball to right field.",1,1,0,8,"top",2,"2023-05-20T01:57:56.270Z","2023-05-20T01:59:20.864Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,646240,"Rafael Devers","/api/v1/people/646240","L","Left",605483,"Blake Snell","/api/v1/people/605483","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80,13,0.8,0.4351,6.6226,24.9819,-23.4213,-1.4469,5.4491,-0.8784,0.9552,-6.2585,-125.7845,-8.8755,1.8275,50.0006,6.4214,-2.3234,7.2,6,24,2284,174,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",3,"2023-05-20T01:55:45.230Z","2023-05-20T01:55:48.805Z",TRUE,"pitch","7133df6d-5163-4f50-991e-f02aac988c8a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.48,1.63,NA,116.3,171.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,0,0,7,"bottom",1,"2023-05-20T01:54:23.160Z","2023-05-20T01:55:48.805Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.8,5,0.89,0.3877,6.8851,32.7378,-11.2999,6.6806,10.329,0.0183,2.4833,-7.5262,-141.3874,-7.4351,1.8489,50.0068,5.8754,13.5065,42,3.6,24,2284,132,NA,NA,NA,NA,NA,NA,TRUE,-11.8,17.3,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T01:55:12.041Z","2023-05-20T01:55:16.596Z",TRUE,"pitch","16970dea-891e-4fa6-929f-de4c13ab28e6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.48,1.63,NA,147.8,147.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,0,0,7,"bottom",1,"2023-05-20T01:54:23.160Z","2023-05-20T01:55:48.805Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.8,1,0.89,0.3909,6.8079,33.6918,-13.7635,6.3846,9.2719,-0.8081,3.3683,-9.3579,-140.4601,-4.6112,1.7469,50.0031,5.9354,12.6783,34.8,3.6,24,2271,136,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T01:54:52.154Z","2023-05-20T01:54:56.458Z",TRUE,"pitch","3475cb13-f406-4997-bbcd-5b6320be6612",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.48,1.63,NA,87.57,161.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,0,0,7,"bottom",1,"2023-05-20T01:54:23.160Z","2023-05-20T01:55:48.805Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,6,0.91,0.3931,6.5792,32.8724,-12.8142,8.2331,9.8587,0.772,2.8472,-5.812,-139.5899,-6.2818,1.8167,50.0015,5.9785,16.166,45.6,4.8,24,2298,133,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.7,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T01:54:32.579Z","2023-05-20T01:54:36.765Z",TRUE,"pitch","ab99c649-fc45-4916-931c-da53db17aaa5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.48,1.63,NA,121.71,196.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,0,0,7,"bottom",1,"2023-05-20T01:54:23.160Z","2023-05-20T01:55:48.805Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,75,8,0.86,0.463,7.003,23.5636,-37.0681,0.703,-3.4605,-0.1235,1.5496,-4.517,-118.4962,-2.7707,1.7196,50.0015,6.1351,0.9962,0,10.8,24,1962,324,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-6.7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",5,"2023-05-20T01:53:53.197Z","2023-05-20T01:53:58.875Z",TRUE,"pitch","59772641-d9c1-4b7a-87de-e5572433f4b5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,2.9233,1.5102,NA,158.26,215.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,13,0.91,0.3959,7.1826,30.7335,-12.6618,6.9732,10.0624,-1.0824,0.8539,-10.0172,-138.34,-11.2728,1.6788,50.0057,5.8296,13.5254,37.2,3.6,24,2325,139,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665742,"Juan Soto","/api/v1/people/665742",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
718107,"2023-05-20",4,"2023-05-20T01:53:32.962Z","2023-05-20T01:53:37.347Z",TRUE,"pitch","608e0f6d-8c5c-4b30-a4cc-1cc7264701b3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.8991,1.4619,NA,162.3,205.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,79,13,0.91,0.4373,6.7728,28.6423,-28.5877,-0.3288,2.2636,-1.1885,1.2145,-7.2053,-125.8657,-5.8336,1.7697,50.0018,5.9152,-0.5201,3.6,7.2,24,2041,182,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",3,"2023-05-20T01:53:15.283Z","2023-05-20T01:53:19.124Z",TRUE,"pitch","98e0e277-50ab-417f-af21-f7b9b2bc4788",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,2.8991,1.4619,NA,128.41,187.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.1,7,0.9,0.3952,6.6522,32.5383,-11.5423,6.8993,10.6139,-0.2994,1.898,-7.5449,-138.8752,-9.0457,1.5627,50.0026,5.9753,13.4102,40.8,3.6,24,2263,140,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.4,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T01:52:55.245Z","2023-05-20T01:52:59.640Z",TRUE,"pitch","5a4e76fc-89a6-4f58-b823-cc300cc78bc7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.875,1.4861,NA,103.46,202.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87,14,2,0.396,7.0406,32.6356,-18.6338,11.0031,6.9982,0.3553,1.3338,-7.2398,-138.6157,-9.0249,1.5791,50.0032,5.8898,21.2903,43.2,6,24,2344,142,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.8,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T01:52:35.910Z","2023-05-20T01:52:40.472Z",TRUE,"pitch","5dd3d4c2-e42a-4daf-89d7-b64ac23187f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9233,1.4619,NA,154.13,195.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,13,0.9,0.3933,7.0063,32.8307,-11.0784,7.0702,10.7551,-0.9742,1.6193,-9.7528,-139.5196,-10.0139,1.6562,50.0049,5.9957,13.8717,40.8,3.6,24,2335,143,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T01:52:17.505Z","2023-05-20T01:52:35.910Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,665742,"/api/v1/people/665742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Walk","walk","Juan Soto walks. Ha-Seong Kim to 2nd.",0,0,0,6,"bottom",1,"2023-05-20T01:52:33.563Z","2023-05-20T01:53:58.875Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T01:51:38.242Z","2023-05-20T01:51:48.065Z",TRUE,"pitch","a43864b0-847a-4e78-b2d1-5ac18e98d403",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.6,1.65,NA,130.15,161.82,"fly_ball","medium","9",212.03,113.64,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Xander Bogaerts flies out to right fielder Alex Verdugo.",0,0,0,5,"bottom",1,"2023-05-20T01:50:47.832Z","2023-05-20T01:51:48.065Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.4,4,0.9,0.3929,6.7142,32.8138,-13.2378,7.8016,9.6314,-0.345,2.8505,-8.6066,-139.6528,-6.0493,1.77,50.0008,5.923,15.3365,42,3.6,24,2294,135,87.9,40,300,NA,NA,NA,TRUE,-13.6,16.3,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T01:51:18.620Z","2023-05-20T01:51:22.246Z",TRUE,"pitch","33ea66de-a153-4dce-b978-939a6e38db7a",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.6,1.65,NA,132.18,168.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Xander Bogaerts flies out to right fielder Alex Verdugo.",0,0,0,5,"bottom",1,"2023-05-20T01:50:47.832Z","2023-05-20T01:51:48.065Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,4,0.9,0.3932,6.7256,31.5165,-14.0213,6.5866,9.2385,-0.3982,2.5982,-8.0405,-139.3285,-7.0457,1.6703,50.0018,6.0877,12.9403,36,3.6,24,2259,142,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.4,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T01:50:59.542Z","2023-05-20T01:51:03.445Z",TRUE,"pitch","c21014f6-c604-4fb3-8594-bc427498d6fa",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.6,1.65,NA,113.15,162.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Xander Bogaerts flies out to right fielder Alex Verdugo.",0,0,0,5,"bottom",1,"2023-05-20T01:50:47.832Z","2023-05-20T01:51:48.065Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87,5,0.9,0.3959,6.6667,31.0375,-12.7311,6.8738,10.0307,0.101,2.8229,-6.7341,-138.383,-6.7284,1.6736,50.004,6.1397,13.3255,39.6,3.6,24,2191,141,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",6,"2023-05-20T01:50:23.096Z","2023-05-20T01:50:33.358Z",TRUE,"pitch","253a8131-81b0-4836-baf1-342482fadf85",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.39,1.58,NA,86.42,170.25,"line_drive","medium","9",161.47,95.47,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Alex Verdugo.",0,0,0,4,"bottom",1,"2023-05-20T01:48:55.392Z","2023-05-20T01:50:33.358Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.3,6,0.91,0.4358,6.5699,25.7809,-32.7982,-0.6635,-0.3911,0.8022,2.5381,-2.7737,-125.7438,-1.8473,2.0063,50.0023,5.9463,-1.0607,2.4,8.4,24,2017,300,93.6,11,187,NA,NA,NA,FALSE,-37.6,-0.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
718107,"2023-05-20",5,"2023-05-20T01:50:04.922Z","2023-05-20T01:50:08.731Z",TRUE,"pitch","a9857e32-30cf-475e-857c-b20dc1148b53",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.39,1.58,NA,138.49,160.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Alex Verdugo.",0,0,0,4,"bottom",1,"2023-05-20T01:48:55.392Z","2023-05-20T01:50:33.358Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.8,1,0.94,0.3881,6.6772,32.0319,-19.3162,8.5445,6.3733,-0.5639,2.9106,-10.0817,-141.1297,-4.6381,1.944,50.0052,5.8191,17.2443,36,4.8,24,2089,132,NA,NA,NA,NA,NA,NA,FALSE,-18.4,10.7,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
