"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746385,"2024-05-22",11,"2024-05-22T01:01:24.068Z","2024-05-22T01:01:31.864Z",TRUE,"pitch","637965b4-712c-4879-a63a-9a2acf547dd2",11,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,2.86,1.27,NA,100.78,198.95,"ground_ball","medium","5",103.86,163.24,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.5,9,0.91,0.4301,5.8927,28.2056,-36.726,-1.1269,-2.7717,0.4256,1.4752,5.2979,-127.7308,-3.8433,-1.5361,50.0061,5.9108,-1.8485,1.2,9.6,24,2695,27,73.7,-10,12,NA,NA,NA,TRUE,-41.4,-5.8,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",9,"2024-05-22T01:00:30.224Z","2024-05-22T01:00:34.741Z",TRUE,"pitch","c9e100ee-289e-4d37-8c04-24411f374dd2",10,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.86,1.27,NA,110.88,198.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.8,75.5,8,2,0.4575,6.0503,27.1917,-36.5015,4.5364,-2.9957,0.1606,1.4825,2.6775,-120.5183,-3.002,-1.5605,50.0019,6.0243,6.557,10.8,10.8,24,2341,21,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-5.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",8,"2024-05-22T01:00:01.694Z","2024-05-22T01:00:10.075Z",TRUE,"pitch","0059aaf9-bd98-43ec-9741-70fdf11b683b",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.86,1.27,NA,127.65,159.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.2,74.4,1,2,0.4646,5.6002,24.0988,-38.5691,7.7848,-4.5456,-0.2794,2.9328,0.5471,-118.2333,0.7048,-1.5248,50.0054,6.1912,10.9416,15.6,12,24,2397,25,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-7.8,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",7,"2024-05-22T00:59:41.621Z","2024-05-22T00:59:47.579Z",TRUE,"pitch","49473cc9-911d-4acc-9721-e2a67cd235ba",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.86,1.27,NA,126.85,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.6,2,0.9,0.4275,5.427,28.3222,-32.2763,-0.8727,-0.0622,-0.2585,2.8068,3.6863,-128.4746,-1.8371,-1.6029,50.0024,6.0561,-1.4492,1.2,8.4,24,2637,60,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",6,"2024-05-22T00:59:20.282Z","2024-05-22T00:59:26.167Z",TRUE,"pitch","c4090945-f98e-4423-89dc-15362770b517",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.86,1.27,NA,87.57,223.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.8,14,0.92,0.4253,5.6895,26.8969,-32.4395,-0.8821,-0.1582,0.7721,0.5697,5.947,-128.8111,-6.9956,-1.4524,50.004,5.8309,-1.4828,1.2,8.4,24,2670,10,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",5,"2024-05-22T00:59:02.484Z","2024-05-22T00:59:07.114Z",TRUE,"pitch","e593fba3-a41d-46ea-880f-e2bf0e66ee66",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.7537,1.285,NA,113.18,145.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.9,73,12,2,0.4729,5.4487,23.893,-39.2986,8.963,-5.2588,0.1003,3.4491,1.3736,-116.2879,2.0921,-1.6629,50.0018,6.294,12.1478,18,12,24,2382,35,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-8.6,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",4,"2024-05-22T00:58:42.973Z","2024-05-22T00:58:46.870Z",TRUE,"pitch","50691433-022d-4341-8d0a-3f542edce496",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.86,1.27,NA,88.82,204.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.2,9,0.9,0.4225,5.9876,26.9905,-30.792,-1.8659,0.8155,0.7392,1.2862,6.1291,-129.628,-5.7454,-1.4131,50.0053,5.8809,-3.1771,3.6,7.2,24,2695,17,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",3,"2024-05-22T00:58:21.485Z","2024-05-22T00:58:27.239Z",TRUE,"pitch","df1bd327-e887-4a5c-ba2b-fe41d85d9b38",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.86,1.27,NA,91.93,208.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.1,14,0.91,0.4242,5.4595,25.3478,-30.7558,-0.749,0.8388,0.6576,1.1303,5.5393,-128.8342,-6.1674,-1.4178,50.004,5.9156,-1.2674,0,7.2,24,2696,326,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T00:58:04.246Z","2024-05-22T00:58:09.179Z",TRUE,"pitch","8d2d5b49-627f-495b-a497-04c1cb2ce34a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.7865,1.2119,NA,124.85,220.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.8,13,2,0.4184,5.5408,27.9181,-21.8172,-8.2527,5.9659,-0.2058,0.6904,5.5464,-130.9713,-8.6356,-1.2799,50.0009,5.6645,-14.3215,28.8,6,24,1567,234,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T00:57:46.924Z","2024-05-22T00:57:52.331Z",TRUE,"pitch","d859bd0f-181e-44f1-b151-bc31a37934af",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,2.8566,1.2821,NA,146.76,196.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,7,2,0.4027,5.8143,30.1116,-16.5787,-6.3722,8.329,-0.7807,1.5764,3.5631,-136.0506,-8.4758,-1.28,50.0054,5.8835,-11.936,31.2,4.8,24,1958,212,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.4,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T00:57:31.713Z","2024-05-22T00:57:35.111Z",TRUE,"pitch","c26d504a-f44d-47cb-abaa-f77977749e93",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,2.86,1.27,NA,142.08,185.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.6,4,0.9,0.428,5.5911,27.3805,-24.4548,-8.8317,4.6611,-0.6581,1.9806,4.9835,-128.1545,-4.8177,-1.4841,50.0051,5.8037,-14.639,27.6,7.2,24,1617,235,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",10,"2024-05-22T01:00:50.135Z","2024-05-22T01:01:24.068Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,514888,"/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,2,24,"bottom",3,"2024-05-22T00:57:27.362Z","2024-05-22T01:01:31.864Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T00:55:11.429Z","2024-05-22T00:55:18.676Z",TRUE,"pitch","8d7a4465-ab7f-40b8-a57a-10f97f7a8184",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.22,1.49,NA,99.03,196.81,"line_drive","medium","7",68.64,99.97,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Lineout","field_out","Logan O'Hoppe lines out to left fielder Chas McCormick.",0,2,2,23,"top",3,"2024-05-22T00:54:48.150Z","2024-05-22T00:55:18.676Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.7,9,0.91,0.4554,6.4243,25.7179,-27.6079,-8.5198,3.1233,0.4714,1.5545,6.2444,-120.7319,-4.2054,-1.0546,50.0016,5.7767,-12.4498,21.6,8.4,24,2632,251,89.6,22,285,NA,NA,NA,TRUE,-35.3,4.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",6,"2024-05-22T00:54:38.890Z","2024-05-22T00:54:47.223Z",TRUE,"pitch","0edcb711-ec7c-4ff5-9721-5e924d734808",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.1985,1.4582,NA,102.14,234.32,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"22","atBat","Walk","walk","Kevin Pillar walks. Taylor Ward to 3rd. Willie Calhoun to 2nd.",0,2,2,22,"top",3,"2024-05-22T00:52:42.940Z","2024-05-22T00:54:47.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.6,14,0.89,0.4135,6.2813,28.8895,-10.4181,-4.7314,12.2516,0.39,0.1654,5.3816,-132.56,-11.8211,-1.0538,50.005,5.4485,-8.4039,28.8,3.6,24,2331,199,NA,NA,NA,NA,NA,NA,FALSE,-13.3,19.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",641432,"Willie Calhoun","/api/v1/people/641432",621493,"Taylor Ward","/api/v1/people/621493"
746385,"2024-05-22",5,"2024-05-22T00:54:17.696Z","2024-05-22T00:54:23.312Z",TRUE,"pitch","a2bc1b5b-2504-496f-9215-020d0ca2e853",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2319,1.4566,NA,27.96,211.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Walk","walk","Kevin Pillar walks. Taylor Ward to 3rd. Willie Calhoun to 2nd.",0,2,2,22,"top",3,"2024-05-22T00:52:42.940Z","2024-05-22T00:54:47.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.1,72,14,0.9,0.4838,5.8952,22.3937,-31.555,8.3757,0.4799,2.336,1.0155,5.3041,-113.5628,-3.5483,-1.1248,50.0035,5.764,10.8502,20.4,10.8,24,2696,45,NA,NA,NA,NA,NA,NA,FALSE,-45,0.2,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",4,"2024-05-22T00:53:48.901Z","2024-05-22T00:53:52.390Z",TRUE,"pitch","b10b084b-4dac-47f4-9d2d-56111b109717",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.32,1.55,NA,85.3,206.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Walk","walk","Kevin Pillar walks. Taylor Ward to 3rd. Willie Calhoun to 2nd.",0,2,2,22,"top",3,"2024-05-22T00:52:42.940Z","2024-05-22T00:54:47.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.7,14,0.91,0.4635,6.3101,23.6809,-27.8584,-7.9055,3.0564,0.8315,1.2071,6.9342,-118.3949,-4.5964,-1.1153,50.0044,5.7384,-11.1672,19.2,8.4,24,2462,251,NA,NA,NA,NA,NA,NA,FALSE,-36.8,4.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
