"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716547,"2023-09-17",1,"2023-09-17T18:52:20.712Z","2023-09-17T18:52:24.820Z",TRUE,"pitch","dc2c8188-d703-4cfb-911b-d5439498b4d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0203,1.46,NA,173.79,188.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Hit By Pitch","hit_by_pitch","Alex Bregman hit by pitch.",0,0,1,19,"top",3,"2023-09-17T18:51:49.121Z","2023-09-17T18:52:46.669Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,608324,"Alex Bregman","/api/v1/people/608324","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,79,13,0.92,0.4416,6.2723,20.9068,-30.1273,-8.6031,1.3092,-1.49,1.8509,5.1278,-123.3064,-3.3034,-2.4622,50.0043,5.7084,-13.4571,22.8,8.4,24,1709,232,NA,NA,NA,NA,NA,NA,FALSE,-35.8,1.9,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T18:52:02.211Z","2023-09-17T18:52:05.850Z",TRUE,"pitch","18c43b6e-695e-4db7-87be-ab668f44c5db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0203,1.46,NA,147.18,177.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Hit By Pitch","hit_by_pitch","Alex Bregman hit by pitch.",0,0,1,19,"top",3,"2023-09-17T18:51:49.121Z","2023-09-17T18:52:46.669Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,608324,"Alex Bregman","/api/v1/people/608324","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,84.3,4,2,0.4125,6.926,23.3522,-18.9779,-7.1629,7.3567,-0.7919,2.2613,6.2915,-131.8883,-5.527,-2.2571,50.0007,5.7477,-12.8432,30,4.8,24,2182,207,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",6,"2023-09-17T18:51:21.170Z","2023-09-17T18:51:33.252Z",TRUE,"pitch","d4c51beb-a48d-44f8-adbe-4f1b4b4f87de",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,2.85,1.28,NA,102.77,172.24,"line_drive","hard","7",56.62,124.81,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,75.1,3,0.85,0.4653,6.7955,18.5065,-28.965,4.384,2.2722,0.3734,2.4646,4.7378,-116.9562,-1.5085,-2.235,50,5.7916,6.1747,13.2,8.4,24,2479,72,101.3,14,204,NA,NA,NA,FALSE,-37.7,4.1,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
716547,"2023-09-17",5,"2023-09-17T18:51:00.625Z","2023-09-17T18:51:06.489Z",TRUE,"pitch","477813b2-d879-407e-856e-6b732223c8f2",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,2.85,1.28,NA,98.22,167.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,86.3,3,0.88,0.4038,6.9143,22.5998,-14.7147,-2.6168,9.3164,0.4926,2.6503,7.6896,-134.4346,-5.638,-2.0351,50.0031,5.778,-4.9046,13.2,3.6,24,2274,193,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T18:50:46.274Z","2023-09-17T18:50:50.125Z",TRUE,"pitch","a4c210bd-ea46-40df-8ef7-4144b4765d91",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,2.8803,1.2519,NA,89.32,220.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,79.4,14,0.91,0.4421,7.2671,19.3368,-29.473,-7.9568,1.7241,0.7263,0.6678,9.888,-122.8713,-5.9775,-2.2759,50.0005,5.5695,-12.4326,20.4,8.4,24,1678,234,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T18:50:28.038Z","2023-09-17T18:50:31.785Z",TRUE,"pitch","ec781c0c-08b1-404e-b44c-c2c94bd5cd95",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.85,1.28,NA,132.73,183.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,83,4,2,0.4174,7.0033,26.3307,-26.4734,-8.3011,3.2628,-0.4128,2.051,7.3053,-130.9743,-4.571,-2.1527,50.0014,5.7864,-14.4952,25.2,7.2,24,2037,205,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T18:50:06.707Z","2023-09-17T18:50:11.217Z",TRUE,"pitch","3d4b8d06-9872-4bce-bd4b-cf23754cd61f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,2.85,1.28,NA,135.77,177.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.3,4,2,0.4198,6.8178,26.3033,-20.5546,-8.5796,6.7347,-0.4923,2.2623,7.4044,-130.2696,-4.8865,-2.2511,50.0052,5.7078,-14.8093,32.4,6,24,2231,210,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T18:49:47.318Z","2023-09-17T18:49:52.353Z",TRUE,"pitch","a7a090ed-1409-4e50-a5db-1baee7f625f0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.793,1.1938,NA,159.81,202.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,81.9,13,2,0.4229,6.7661,25.8805,-21.5587,-8.7452,6.2427,-1.123,1.3566,6.0039,-129.3116,-6.8304,-2.3337,50.003,5.6755,-14.8741,31.2,6,24,2258,207,NA,NA,NA,NA,NA,NA,FALSE,-24.5,10.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T18:49:35.685Z","2023-09-17T18:49:40.442Z",TRUE,"pitch","516fb4d5-93f9-4159-a1b2-5455ab6a04de",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.8221,1.2519,NA,147.12,134.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Double","double","Jose Altuve doubles (17) on a sharp line drive to left fielder Nelson Velazquez.",0,0,1,18,"top",3,"2023-09-17T18:49:35.685Z","2023-09-17T18:51:33.252Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,72.3,11,0.9,0.4808,6.4042,19.7817,-43.6059,5.0147,-8.6823,-0.7903,3.8452,1.9825,-113.6774,4.2549,-2.3239,50.0054,6.2628,6.5993,9.6,13.2,24,2330,24,NA,NA,NA,NA,NA,NA,FALSE,-59,-14.4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T18:47:18.423Z","2023-09-17T18:47:25.872Z",TRUE,"pitch","bfb7d210-31a4-44d2-899c-66ece1f7bf6c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.41,1.57,NA,111.07,200.98,"ground_ball","medium","6",108.62,144.29,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Dairon Blanco grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",0,0,1,17,"bottom",2,"2023-09-17T18:46:53.698Z","2023-09-17T18:47:25.872Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.8,14,2,0.4207,5.8742,24.0663,-27.0367,10.1766,2.9821,0.1555,1.4001,-5.486,-129.5907,-6.2349,0.9647,50.0002,5.8703,17.5118,30,7.2,24,1451,230,93.7,8,123,NA,NA,NA,TRUE,-29.8,4.3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T18:46:57.004Z","2023-09-17T18:47:00.740Z",TRUE,"pitch","ec3cea5e-4390-4209-8749-abc0d61b9da3",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.3822,1.6,NA,158.72,217.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Dairon Blanco grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",0,0,1,17,"bottom",2,"2023-09-17T18:46:53.698Z","2023-09-17T18:47:25.872Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,74.9,13,2,0.4659,5.9271,23.0295,-42.0737,-1.2763,-7.0742,-1.0946,0.7918,-4.4801,-117.6989,-2.7726,1.0021,50.0054,5.8936,-1.7848,3.6,12,24,2829,327,NA,NA,NA,NA,NA,NA,FALSE,-55.2,-13.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T18:46:17.284Z","2023-09-17T18:46:29.377Z",TRUE,"pitch","ec65a3db-4160-4684-bbec-e0e21d344d96",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.48,1.64,NA,114.92,179.47,"fly_ball","medium","9",197.58,95.86,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Sac Fly","sac_fly","Drew Waters out on a sacrifice fly to right fielder Chas McCormick. Nick Loftin scores. Logan Porter to 3rd.",1,0,1,16,"bottom",2,"2023-09-17T18:46:15.124Z","2023-09-17T18:46:29.377Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,671221,"Drew Waters","/api/v1/people/671221","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.3,8,2,0.4144,5.8701,28.7437,-25.243,8.9872,3.9212,0.0547,2.1965,-5.3784,-132.2794,-5.2781,0.9487,50.0055,6.0733,15.8973,28.8,7.2,24,1544,130,94.4,38,311,NA,NA,NA,TRUE,-27,6.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,682515,"Logan Porter","/api/v1/people/682515",NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T18:45:51.899Z","2023-09-17T18:46:17.284Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,671221,"/api/v1/people/671221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"16","atBat","Sac Fly","sac_fly","Drew Waters out on a sacrifice fly to right fielder Chas McCormick. Nick Loftin scores. Logan Porter to 3rd.",1,0,1,16,"bottom",2,"2023-09-17T18:46:15.124Z","2023-09-17T18:46:29.377Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,671221,"Drew Waters","/api/v1/people/671221","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",6,"2023-09-17T18:41:47.095Z","2023-09-17T18:41:59.800Z",TRUE,"pitch","17ca3335-e13e-4dc9-8129-e3ae0504a079",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.371,1.535,NA,121.87,177.26,"ground_ball","medium","1",116.74,184.98,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Field Error","field_error","Logan Porter reaches on a throwing error by pitcher Framber Valdez. Nick Loftin to 3rd. Logan Porter to 2nd.",0,0,0,15,"bottom",2,"2023-09-17T18:39:30.656Z","2023-09-17T18:41:59.800Z",TRUE,FALSE,TRUE,FALSE,0,2,2,1,682515,"Logan Porter","/api/v1/people/682515","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.2,5,2,0.4151,5.7159,28.645,-29.1114,8.8399,1.7366,-0.1278,2.2785,-3.8569,-132.0541,-4.2274,0.2049,50.001,6.0464,15.5796,26.4,7.2,24,1728,110,70.2,-36,5,NA,NA,NA,FALSE,-30.8,2.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",682515,"Logan Porter","/api/v1/people/682515",679845,"Nick Loftin","/api/v1/people/679845",FALSE,FALSE,"NQ"
716547,"2023-09-17",5,"2023-09-17T18:41:20.950Z","2023-09-17T18:41:24.923Z",TRUE,"pitch","1f692df0-26ec-4b47-befb-f70fa5459a1f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.371,1.535,NA,83.76,159.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Field Error","field_error","Logan Porter reaches on a throwing error by pitcher Framber Valdez. Nick Loftin to 3rd. Logan Porter to 2nd.",0,0,0,15,"bottom",2,"2023-09-17T18:39:30.656Z","2023-09-17T18:41:59.800Z",TRUE,FALSE,TRUE,FALSE,0,2,2,1,682515,"Logan Porter","/api/v1/people/682515","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,88.2,12,2,0.3939,5.7386,25.8252,-21.287,8.1367,5.5408,0.872,2.952,-1.8516,-138.1436,-4.6496,0.4858,50.0067,6.0559,15.9996,34.8,6,24,2151,129,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.5,-14.5,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T18:40:56.990Z","2023-09-17T18:41:01.497Z",TRUE,"pitch","4a66ebd5-4c11-4b53-929b-b1fcda819e75",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.371,1.535,NA,113.93,170.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Field Error","field_error","Logan Porter reaches on a throwing error by pitcher Framber Valdez. Nick Loftin to 3rd. Logan Porter to 2nd.",0,0,0,15,"bottom",2,"2023-09-17T18:39:30.656Z","2023-09-17T18:41:59.800Z",TRUE,FALSE,TRUE,FALSE,0,2,2,1,682515,"Logan Porter","/api/v1/people/682515","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,85.1,5,2,0.4079,5.7896,25.4708,-22.9204,9.4925,5.0539,0.0806,2.513,-5.2267,-133.6567,-5.0135,0.8154,50.0061,6.0329,17.3898,34.8,6,24,2027,123,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.4,-16.3,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA
