"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718463,"2023-04-23",0,"2023-04-23T18:03:12.700Z","2023-04-23T18:03:17.055Z",TRUE,"pitch","9bdbd83c-0670-41b2-b634-fd82541678ad",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.876,1.3182,NA,81.49,175.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ji Hwan Bae lines out to left fielder Stuart Fairchild.",0,0,1,13,"bottom",2,"2023-04-23T18:03:00.622Z","2023-04-23T18:04:08.809Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.9,12,0.9,0.3813,6.6738,29.4186,-11.5531,-6.5747,9.8388,0.9316,2.3381,10.6144,-143.0248,-8.0332,-1.9539,50.0032,5.8874,-13.7806,42,3.6,24,2313,217,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:03:28.326Z","2023-04-23T18:03:33.326Z",FALSE,"stepoff","4c448bda-3d92-4216-bc5d-9a176367bf6e",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ji Hwan Bae lines out to left fielder Stuart Fairchild.",0,0,1,13,"bottom",2,"2023-04-23T18:03:00.622Z","2023-04-23T18:04:08.809Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T18:02:37.368Z","2023-04-23T18:02:45.882Z",TRUE,"pitch","e9c50920-7cd5-4ca8-af98-b1f399d5f42d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.23,1.52,NA,155.5,167.74,"ground_ball","medium","4",150.18,154.7,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Canaan Smith-Njigba grounds out, second baseman Jonathan India to first baseman Wil Myers. Jack Suwinski to 2nd.",0,0,1,12,"bottom",2,"2023-04-23T18:01:26.121Z","2023-04-23T18:02:45.882Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,675986,"Canaan Smith-Njigba","/api/v1/people/675986","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,83.4,11,0.93,0.4133,6.5119,28.5561,-19.9521,-8.2463,6.873,-1.01,2.6309,6.2658,-132.5547,-4.6443,-2.3341,50.0033,5.8642,-14.6629,32.4,6,24,1988,241,79.3,-27,7,NA,NA,NA,TRUE,-21.4,11.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:02:17.072Z","2023-04-23T18:02:20.772Z",TRUE,"pitch","92eaaa50-3d05-470d-ac04-eb6f6cc42905",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2299,1.4725,NA,116.82,225.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Canaan Smith-Njigba grounds out, second baseman Jonathan India to first baseman Wil Myers. Jack Suwinski to 2nd.",0,0,1,12,"bottom",2,"2023-04-23T18:01:26.121Z","2023-04-23T18:02:45.882Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,675986,"Canaan Smith-Njigba","/api/v1/people/675986","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.7,85.4,14,0.79,0.4067,6.7079,27.9576,-19.0057,-6.5596,7.1634,0.0048,0.478,8.0595,-134.4511,-10.5171,-2.1733,50.0058,5.7774,-12.0645,26.4,4.8,24,2024,234,NA,NA,NA,NA,NA,NA,FALSE,-21,10.9,10.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:01:45.228Z","2023-04-23T18:01:48.416Z",TRUE,"pitch","74850d98-bbb0-480e-b6c6-0ad2d8bc7f65",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2358,1.4211,NA,145.2,186.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Canaan Smith-Njigba grounds out, second baseman Jonathan India to first baseman Wil Myers. Jack Suwinski to 2nd.",0,0,1,12,"bottom",2,"2023-04-23T18:01:26.121Z","2023-04-23T18:02:45.882Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,675986,"Canaan Smith-Njigba","/api/v1/people/675986","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.3,7,0.9,0.4224,6.3689,24.6042,-28.4246,1.4855,2.1991,-0.7399,1.9403,4.0553,-129.235,-4.1312,-2.5167,50.0063,5.7203,2.5354,6,7.2,24,2313,154,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.4,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:02:01.700Z","2023-04-23T18:02:04.766Z",FALSE,"pickoff","c0c90e62-6906-4434-b7be-59eea76d635e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Canaan Smith-Njigba grounds out, second baseman Jonathan India to first baseman Wil Myers. Jack Suwinski to 2nd.",0,0,1,12,"bottom",2,"2023-04-23T18:01:26.121Z","2023-04-23T18:02:45.882Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,675986,"Canaan Smith-Njigba","/api/v1/people/675986","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",5,"2023-04-23T18:01:15.300Z","2023-04-23T18:01:19.407Z",TRUE,"pitch","dbce8a86-71ea-4f91-a430-939fb6904ebe",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.2,1.51,NA,152.77,142.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,90.8,11,0.9,0.3777,6.6834,35.5804,-12.7611,-8.4339,9.1248,-0.9384,3.5609,6.8806,-145.2829,-4.5491,-2.2475,50.0012,5.9289,-17.94,49.2,3.6,24,2415,223,NA,NA,NA,NA,NA,NA,TRUE,-11.8,15.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T18:00:45.916Z","2023-04-23T18:00:50.075Z",TRUE,"pitch","ab91b60d-9944-47b2-b534-27f5e1775ecc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.2,1.51,NA,145.7,168.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,83.7,4,0.9,0.4163,6.6386,22.7374,-25.7793,0.5457,3.6357,-0.753,2.5901,4.0089,-130.6503,-3.3845,-2.3667,50.006,5.8003,0.9613,3.6,6,24,2305,148,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.2,-1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:00:28.331Z","2023-04-23T18:00:31.754Z",TRUE,"pitch","67ce2b48-181a-4dcd-aa4f-46f7c9684d41",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.2,1.51,NA,157.6,183.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.9,13,0.9,0.3798,6.5427,32.2407,-11.0787,-6.4009,10.0043,-1.0651,2.0472,5.7751,-144.0198,-8.7348,-2.2609,50.0027,5.7975,-13.498,43.2,3.6,24,2371,223,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.6,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:00:02.433Z","2023-04-23T18:00:06.044Z",TRUE,"pitch","76fafe17-6faf-4f78-a543-604feb5f6a6d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1999,1.4211,NA,175.73,183.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90,13,0.9,0.3825,6.419,33.4948,-13.3977,-8.4919,9.0421,-1.5408,2.0468,5.4485,-143.2729,-8.0968,-2.3652,50.0001,5.7489,-17.629,46.8,4.8,24,2431,229,NA,NA,NA,NA,NA,NA,FALSE,-13.3,14.9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:00:13.201Z","2023-04-23T18:00:18.165Z",FALSE,"pickoff","f798369e-8344-44c2-aba3-a04e060b68a9",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",4,"2023-04-23T18:01:04.177Z","2023-04-23T18:01:15.300Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,1,11,"bottom",2,"2023-04-23T17:59:50.331Z","2023-04-23T18:01:19.407Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",7,"2023-04-23T17:59:35.407Z","2023-04-23T17:59:40.494Z",TRUE,"pitch","0fbd4121-3a6c-4c9f-8ad5-a3cce4ee9762",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3386,1.524,NA,154.44,150.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Jack Suwinski walks.",0,0,1,10,"bottom",2,"2023-04-23T17:57:34.190Z","2023-04-23T17:59:40.494Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82,11,0.9,0.4236,6.5869,23.5896,-28.858,2.5212,1.9537,-0.9822,3.2879,3.2397,-128.7068,-0.9429,-2.5789,50.0042,5.869,4.2824,9.6,7.2,24,2341,149,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA
718463,"2023-04-23",6,"2023-04-23T17:59:22.056Z","2023-04-23T17:59:25.265Z",TRUE,"pitch","ef8b85b4-f901-47c9-af93-08db772e8d11",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4499,1.5754,NA,104.76,131.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Jack Suwinski walks.",0,0,1,10,"bottom",2,"2023-04-23T17:57:34.190Z","2023-04-23T17:59:40.494Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.3,12,0.9,0.3768,6.5734,33.5191,-11.8697,-6.9502,9.4847,0.3211,3.9861,9.6423,-145.2677,-3.5582,-2.1357,50.0021,5.9466,-14.8786,44.4,3.6,24,2271,221,NA,NA,NA,NA,NA,NA,FALSE,-10.8,16.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",5,"2023-04-23T17:59:03.463Z","2023-04-23T17:59:06.965Z",TRUE,"pitch","ab911ce5-5531-4d00-8b40-bc19ba00f62c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.45,1.6,NA,144.64,175.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Jack Suwinski walks.",0,0,1,10,"bottom",2,"2023-04-23T17:57:34.190Z","2023-04-23T17:59:40.494Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,84.3,4,0.91,0.4111,6.501,26.105,-25.026,-7.0565,3.9713,-0.7252,2.341,6.7497,-132.7817,-4.2838,-2.3727,50.0057,5.7772,-12.7127,24,6,24,2055,244,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",4,"2023-04-23T17:58:46.384Z","2023-04-23T17:58:49.512Z",TRUE,"pitch","8fdf5969-2d5b-4658-8f5a-9b3379ab36d8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3386,1.524,NA,136.78,221.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Jack Suwinski walks.",0,0,1,10,"bottom",2,"2023-04-23T17:57:34.190Z","2023-04-23T17:59:40.494Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.4,13,0.9,0.4267,6.593,26.2216,-27.7465,0.1734,2.6522,-0.519,0.6515,4.8245,-128.3034,-7.2596,-2.4452,50.0019,5.6759,0.2895,2.4,7.2,24,2352,141,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
