"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746816,"2024-06-27",1,"2024-06-27T20:29:38.167Z","2024-06-27T20:29:41.770Z",TRUE,"pitch","11bd57a8-1201-491c-9a2a-93f6c7f60933",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5225,1.656,NA,83.1,172.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Austin Riley walks.",0,0,1,8,"top",2,"2024-06-27T20:29:13.429Z","2024-06-27T20:30:27.162Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663586,"Austin Riley","/api/v1/people/663586","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,86.2,14,0.87,0.4034,6.4235,24.3758,-21.6688,-9.7368,5.6035,0.8894,2.4594,11.1021,-134.857,-3.7985,-1.9811,50.0035,5.3816,-18.2583,36,6,24,2110,240,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.6,15.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T20:29:22.116Z","2024-06-27T20:29:26.570Z",TRUE,"pitch","ba0a08d5-e2dc-464a-85e3-f52046066b9c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5479,1.655,NA,68.64,199.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Austin Riley walks.",0,0,1,8,"top",2,"2024-06-27T20:29:13.429Z","2024-06-27T20:30:27.162Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663586,"Austin Riley","/api/v1/people/663586","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.7,14,0.65,0.4128,6.6101,28.1474,-19.0818,-9.4918,7.3422,1.2687,1.443,11.6448,-132.6334,-6.1608,-1.9437,50.0028,5.1857,-16.9257,36,6,24,1990,233,NA,NA,NA,NA,NA,NA,FALSE,-20.9,12.1,14.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",8,"2024-06-27T20:27:13.582Z","2024-06-27T20:27:17.254Z",TRUE,"pitch","3c56f447-fb46-4148-9adc-5944acf5e333",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.55,1.63,NA,90.2,174.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81.3,6,0.91,0.4277,6.0682,22.3224,-31.8133,9.1691,0.2195,0.703,2.3922,-8.4526,-127.3108,-0.0342,2.8502,50.0047,4.8915,15.2875,24,8.4,24,1908,95,NA,NA,NA,NA,NA,NA,TRUE,-34.7,0.6,-15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",7,"2024-06-27T20:26:55.371Z","2024-06-27T20:26:59.284Z",TRUE,"pitch","b327940b-b9c7-4b78-a163-2681b3327829",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4928,1.6679,NA,158.04,153.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,87.2,11,0.9,0.3981,6.2474,25.494,-23.0126,8.4961,4.7582,-1.0767,3.1561,-13.3156,-136.7376,-1.1513,2.7157,50.0002,5.1372,16.3514,31.2,6,24,2266,123,NA,NA,NA,NA,NA,NA,FALSE,-22,8.6,-13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",6,"2024-06-27T20:26:35.833Z","2024-06-27T20:26:39.838Z",TRUE,"pitch","3e292318-fe86-44d2-9160-36265ce1a2bd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.527,1.6484,NA,139.76,219.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,74,13,0.9,0.4731,6.1831,20.7439,-37.1306,-6.5465,-3.6435,-0.5972,0.7181,-5.811,-115.6063,-1.9271,2.796,50.0043,5.1132,-8.8975,14.4,12,24,2348,326,NA,NA,NA,NA,NA,NA,FALSE,-50,-6.8,13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",4,"2024-06-27T20:25:34.974Z","2024-06-27T20:25:39.211Z",TRUE,"pitch","872833f2-68cd-44c9-b9c3-eccbe54726b4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.55,1.63,NA,96.26,207.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.9,14,0.93,0.4283,6.316,24.9742,-30.459,9.7051,1.0346,0.5442,1.1622,-9.4295,-127.6303,-2.8545,3.0164,50.0038,4.6811,16.0971,25.2,8.4,24,1952,91,NA,NA,NA,NA,NA,NA,FALSE,-34,1.4,-15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T20:25:22.841Z","2024-06-27T20:25:28.098Z",TRUE,"pitch","a5b36107-f809-41f9-9c91-f0ee8f147c1e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5032,1.5963,NA,58.94,182.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.4,14,0.85,0.4302,6.0609,25.1851,-31.2822,7.4747,0.5416,1.5232,2.0705,-6.2351,-127.1452,-0.6024,3.0318,50.002,4.7851,12.282,19.2,8.4,24,1979,95,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.1,-12.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T20:24:59.628Z","2024-06-27T20:25:03.170Z",TRUE,"pitch","c280b672-4ee5-4295-8080-3556a6e1ffe6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.55,1.63,NA,80.07,181.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.2,14,0.91,0.4014,6.2867,28.2513,-33.7712,9.7863,-0.8473,0.9689,2.1376,-8.862,-136.1364,-0.8127,2.9857,50.002,4.7656,18.4759,26.4,8.4,24,2067,105,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-1.6,-16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T20:24:48.881Z","2024-06-27T20:24:52.220Z",TRUE,"pitch","efaba019-7756-415e-a33f-162a57602e46",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5382,1.5856,NA,100.39,182.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,9,0.9,0.3978,6.3023,28.9463,-32.426,9.5007,-0.1284,0.4358,2.0807,-10.0874,-137.4272,-1.5669,2.9103,50.0053,4.85,18.272,26.4,7.2,24,2168,107,NA,NA,NA,NA,NA,NA,FALSE,-31,-0.4,-15.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T20:25:07.990Z","2024-06-27T20:25:22.841Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,650391,"/api/v1/people/650391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",5,"2024-06-27T20:25:54.651Z","2024-06-27T20:26:35.833Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,650391,"/api/v1/people/650391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,0,1,7,"bottom",1,"2024-06-27T20:24:34.027Z","2024-06-27T20:27:17.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T20:23:57.659Z","2024-06-27T20:24:25.678Z",TRUE,"pitch","f936f1c6-3ca6-47dd-add3-42fd18963b84",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.92,1.8,NA,141.02,180.47,"fly_ball","medium","7",23.72,98.84,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Luis Robert Jr. homers (8) on a fly ball to left field.",1,0,1,6,"bottom",1,"2024-06-27T20:23:37.261Z","2024-06-27T20:24:25.678Z",TRUE,TRUE,FALSE,FALSE,65,0,0,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78,72.6,7,0.9,0.4808,6.1474,19.0651,-36.5155,-4.4487,-3.2998,-0.6302,2.1597,-6.7023,-113.5364,1.3481,2.9277,50.0004,5.1678,-5.8579,10.8,10.8,24,2250,312,102.2,31,352,NA,NA,NA,FALSE,-50,-5.4,9.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",4,"2024-06-27T20:23:24.584Z","2024-06-27T20:23:32.913Z",TRUE,"pitch","06e667ba-0aa8-4c0d-8ed9-da8890c30970",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.24,1.51,NA,103.36,146.33,"ground_ball","medium","4",128.9,154.8,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,0,5,"bottom",1,"2024-06-27T20:21:43.554Z","2024-06-27T20:23:32.913Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.3,12,0.9,0.395,6.3094,28.8873,-21.1293,8.3738,5.6654,0.3578,3.4241,-9.676,-138.3035,-1.0029,2.8026,50.0062,5.1995,16.3357,33.6,4.8,24,2312,112,84.3,-44,4,NA,NA,NA,TRUE,-19.8,10.3,-13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T20:23:02.814Z","2024-06-27T20:23:06.281Z",TRUE,"pitch","444d8b63-d34b-40ce-a1fc-0df2e1fbe934",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.51,NA,137.44,203.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,0,5,"bottom",1,"2024-06-27T20:21:43.554Z","2024-06-27T20:23:32.913Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,74.3,13,0.9,0.4699,6.0721,21.7745,-39.5143,-6.2909,-5.3397,-0.5361,1.3241,-5.9205,-116.5339,-0.2604,2.8538,50.0003,5.1682,-8.6541,13.2,12,24,2437,317,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-9.5,12.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T20:22:42.773Z","2024-06-27T20:22:46.270Z",TRUE,"pitch","9f5964ec-33ee-4132-9ba0-3bf614beff44",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2913,1.4401,NA,125.43,158.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,0,5,"bottom",1,"2024-06-27T20:21:43.554Z","2024-06-27T20:23:32.913Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.7,70.8,2,0.9,0.4906,5.951,19.4963,-38.6608,-3.6131,-5.1389,-0.2212,2.9838,-5.7572,-111.5239,3.8416,2.8599,50.0004,5.2189,-4.5633,8.4,12,24,2200,317,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-8,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T20:22:24.895Z","2024-06-27T20:22:28.955Z",TRUE,"pitch","479fb34e-dd5e-40c5-9cc5-c5d833abd238",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.214,1.4449,NA,150.98,162.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,0,5,"bottom",1,"2024-06-27T20:21:43.554Z","2024-06-27T20:23:32.913Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.1,72.4,11,0.91,0.4813,5.9592,19.739,-38.679,-7.2003,-4.9514,-0.8915,2.8381,-6.3119,-113.5545,3.2934,2.8542,50.0041,5.203,-9.4541,15.6,12,24,2388,315,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-7.9,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T20:22:06.201Z","2024-06-27T20:22:10.040Z",TRUE,"pitch","715974c7-528b-40d1-8256-d40ebfe4aa36",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.24,1.51,NA,92.73,147.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,0,5,"bottom",1,"2024-06-27T20:21:43.554Z","2024-06-27T20:23:32.913Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,12,0.9,0.3921,6.29,29.9671,-21.898,9.2357,5.1931,0.6368,3.3973,-9.4285,-139.4339,-0.8065,2.8545,50.0015,5.129,18.2705,36,6,24,2261,116,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.5,-14.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
