"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717723,"2023-06-17",1,"2023-06-17T20:34:13.136Z","2023-06-17T20:34:16.658Z",TRUE,"pitch","9450b32f-06d4-46bd-ac6a-9709017847d1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2828,1.4876,NA,84.41,163.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,3,15,"bottom",2,"2023-06-17T20:33:55.169Z","2023-06-17T20:35:38.371Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.2,12,0.9,0.4095,6.3718,28.597,-9.7105,-4.077,12.3994,0.855,2.7869,8.5843,-133.6947,-6.9291,-1.8665,50.0028,6.1077,-7.3867,26.4,2.4,24,2164,204,NA,NA,NA,NA,NA,NA,FALSE,-11.3,21.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T20:33:59.577Z","2023-06-17T20:34:03.243Z",TRUE,"pitch","43680b0d-a884-4a6d-912c-0dba88229dcc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2404,1.4778,NA,68.62,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,3,15,"bottom",2,"2023-06-17T20:33:55.169Z","2023-06-17T20:35:38.371Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,76.1,14,0.91,0.4571,6.2574,21.5938,-27.1277,-10.6989,3.4659,1.2693,1.6584,10.6364,-119.5157,-4.8849,-1.8347,50.0043,6.1461,-15.5831,26.4,8.4,24,2476,234,NA,NA,NA,NA,NA,NA,FALSE,-35,5.4,17,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",5,"2023-06-17T20:35:13.952Z","2023-06-17T20:35:34.320Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,677649,"/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,3,15,"bottom",2,"2023-06-17T20:33:55.169Z","2023-06-17T20:35:38.371Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T20:33:26.794Z","2023-06-17T20:33:36.497Z",TRUE,"pitch","01035347-90e3-4f02-87ef-2c4e4b4ad63a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.11,1.48,NA,110.92,168.1,"fly_ball","medium","7",67.28,90.92,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Robbie Grossman flies out to left fielder Daulton Varsho.",0,1,3,14,"bottom",2,"2023-06-17T20:33:13.285Z","2023-06-17T20:33:36.497Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.2,2,0.9,0.4094,6.4374,28.9916,-11.3095,-4.1536,11.5117,0.1596,2.6178,7.348,-133.8135,-7.0205,-2.0829,50.0061,6.0866,-7.5311,25.2,3.6,24,2245,203,92.6,45,306,NA,NA,NA,TRUE,-12.8,19.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",6,"2023-06-17T20:32:25.523Z","2023-06-17T20:32:49.976Z",TRUE,"pitch","50b92466-7d6b-471c-9bfa-3148cb89a264",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.56,1.72,NA,111.11,167.76,"fly_ball","hard","89",190.36,49,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,5,0.9,0.4091,6.5752,29.4928,-11.9856,-5.5542,11.1297,0.1546,2.6304,7.4494,-133.9794,-6.857,-1.9429,50.0064,6.0832,-10.0791,32.4,3.6,24,2238,207,102.2,36,403,NA,NA,NA,FALSE,-13.6,18.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",5,"2023-06-17T20:32:02.324Z","2023-06-17T20:32:05.324Z",TRUE,"pitch","c4f63118-3f31-4d44-aaf0-af5185a43c85",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.56,1.72,NA,131.46,174.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.3,4,0.9,0.4551,6.3732,21.8309,-30.1187,-10.0031,1.3998,-0.3793,2.3802,7.169,-120.0663,-2.8712,-2.0947,50.003,6.254,-14.6999,24,9.6,24,2431,246,NA,NA,NA,NA,NA,NA,FALSE,-37.8,2.2,16.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T20:31:41.881Z","2023-06-17T20:31:45.064Z",TRUE,"pitch","2fa253d5-a327-4c4e-a8ec-7645f4d20664",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.56,1.72,NA,125.92,179.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.4,8,0.9,0.4539,6.2511,22.1794,-24.9976,-8.9752,4.8575,-0.2341,2.1869,7.1182,-120.4304,-4.2613,-2.0541,50.0022,6.1761,-13.2562,25.2,7.2,24,2548,236,NA,NA,NA,NA,NA,NA,FALSE,-31.7,8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",3,"2023-06-17T20:31:23.268Z","2023-06-17T20:31:26.548Z",TRUE,"pitch","1ea2fc12-443f-4687-b75e-673eb2ad64ea",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4483,1.6915,NA,132.64,257.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.8,13,0.9,0.4553,6.2918,22.9722,-28.7671,-10.1423,2.3231,-0.4103,-0.6848,7.2193,-120.22,-9.6211,-2.1322,50.0032,5.9167,-14.8691,24,9.6,24,2685,243,NA,NA,NA,NA,NA,NA,FALSE,-37.9,2.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",2,"2023-06-17T20:31:08.040Z","2023-06-17T20:31:11.814Z",TRUE,"pitch","b93e077a-66dc-46da-90a7-ef9961f888e3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4217,1.6075,NA,84.15,187.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.5,14,0.9,0.4076,6.3075,30.0572,-8.5978,-5.3465,12.9011,0.8617,1.8907,9.0963,-134.5449,-9.293,-1.8732,50.0038,6.005,-9.772,36,2.4,24,2393,200,NA,NA,NA,NA,NA,NA,FALSE,-10.7,21.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T20:30:51.908Z","2023-06-17T20:30:55.530Z",TRUE,"pitch","5f8f3dac-03cf-4d1b-a51f-4df8952f6f69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4205,1.6357,NA,109.73,215.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.4,14,0.91,0.4555,6.4552,23.0792,-29.1581,-11.043,2.0589,0.1908,0.8607,8.8799,-120.206,-6.1492,-2.1146,50.0028,6.0373,-16.1772,26.4,9.6,24,2649,243,NA,NA,NA,NA,NA,NA,FALSE,-37.6,2.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T20:30:39.432Z","2023-06-17T20:30:42.880Z",TRUE,"pitch","e92f6711-2051-46bc-997c-3adaf489624b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4483,1.6915,NA,102.81,159.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jonah Heim homers (8) on a fly ball to right center field.",1,1,3,13,"bottom",2,"2023-06-17T20:30:26.679Z","2023-06-17T20:32:49.976Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,3,0.9,0.4059,6.3114,30.5678,-9.1812,-4.5371,12.4788,0.3722,2.9384,7.8082,-135.1639,-6.5824,-1.97,50.0049,6.0564,-8.3619,32.4,2.4,24,2401,205,NA,NA,NA,NA,NA,NA,FALSE,-10.6,21.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",3,"2023-06-17T20:29:54.176Z","2023-06-17T20:30:15.456Z",TRUE,"pitch","96c72aa8-1cb0-4280-944b-d172ae102754",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.74,1.81,NA,111.45,163.06,"fly_ball","hard","89",195.8,58.75,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Josh Jung homers (14) on a fly ball to right center field. Adolis Garcia scores.",2,1,2,12,"bottom",2,"2023-06-17T20:28:41.526Z","2023-06-17T20:30:15.456Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.9,5,0.9,0.4068,5.8871,27.4405,-8.3143,-3.7987,12.9739,0.1455,2.8046,6.9455,-134.3419,-7.2797,-1.9727,50.004,6.1307,-6.9874,30,2.4,24,2395,205,103.7,24,387,NA,NA,NA,FALSE,-9.7,22.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",2,"2023-06-17T20:29:34.375Z","2023-06-17T20:29:38.229Z",TRUE,"pitch","9f81640a-05a3-4a7a-a543-4e7e81aa93c0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6006,1.5864,NA,109.19,201.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Josh Jung homers (14) on a fly ball to right center field. Adolis Garcia scores.",2,1,2,12,"bottom",2,"2023-06-17T20:28:41.526Z","2023-06-17T20:30:15.456Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75.9,14,0.91,0.4607,5.7991,19.6999,-30.3958,-9.1169,1.2417,0.2048,1.3817,8.7177,-118.2853,-4.3579,-2.3204,50.0057,5.9936,-13.0965,20.4,9.6,24,2621,255,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T20:29:09.997Z","2023-06-17T20:29:13.509Z",TRUE,"pitch","fa5062c8-daf8-4659-9827-2de4962061dd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6284,1.6421,NA,98.49,186.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Josh Jung homers (14) on a fly ball to right center field. Adolis Garcia scores.",2,1,2,12,"bottom",2,"2023-06-17T20:28:41.526Z","2023-06-17T20:30:15.456Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.6,9,0.91,0.4541,5.9127,21.3243,-27.5492,-11.1888,3.1347,0.4855,1.9427,9.4268,-120.1974,-4.3629,-2.0165,50.0038,6.2024,-16.5206,27.6,8.4,24,2680,238,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4.9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T20:28:51.965Z","2023-06-17T20:28:55.761Z",TRUE,"pitch","7f57aa65-8a39-4e5b-b1eb-c3a82429b111",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6284,1.67,NA,74.38,168.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Josh Jung homers (14) on a fly ball to right center field. Adolis Garcia scores.",2,1,2,12,"bottom",2,"2023-06-17T20:28:41.526Z","2023-06-17T20:30:15.456Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.4,14,0.9,0.4052,6.4036,27.2509,-9.8003,-4.6609,12.0668,1.118,2.6126,9.7456,-134.799,-7.3993,-1.9265,50.0022,6.0721,-8.6426,31.2,2.4,24,2375,202,NA,NA,NA,NA,NA,NA,FALSE,-11.2,20.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",6,"2023-06-17T20:28:20.080Z","2023-06-17T20:28:24.639Z",TRUE,"pitch","26367d54-16f0-4ad4-82ae-9ae41db46821",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4216,1.6536,NA,54.82,197.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Adolis Garcia walks.",0,1,0,11,"bottom",2,"2023-06-17T20:26:35.306Z","2023-06-17T20:28:24.639Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666969,"Adolis García","/api/v1/people/666969","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.8,14,0.91,0.4047,6.5072,26.7589,-7.2177,-4.5151,13.4208,1.6314,1.515,10.6859,-134.8628,-10.6476,-1.7791,50.0008,6.0039,-8.3959,34.8,2.4,24,2382,200,NA,NA,NA,NA,NA,NA,FALSE,-9.2,22.3,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666969,"Adolis García","/api/v1/people/666969",NA,NA,NA,NA,NA,NA
