"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745412,"2024-05-29",0,"2024-05-29T02:11:11.070Z","2024-05-29T02:11:14.235Z",TRUE,"pitch","801cccba-9f58-42a9-b72a-47871ce7311c",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.37,1.56,NA,121.27,151.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Nick Fortes pops out to shortstop Ha-Seong Kim.",0,0,2,18,"top",3,"2024-05-29T02:10:50.325Z","2024-05-29T02:12:05.049Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.3,2,0.91,0.4228,6.5808,27.7582,-22.1048,-10.2719,5.9287,-0.112,3.2177,6.5036,-129.6652,-1.5557,-1.3214,50.0039,5.5164,-17.4475,36,7.2,24,1902,225,NA,NA,NA,NA,NA,NA,FALSE,-23.9,10.6,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",4,"2024-05-29T02:10:35.487Z","2024-05-29T02:10:43.817Z",TRUE,"pitch","158875dd-3bf1-45ab-956a-a2e4a29ffbb5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.25,1.53,NA,98.45,172.71,"fly_ball","medium","8",104.29,58.7,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Otto Lopez flies out to center fielder José Azocar.",0,0,2,17,"top",3,"2024-05-29T02:08:53.671Z","2024-05-29T02:10:43.817Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73,6,0.77,0.4717,6.737,24.0967,-28.2384,3.2924,2.8886,0.4866,2.4472,3.475,-116.5943,-0.6526,-1.4568,50.0031,5.4206,4.4837,10.8,8.4,24,2093,82,94.8,29,353,NA,NA,NA,TRUE,-37.6,5.4,-6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",3,"2024-05-29T02:10:16.858Z","2024-05-29T02:10:22.259Z",TRUE,"pitch","c35031d7-55cd-4001-a1b5-a8f8e5145699",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2241,1.4684,NA,155.89,155.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Otto Lopez flies out to center fielder José Azocar.",0,0,2,17,"top",3,"2024-05-29T02:08:53.671Z","2024-05-29T02:10:43.817Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",75,67.6,11,0.9,0.5067,6.4517,23.0833,-32.8793,-5.4592,-0.5995,-1.0203,3.077,1.5093,-109.0209,1.8925,-1.0215,50.002,5.8042,-6.4272,10.8,12,24,220,4,NA,NA,NA,NA,NA,NA,FALSE,-49.7,-0.1,9.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:10:01.603Z","2024-05-29T02:10:05.257Z",TRUE,"pitch","cb445258-9771-48dc-b82b-7e55b0480301",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3434,1.5689,NA,70.59,190.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Otto Lopez flies out to center fielder José Azocar.",0,0,2,17,"top",3,"2024-05-29T02:08:53.671Z","2024-05-29T02:10:43.817Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.3,14,0.82,0.4758,6.8234,24.7724,-28.5688,4.0063,2.6941,1.2176,1.7993,4.4293,-115.806,-1.7951,-1.2514,50.0007,5.3583,5.3556,12,9.6,24,2189,76,NA,NA,NA,NA,NA,NA,FALSE,-39,4.7,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:09:46.093Z","2024-05-29T02:09:49.877Z",TRUE,"pitch","c01372bf-f75d-436a-b82c-b6a76fac12a1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4273,1.6253,NA,72.82,150.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Otto Lopez flies out to center fielder José Azocar.",0,0,2,17,"top",3,"2024-05-29T02:08:53.671Z","2024-05-29T02:10:43.817Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,80.1,12,0.91,0.4259,6.5482,31.4315,-15.5208,-6.2226,9.9796,1.1591,3.2584,7.6103,-129.4801,-3.4091,-1.0339,50.0001,5.8071,-10.3808,27.6,4.8,24,2001,219,NA,NA,NA,NA,NA,NA,FALSE,-17.6,17.3,9.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:09:27.393Z","2024-05-29T02:09:31.189Z",TRUE,"pitch","0a0778b4-8a92-4445-b10c-ecd6494e0098",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.25,1.53,NA,123.48,178.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Otto Lopez flies out to center fielder José Azocar.",0,0,2,17,"top",3,"2024-05-29T02:08:53.671Z","2024-05-29T02:10:43.817Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",74.9,67.9,5,0.9,0.5065,6.2781,22.5647,-32.009,-3.3283,0.1409,-0.1699,2.2402,2.4223,-108.9509,-0.1658,-0.8742,50.0042,5.8335,-3.925,6,10.8,24,252,20,NA,NA,NA,NA,NA,NA,FALSE,-49,0.6,5.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",5,"2024-05-29T02:07:03.346Z","2024-05-29T02:07:10.346Z",TRUE,"pitch","e9a3bd3e-135a-4293-ad02-06d71e025b42",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.21,1.53,NA,108.21,153.78,"ground_ball","medium","3",154.9,166.17,NA,NA,TRUE,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,77.7,2,2,0.4424,5.6465,27.3605,-31.5691,0.493,0.3928,0.2306,3.1481,-5.1862,-124.3121,-0.269,2.2892,50.005,5.902,0.7646,0,8.4,24,2350,173,89.5,0,48,NA,NA,NA,TRUE,-36.8,1,0.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",4,"2024-05-29T02:06:40.080Z","2024-05-29T02:06:43.112Z",TRUE,"pitch","00dd9905-f831-4d94-95cd-cc562cb698ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.53,NA,108.62,142.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,85.9,12,2,0.3983,5.7756,34.0838,-17.972,10.0969,7.4361,0.2198,3.5747,-8.5136,-138.1303,-3.0453,2.0478,50.0031,5.9169,19.2862,43.2,6,24,2173,137,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13,-16.2,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",3,"2024-05-29T02:06:20.986Z","2024-05-29T02:06:24.529Z",TRUE,"pitch","808657e6-c916-413c-b537-719c1ac7be9c",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.1552,1.5696,NA,184.36,222.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.8,13,2,0.4534,5.639,24.3341,-30.2506,0.9151,1.3004,-1.767,0.6116,-9.7277,-120.9609,-5.6859,2.1934,50.0016,5.6556,1.3524,1.2,8.4,24,2376,89,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.2,0.7,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:05:50.238Z","2024-05-29T02:05:53.434Z",TRUE,"pitch","eca86093-b383-458c-ae51-a17191da25f3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.21,1.53,NA,107.2,166.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,77.9,5,2,0.4404,5.7508,28.0117,-24.3541,9.9951,5.0025,0.2571,2.676,-7.7701,-124.9547,-2.7437,2.127,50.0005,5.8151,15.6133,28.8,7.2,24,1993,119,NA,NA,NA,NA,NA,NA,FALSE,-28.9,8.5,-16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:05:31.116Z","2024-05-29T02:05:34.341Z",TRUE,"pitch","934a9b0a-4f3d-45e2-90b6-fd5915fb531f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.1979,1.5709,NA,146.9,233.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.2,13,2,0.3959,5.8569,33.4557,-17.9255,10.8432,7.3627,-0.7844,0.201,-11.3432,-138.7959,-11.3531,1.9629,50.0044,5.561,20.9843,42,6,24,2184,132,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.8,-17,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:06:10.625Z","2024-05-29T02:06:15.625Z",FALSE,"stepoff","24db6863-0d73-4225-aad0-d02657ed47a7",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Luis Arraez grounds out, first baseman Josh Bell to pitcher Jesús Luzardo.",0,0,2,16,"bottom",2,"2024-05-29T02:05:10.318Z","2024-05-29T02:07:10.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",5,"2024-05-29T02:05:04.495Z","2024-05-29T02:05:08.350Z",TRUE,"pitch","bc2abe4e-9a61-42c2-a9c0-4b96ff1cd298",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4862,1.6322,NA,127.06,216.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Kyle Higashioka walks.",0,0,2,15,"bottom",2,"2024-05-29T02:03:45.676Z","2024-05-29T02:05:08.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.3,13,2,0.3989,5.7298,33.2471,-17.358,9.5979,7.7748,-0.264,0.8362,-9.3629,-137.807,-9.7267,1.9457,50.0044,5.607,18.293,39.6,6,24,2171,132,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.9,-15.2,NA,NA,NA,NA,NA,FALSE,FALSE,640492,"José Azocar","/api/v1/people/640492",543309,"Kyle Higashioka","/api/v1/people/543309"
745412,"2024-05-29",3,"2024-05-29T02:04:38.488Z","2024-05-29T02:04:45.097Z",TRUE,"pitch","fdad00bb-1e7e-4d55-834b-ee21259d5b37",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.439,1.6236,NA,143.51,224.52,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Kyle Higashioka walks.",0,0,2,15,"bottom",2,"2024-05-29T02:03:45.676Z","2024-05-29T02:05:08.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.2,13,2,0.4367,5.6823,26.8129,-23.4751,7.7969,5.4694,-0.6954,0.528,-8.9976,-125.6842,-7.9054,1.9274,50.0035,5.637,12.4043,22.8,7.2,24,1908,119,NA,NA,NA,NA,NA,NA,FALSE,-28.7,8.2,-11.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:04:17.402Z","2024-05-29T02:04:20.756Z",TRUE,"pitch","8ab7ade4-cf57-44ae-9bd0-c155764e5354",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5144,1.6683,NA,122.18,233.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Kyle Higashioka walks.",0,0,2,15,"bottom",2,"2024-05-29T02:03:45.676Z","2024-05-29T02:05:08.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.6,13,2,0.4357,5.7009,25.9644,-22.8663,8.7044,5.817,-0.1359,0.1988,-8.4416,-125.7929,-8.8311,2.1355,50.0001,5.6141,13.9215,26.4,7.2,24,1961,119,NA,NA,NA,NA,NA,NA,FALSE,-28.1,8.6,-13.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:04:02.483Z","2024-05-29T02:04:05.866Z",TRUE,"pitch","346d40e2-a633-47d6-b11c-310a77c8c581",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4775,1.6576,NA,132.95,179.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Kyle Higashioka walks.",0,0,2,15,"bottom",2,"2024-05-29T02:03:45.676Z","2024-05-29T02:05:08.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.1,7,2,0.3996,5.8279,31.933,-17.9334,9.205,7.4956,-0.4184,2.1879,-9.8204,-137.3516,-6.1752,2.0165,50.0054,5.6954,17.4968,38.4,4.8,24,2207,130,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.4,-14.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:03:48.846Z","2024-05-29T02:03:55.227Z",TRUE,"pitch","3293d67d-b4c2-4bc5-a8ed-fbadd02d91fc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5092,1.6354,NA,115.42,201.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Kyle Higashioka walks.",0,0,2,15,"bottom",2,"2024-05-29T02:03:45.676Z","2024-05-29T02:05:08.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.2,14,2,0.3999,5.8419,31.5277,-18.543,9.588,7.183,0.0415,1.3945,-9.0334,-137.1768,-8.0107,2.1382,50.0041,5.6264,18.1984,38.4,6,24,2116,129,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.4,-15.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
