"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745914,"2024-05-04",0,"2024-05-04T00:39:05.797Z","2024-05-04T00:39:10.004Z",TRUE,"pitch","9bc538d2-1e20-4f94-a7c4-6b1115637513",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5787,1.6541,NA,108.56,173.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Ceddanne Rafaela singles on a ground ball to second baseman Edouard Julien.",0,0,0,15,"top",3,"2024-05-04T00:38:41.985Z","2024-05-04T00:39:26.142Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,5,0.89,0.4067,7.0655,28.7465,-10.5374,-8.5706,11.7756,0.2213,2.4068,8.7866,-134.5763,-7.8824,-1.9698,50.0021,6.1171,-15.7469,49.2,3.6,24,2320,206,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T00:36:55.651Z","2024-05-04T00:37:04.474Z",TRUE,"pitch","a84e82e7-fca0-437d-a8a3-c95bb62cea1c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.4,1.67,NA,140.37,182.9,"line_drive","hard","8",93.98,53.65,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Carlos Santana lines out sharply to center fielder Jarren Duran.",0,0,0,14,"bottom",2,"2024-05-04T00:36:21.088Z","2024-05-04T00:37:04.474Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.7,82.1,7,0.9,0.4232,6.0693,24.9606,-34.698,-7.8146,-1.4831,-0.6132,2.0696,6.6253,-129.06,-2.398,-2.1888,50.0045,5.6636,-13.2839,19.2,8.4,24,1763,258,100.4,21,369,NA,NA,NA,TRUE,-37.6,-3,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T00:36:36.675Z","2024-05-04T00:36:40.053Z",TRUE,"pitch","4af1811c-8bf5-41d5-9a24-f050329f748b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.67,NA,85.69,186.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Carlos Santana lines out sharply to center fielder Jarren Duran.",0,0,0,14,"bottom",2,"2024-05-04T00:36:21.088Z","2024-05-04T00:37:04.474Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,79.7,9,2,0.4378,6.0364,22.3818,-33.5845,2.9625,-0.885,0.8215,1.9414,6.3777,-124.5737,-2.414,-2.1455,50.0053,5.669,4.708,9.6,8.4,24,2542,52,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-1.9,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T00:36:23.349Z","2024-05-04T00:36:27.257Z",TRUE,"pitch","6bce394a-3643-4e7c-b811-3e9d86f7fd63",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3509,1.6343,NA,139.18,184.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Carlos Santana lines out sharply to center fielder Jarren Duran.",0,0,0,14,"bottom",2,"2024-05-04T00:36:21.088Z","2024-05-04T00:37:04.474Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.3,7,0.9,0.3975,5.8731,27.9926,-33.7644,-10.6703,-0.8263,-0.5819,2.0122,7.8446,-137.3427,-3.4215,-2.0767,50.0019,5.5497,-20.5572,28.8,8.4,24,2197,248,NA,NA,NA,NA,NA,NA,FALSE,-32.5,-2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",4,"2024-05-04T00:35:53.072Z","2024-05-04T00:36:00.792Z",TRUE,"pitch","0241cf0b-b103-498c-95a5-96ffb57e47b6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.81,1.72,NA,161.23,192.06,"ground_ball","medium","4",145.17,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Trevor Larnach grounds out, second baseman Vaughn Grissom to first baseman Garrett Cooper.",0,0,0,13,"bottom",2,"2024-05-04T00:34:55.774Z","2024-05-04T00:36:00.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.5,81.2,13,0.91,0.4285,6.1047,23.6165,-33.5469,-9.7139,-0.8301,-1.1604,1.7304,5.7184,-127.3342,-3.0898,-2.1614,50.002,5.5861,-16.1154,24,9.6,24,1684,260,83,-2,25,NA,NA,NA,TRUE,-37.3,-1.9,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T00:35:29.336Z","2024-05-04T00:35:33.314Z",TRUE,"pitch","7053b7c1-492a-411d-a75a-9b3cbf1e3c35",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.8716,1.8183,NA,97.32,183.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Trevor Larnach grounds out, second baseman Vaughn Grissom to first baseman Garrett Cooper.",0,0,0,13,"bottom",2,"2024-05-04T00:34:55.774Z","2024-05-04T00:36:00.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,82.1,9,0.91,0.4235,6.1051,23.4268,-27.48,-10.5402,2.7624,0.5162,2.0497,9.8028,-128.6945,-3.6381,-1.949,50.0039,5.5796,-17.9139,30,7.2,24,1868,258,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T00:35:15.809Z","2024-05-04T00:35:20.084Z",TRUE,"pitch","f5768b35-1194-4f35-8f55-8c306a920315",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8746,1.8547,NA,102.25,215.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Trevor Larnach grounds out, second baseman Vaughn Grissom to first baseman Garrett Cooper.",0,0,0,13,"bottom",2,"2024-05-04T00:34:55.774Z","2024-05-04T00:36:00.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.4,82.7,14,0.91,0.4234,6.2367,22.528,-34.6483,-8.547,-1.4538,0.3869,0.8531,8.9799,-128.5443,-5.2757,-2.0143,50.003,5.5716,-14.5395,20.4,8.4,24,1590,254,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-3.5,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T00:35:01.106Z","2024-05-04T00:35:05.072Z",TRUE,"pitch","6e32ee90-6c7c-484e-b089-d07837e0f5db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8888,1.8036,NA,100.14,165.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Trevor Larnach grounds out, second baseman Vaughn Grissom to first baseman Garrett Cooper.",0,0,0,13,"bottom",2,"2024-05-04T00:34:55.774Z","2024-05-04T00:36:00.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,74.8,6,2,0.4606,5.8338,25.8182,-30.3458,9.9744,1.2774,0.4424,2.7054,3.438,-119.5061,-0.6476,-2.3156,50.0012,5.737,14.2368,26.4,9.6,24,2581,56,NA,NA,NA,NA,NA,NA,FALSE,-38.5,2.4,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",3,"2024-05-04T00:35:38.668Z","2024-05-04T00:35:53.072Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,663616,"/api/v1/people/663616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Trevor Larnach grounds out, second baseman Vaughn Grissom to first baseman Garrett Cooper.",0,0,0,13,"bottom",2,"2024-05-04T00:34:55.774Z","2024-05-04T00:36:00.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T00:34:32.073Z","2024-05-04T00:34:39.134Z",TRUE,"pitch","cd9faa5c-6041-4939-8d40-291f9bfb1046",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.58,1.72,NA,72.79,181.58,"line_drive","medium","8",125.62,83.36,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Carlos Correa lines out to center fielder Jarren Duran.",0,0,0,12,"bottom",2,"2024-05-04T00:33:32.513Z","2024-05-04T00:34:39.134Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76,14,2,0.4559,5.9699,25.9554,-33.335,11.2148,-0.7935,1.1599,2.1185,4.6509,-120.6742,-1.3111,-2.2561,50.0047,5.6359,16.3541,27.6,10.8,24,2611,60,78.6,29,290,NA,NA,NA,TRUE,-41.6,-1.4,-21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T00:34:14.274Z","2024-05-04T00:34:18.526Z",TRUE,"pitch","67844797-bc56-4a32-83a1-2155d0f1a241",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6191,1.6299,NA,123.49,157.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Carlos Correa lines out to center fielder Jarren Duran.",0,0,0,12,"bottom",2,"2024-05-04T00:33:32.513Z","2024-05-04T00:34:39.134Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.3,2,2,0.4543,5.778,23.1116,-33.0729,9.4138,-0.6075,-0.1703,3.0013,2.5107,-120.5094,0.2375,-2.4485,50.0041,5.8196,13.8665,22.8,9.6,24,2599,63,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-0.8,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T00:33:58.911Z","2024-05-04T00:34:02.072Z",TRUE,"pitch","e75ffa75-9731-4d16-96cd-5688537605c2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.58,1.72,NA,124.56,162.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Carlos Correa lines out to center fielder Jarren Duran.",0,0,0,12,"bottom",2,"2024-05-04T00:33:32.513Z","2024-05-04T00:34:39.134Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.7,5,2,0.4532,5.89,21.8541,-33.1076,5.9676,-0.628,-0.1983,2.8165,3.3962,-120.5319,0.0283,-2.3977,50.0047,5.7109,8.8433,15.6,9.6,24,2541,56,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.8,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T00:31:33.081Z","2024-05-04T00:31:40.334Z",TRUE,"pitch","45d159ba-4bb0-4fcb-8dfa-db9f4105ef2d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.41,1.68,NA,122.77,165.53,"ground_ball","medium","4",153.79,157.16,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Reese McGuire grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,0,11,"top",2,"2024-05-04T00:31:19.536Z","2024-05-04T00:31:40.334Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.4,5,0.9,0.4797,6.6252,22.3354,-43.3041,2.9595,-8.4397,-0.1515,2.713,4.2642,-114.4547,1.4879,-2.4277,50.0042,6.3154,3.9015,6,13.2,24,2220,24,99.4,-5,24,NA,NA,NA,TRUE,-58.9,-14.5,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T00:31:19.536Z","2024-05-04T00:31:23.651Z",TRUE,"pitch","5e77d854-2c45-499e-ab18-df1e8168b9f2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4894,1.7303,NA,105.22,204.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Reese McGuire grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,0,11,"top",2,"2024-05-04T00:31:19.536Z","2024-05-04T00:31:40.334Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.6,14,0.82,0.4328,6.8411,23.0634,-26.6535,-2.5787,3.3991,0.3091,1.2593,7.2884,-126.0387,-6.6193,-2.2717,50.0059,6.0416,-4.194,6,7.2,24,2093,209,NA,NA,NA,NA,NA,NA,FALSE,-31.2,5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",4,"2024-05-04T00:30:45.811Z","2024-05-04T00:30:55.147Z",TRUE,"pitch","623fe9b8-3b0c-40e6-9571-5f4045906e7c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.38,1.66,NA,106.36,198,"ground_ball","medium","4",124.89,144.48,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Vaughn Grissom grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,0,10,"top",2,"2024-05-04T00:29:35.362Z","2024-05-04T00:30:55.147Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,74.1,14,0.9,0.4715,6.6109,21.8808,-42.4232,0.9675,-7.5022,0.2792,1.5105,5.596,-116.2007,-1.5423,-2.2863,50.0008,6.2152,1.3219,2.4,13.2,24,2016,25,94.3,-10,9,NA,NA,NA,TRUE,-56.6,-13.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",3,"2024-05-04T00:30:28.006Z","2024-05-04T00:30:31.519Z",TRUE,"pitch","134d1428-7556-427e-ab40-0209afcb9e4b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.66,NA,142.6,196.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Vaughn Grissom grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,0,10,"top",2,"2024-05-04T00:29:35.362Z","2024-05-04T00:30:55.147Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.3,7,0.91,0.4489,6.9234,23.903,-32.4681,-11.3045,-0.1949,-0.6715,1.5764,7.8612,-121.9874,-3.6891,-2.4665,50.0027,5.9059,-17.0443,25.2,9.6,24,1841,250,NA,NA,NA,NA,NA,NA,FALSE,-40,-1,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
