"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718187,"2023-05-14",9,"2023-05-15T02:10:15.637Z","2023-05-15T02:10:19.872Z",TRUE,"pitch","508582b2-6797-4b56-be69-73d198ca6223",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0268,1.4722,NA,178.83,202.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,80,13,0.89,0.4336,6.5709,25.1031,-28.7968,-8.9787,2.0857,-1.6221,1.3485,3.028,-126.1966,-4.9092,-1.6694,50.0003,5.632,-14.5143,25.2,8.4,24,2175,225,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",7,"2023-05-15T02:09:43.582Z","2023-05-15T02:09:50.178Z",TRUE,"pitch","531591f8-86e3-48a0-b9ea-43716cd28d7c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.09,1.56,NA,98.19,162.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,3,0.9,0.4032,6.6175,30.8583,-14.0077,-2.3672,9.728,0.4934,2.8281,6.302,-136.0444,-4.8356,-1.5493,50.0053,5.6053,-4.4225,10.8,3.6,24,2590,205,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.7,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",6,"2023-05-15T02:09:26.255Z","2023-05-15T02:09:30.985Z",TRUE,"pitch","d35b20fb-ea46-475d-b76b-a3b300371a09",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.09,1.56,NA,140.25,194.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.5,7,0.9,0.4401,6.719,25.7615,-26.4723,-9.1735,3.6346,-0.6099,1.6484,5.4355,-124.5932,-4.3756,-1.6315,50.0011,5.623,-14.376,26.4,8.4,24,2139,225,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",5,"2023-05-15T02:09:11.223Z","2023-05-15T02:09:14.765Z",TRUE,"pitch","bf085c79-5cac-4646-b0b1-469ca739bd80",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1198,1.5344,NA,85.77,161.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.7,3,0.9,0.4065,6.6386,29.3093,-12.224,-3.4541,10.847,0.8192,2.8556,7.6237,-134.7621,-5.1605,-1.5977,50.0026,5.6591,-6.3538,19.2,3.6,24,2577,205,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T02:08:41.888Z","2023-05-15T02:08:41.910Z",FALSE,"action",NA,NA,"Defensive Substitution: Tommy Edman replaces first baseman Paul Goldschmidt, batting 2nd, playing second base.","Defensive Sub",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","201","79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,502671,"/api/v1/people/502671",NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T02:08:41.910Z","2023-05-15T02:08:42.910Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Nolan Gorman.","Defensive Switch",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669357,"/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","300","79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T02:08:41.910Z","2023-05-15T02:08:41.911Z",FALSE,"action",NA,NA,"Defensive Substitution: Juan Yepez replaces third baseman Nolan Arenado, batting 4th, playing right field.","Defensive Sub",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660766,"/api/v1/people/660766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","401","79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-15T02:08:41.911Z","2023-05-15T02:08:42.911Z",FALSE,"action",NA,NA,"Defensive switch from right field to first base for Brendan Donovan.","Defensive Switch",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","600","79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",4,"2023-05-15T02:08:41.911Z","2023-05-15T02:09:11.223Z",FALSE,"action",NA,NA,"Pitching Change: Chris Stratton replaces Jordan Hicks.","Pitching Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608717,"/api/v1/people/608717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",8,"2023-05-15T02:09:59.902Z","2023-05-15T02:10:15.637Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,665839,"/api/v1/people/665839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Enmanuel Valdez called out on strikes.",0,9,1,79,"bottom",9,"2023-05-15T02:09:08.866Z","2023-05-15T02:10:35.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T02:06:11.270Z","2023-05-15T02:06:18.237Z",TRUE,"pitch","240164a5-a5ba-4fca-96b6-40c0b7b0f331",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.28,1.59,NA,80,167.22,"ground_ball","medium","1",129.44,182.64,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Lars Nootbaar grounds out, pitcher Richard Bleier to first baseman Triston Casas.",0,9,1,78,"top",9,"2023-05-15T02:05:47.066Z","2023-05-15T02:06:18.237Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,80.7,12,0.91,0.4266,6.6819,28.2367,-28.9636,9.187,1.9238,0.9708,2.6505,-7.6029,-128.6947,-2.2475,2.7786,50.0019,5.7924,15.3155,25.2,8.4,24,2023,131,64.3,-63,2,NA,NA,NA,TRUE,-31.9,3.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T02:05:49.557Z","2023-05-15T02:05:53.431Z",TRUE,"pitch","7ff04db2-2229-4fd5-8bb2-7a13755330e4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.28,1.59,NA,102.58,180.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Lars Nootbaar grounds out, pitcher Richard Bleier to first baseman Triston Casas.",0,9,1,78,"top",9,"2023-05-15T02:05:47.066Z","2023-05-15T02:06:18.237Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.4,69.2,6,0.89,0.4968,6.4203,23.7925,-31.0359,-3.5251,0.9322,0.3782,2.1594,-4.4472,-111.132,-0.7799,2.8796,50.0046,5.7989,-4.317,9.6,10.8,24,1974,295,NA,NA,NA,NA,NA,NA,FALSE,-45.8,1.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-15T02:04:57.276Z","2023-05-15T02:05:05.225Z",TRUE,"pitch","a6d626f2-ab7e-4440-b09f-3eeba2ba5eb2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.11,1.48,NA,124.08,193.46,"ground_ball","hard","6",126.7,140.58,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Andrew Knizner grounds into a force out, shortstop Pablo Reyes to second baseman Enmanuel Valdez. Alec Burleson out at 2nd. Andrew Knizner to 1st.",0,9,1,77,"top",9,"2023-05-15T02:03:45.246Z","2023-05-15T02:05:05.225Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.5,8,0.96,0.4181,7.0344,28.6608,-19.2745,4.6997,7.4254,-0.1857,1.6785,-8.9145,-131.1853,-6.3666,2.6512,50.0011,5.5814,8.1627,16.8,4.8,24,2113,125,95.3,0,39,NA,NA,NA,TRUE,-21.6,12.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T02:04:37.671Z","2023-05-15T02:04:41.263Z",TRUE,"pitch","5904d513-0c43-4b9e-b7d2-226c90a93ea0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.11,1.48,NA,132.08,152.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Andrew Knizner grounds into a force out, shortstop Pablo Reyes to second baseman Enmanuel Valdez. Alec Burleson out at 2nd. Andrew Knizner to 1st.",0,9,1,77,"top",9,"2023-05-15T02:03:45.246Z","2023-05-15T02:05:05.225Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.6,78.9,1,0.91,0.4418,6.4193,20.4331,-27.267,-0.607,3.1394,-0.3956,3.2017,-7.2548,-123.1687,-0.9534,2.6456,50.0034,5.8636,-0.9481,4.8,7.2,24,2037,176,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5.8,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T02:04:04.067Z","2023-05-15T02:04:09.756Z",TRUE,"pitch","10ce4211-6bce-4931-99fb-449d77dc474d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.11,1.48,NA,135.03,201.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Andrew Knizner grounds into a force out, shortstop Pablo Reyes to second baseman Enmanuel Valdez. Alec Burleson out at 2nd. Andrew Knizner to 1st.",0,9,1,77,"top",9,"2023-05-15T02:03:45.246Z","2023-05-15T02:05:05.225Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.8,71.7,7,0.91,0.4888,6.7245,19.008,-35.257,-5.7062,-2.4232,-0.4729,1.393,-5.6637,-111.7948,-1.7605,2.8288,50.0016,5.7893,-7.2652,13.2,12,24,2040,303,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-4.6,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T02:03:45.246Z","2023-05-15T02:03:50.246Z",FALSE,"stepoff","a8889b13-a2f7-4adb-9a19-32382f88e4e8",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Andrew Knizner grounds into a force out, shortstop Pablo Reyes to second baseman Enmanuel Valdez. Alec Burleson out at 2nd. Andrew Knizner to 1st.",0,9,1,77,"top",9,"2023-05-15T02:03:45.246Z","2023-05-15T02:05:05.225Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
