"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717637,"2023-06-24",2,"2023-06-24T17:56:52.355Z","2023-06-24T17:56:57.619Z",TRUE,"pitch","e68efe2a-a3e1-44e7-a3ad-e2aa60c615ae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.41,1.57,NA,81.8,112.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,5,0,24,"bottom",3,"2023-06-24T17:56:07.359Z","2023-06-24T17:58:52.483Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.2,12,0.91,0.4039,NA,29.3822,-22.4503,-0.2639,5.2169,0.9234,4.6828,-2.7568,-135.5648,0.1612,1.9873,50.0002,6.1886,-0.4906,2.4,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T17:56:29.646Z","2023-06-24T17:56:32.646Z",TRUE,"pitch","cb722aaa-1cab-46cb-9fe0-3b930547dbd0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.41,1.57,NA,166.03,176.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,5,0,24,"bottom",3,"2023-06-24T17:56:07.359Z","2023-06-24T17:58:52.483Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.5,13,0.9,0.4103,NA,27.2852,-23.705,-1.268,4.6887,-1.2862,2.289,-7.3497,-133.2303,-5.4169,1.6673,50.004,6.0505,-2.2904,8.4,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25,7.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T17:56:18.010Z","2023-06-24T17:56:21.352Z",TRUE,"pitch","aabbb26a-bddf-463a-a06f-94753bceca9c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.41,1.57,NA,139.67,176.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,5,0,24,"bottom",3,"2023-06-24T17:56:07.359Z","2023-06-24T17:58:52.483Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.7,4,0.91,0.4584,NA,23.3636,-29.2614,-5.9032,2.0149,-0.5947,2.2948,-3.5178,-119.5472,-3.1689,1.6635,50.002,6.2681,-8.5311,16.8,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-37.4,3.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T17:53:28.683Z","2023-06-24T17:53:41.345Z",TRUE,"pitch","4e980d31-6615-436e-8423-d03416674612",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.2,1.53,NA,126.14,159.97,"line_drive","medium","8",125.48,110.16,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Yan Gomes singles on a line drive to center fielder Tommy Edman. Cody Bellinger scores. Christopher Morel out at 3rd on the throw, center fielder Tommy Edman to first baseman Paul Goldschmidt to third baseman Nolan Arenado.",1,5,0,23,"top",3,"2023-06-24T17:53:00.701Z","2023-06-24T17:53:41.345Z",TRUE,TRUE,FALSE,TRUE,33,1,0,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.8,76.8,2,2,0.452,NA,21.1859,-23.4042,2.8097,5.8842,-0.2398,2.9187,3.6,-120.7064,-3.0225,-2.1098,50.0049,6.2245,4.19,10.8,7.2,24,NA,NA,90.5,16,226,NA,NA,NA,TRUE,-29.2,10.3,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T17:53:11.150Z","2023-06-24T17:53:14.815Z",TRUE,"pitch","f0cd547b-665c-4e4c-8cb6-26a0a041a7ff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2,1.53,NA,129.12,148.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Yan Gomes singles on a line drive to center fielder Tommy Edman. Cody Bellinger scores. Christopher Morel out at 3rd on the throw, center fielder Tommy Edman to first baseman Paul Goldschmidt to third baseman Nolan Arenado.",1,5,0,23,"top",3,"2023-06-24T17:53:00.701Z","2023-06-24T17:53:41.345Z",TRUE,TRUE,FALSE,TRUE,33,1,0,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86,78.5,11,2,0.4384,NA,25.9981,-20.1801,-7.5495,7.5944,-0.3178,3.3562,6.6169,-125.0872,-2.8956,-2.0207,50.0043,6.1895,-11.9261,27.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-23.9,13.3,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T17:52:33.993Z","2023-06-24T17:52:43.780Z",TRUE,"pitch","14a3023a-24bc-46b0-b555-40203aad1762",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.54,1.62,NA,102.76,167.71,"line_drive","hard","8",115.01,112.65,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Christopher Morel singles on a sharp line drive to center fielder Tommy Edman. Dansby Swanson scores. Cody Bellinger to 2nd.",1,4,0,22,"top",3,"2023-06-24T17:51:41.835Z","2023-06-24T17:52:43.780Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.3,66.1,6,2,0.5242,NA,20.7435,-40.481,10.1181,-7.5426,0.3735,2.6324,0.2747,-105.1897,1.7446,-1.0705,50.0043,6.5486,11.141,15.6,15.6,24,NA,NA,107.4,12,221,NA,NA,NA,FALSE,-65.6,-12.6,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666624,"Christopher Morel","/api/v1/people/666624",NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355"
717637,"2023-06-24",1,"2023-06-24T17:52:09.474Z","2023-06-24T17:52:13.315Z",TRUE,"pitch","fde97e43-98a1-495f-ae67-12b153a92866",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.54,1.62,NA,150.38,188.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Christopher Morel singles on a sharp line drive to center fielder Tommy Edman. Dansby Swanson scores. Cody Bellinger to 2nd.",1,4,0,22,"top",3,"2023-06-24T17:51:41.835Z","2023-06-24T17:52:43.780Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.9,65.9,13,2,0.5273,NA,20.5736,-42.2666,7.721,-9.273,-0.8756,1.8607,0.5658,-104.593,0.8527,-2.1518,50.0031,6.4756,8.4021,10.8,15.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-69.7,-16,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T17:51:51.989Z","2023-06-24T17:51:55.586Z",TRUE,"pitch","27acd1ee-a99f-4429-9101-1320298646e4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.54,1.62,NA,93.03,196.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Christopher Morel singles on a sharp line drive to center fielder Tommy Edman. Dansby Swanson scores. Cody Bellinger to 2nd.",1,4,0,22,"top",3,"2023-06-24T17:51:41.835Z","2023-06-24T17:52:43.780Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.4,9,2,0.4444,NA,22.1868,-25.5665,1.667,4.2852,0.6288,1.5829,6.0461,-122.8034,-5.7018,-2.0722,50.001,6.0836,2.5696,7.2,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T17:51:09.051Z","2023-06-24T17:51:22.732Z",TRUE,"pitch","102a5a39-88be-4364-a456-3cf78e8b8440",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.74,1.72,NA,113.3,143.52,"line_drive","medium","8",126.33,107.39,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Cody Bellinger singles on a line drive to center fielder Tommy Edman. Dansby Swanson to 3rd.",0,3,0,21,"top",3,"2023-06-24T17:50:42.582Z","2023-06-24T17:51:22.732Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.9,79.3,2,2,0.4363,NA,23.3596,-20.5861,-0.7673,7.2442,0.097,3.5283,2.8077,-125.1673,-2.7769,-0.9356,50.0027,6.3228,-1.2278,2.4,4.8,24,NA,NA,75.6,27,232,NA,NA,NA,FALSE,-24,12.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T17:50:48.472Z","2023-06-24T17:50:51.472Z",TRUE,"pitch","e80c23a1-02df-44bd-a8ba-486a5385fbaa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.74,1.72,NA,194.42,141.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Cody Bellinger singles on a line drive to center fielder Tommy Edman. Dansby Swanson to 3rd.",0,3,0,21,"top",3,"2023-06-24T17:50:42.582Z","2023-06-24T17:51:22.732Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85.8,78.9,11,2,0.4376,NA,24.5478,-24.6257,-7.8734,4.7507,-2.0311,3.5965,0.5167,-125.0377,-1.7002,-1.217,50.0002,6.3003,-12.4993,26.4,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",4,"2023-06-24T17:50:11.659Z","2023-06-24T17:50:24.258Z",TRUE,"pitch","cb4fba95-6f1d-4396-be07-1b69fe39618c",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.48,1.66,NA,89.22,161.32,"line_drive","medium","7",96.9,119.98,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Lars Nootbaar.",0,3,0,20,"top",3,"2023-06-24T17:48:55.725Z","2023-06-24T17:50:24.258Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.5,69.2,6,2,0.5006,NA,21.5661,-34.8095,9.295,-2.1771,0.7288,2.8688,3.6347,-109.8895,0.5334,-2.1601,50.0037,6.3553,11.2377,19.2,12,24,NA,NA,85.5,14,214,NA,NA,NA,FALSE,-51.8,-3.5,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T17:49:48.845Z","2023-06-24T17:49:51.845Z",TRUE,"pitch","3e89f307-7a04-4b90-bc07-2bce4b18ec41",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.66,NA,115.95,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Lars Nootbaar.",0,3,0,20,"top",3,"2023-06-24T17:48:55.725Z","2023-06-24T17:50:24.258Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,79.7,5,2,0.4321,NA,27.1422,-20.6392,-8.8582,7.0986,0.0276,2.6214,7.6561,-126.984,-4.7027,-1.8825,50.0058,6.1496,-14.4014,31.2,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-24.1,11.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T17:49:31.241Z","2023-06-24T17:49:34.241Z",TRUE,"pitch","5a70892f-d855-4c0f-92b8-5ac3654d830e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.66,NA,142.02,160.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Lars Nootbaar.",0,3,0,20,"top",3,"2023-06-24T17:48:55.725Z","2023-06-24T17:50:24.258Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.1,75.9,4,2,0.4569,NA,21.7801,-23.7672,2.654,5.77,-0.6564,2.9119,2.8686,-119.6164,-2.8617,-2.2134,50.0059,6.2413,3.8691,9.6,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-30.2,10.1,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T17:49:18.690Z","2023-06-24T17:49:21.857Z",TRUE,"pitch","3056e73a-98d7-4f4f-ad17-b96277dce03c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.48,1.66,NA,94.22,183.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Lars Nootbaar.",0,3,0,20,"top",3,"2023-06-24T17:48:55.725Z","2023-06-24T17:50:24.258Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,79.8,9,2,0.4331,NA,25.8558,-21.7839,-8.5207,6.4119,0.5975,2.0429,9.3171,-126.4878,-5.4704,-2.027,50.0022,5.9809,-13.8039,27.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T17:49:06.281Z","2023-06-24T17:49:10.020Z",TRUE,"pitch","efdef12d-b597-49ed-b579-be22dd17bf75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.48,1.66,NA,96.65,198.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Dansby Swanson singles on a line drive to left fielder Lars Nootbaar.",0,3,0,20,"top",3,"2023-06-24T17:48:55.725Z","2023-06-24T17:50:24.258Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,80.9,14,2,0.4279,NA,26.4016,-21.3254,-8.7475,6.5355,0.5338,1.4988,9.364,-128.0133,-6.9715,-2.0349,50.0042,5.9268,-14.5217,28.8,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25,10.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T17:48:18.257Z","2023-06-24T17:48:42.114Z",TRUE,"pitch","be0d73c1-a845-4efb-b457-1183d368d678",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.4,1.62,NA,99.16,191.03,"fly_ball","medium","9",210.09,56.42,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Home Run","home_run","Ian Happ homers (7) on a fly ball to right field.",1,3,0,19,"top",3,"2023-06-24T17:47:12.481Z","2023-06-24T17:48:42.114Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,66.8,9,2,0.5172,NA,23.8026,-41.3201,9.2616,-8.1144,0.4682,1.7686,0.5291,-107.1662,0.1329,-0.9821,50.0019,6.4415,10.4414,14.4,15.6,24,NA,NA,104,31,NA,NA,NA,NA,FALSE,-65.8,-14,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
