"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718476,"2023-04-22",1,"2023-04-22T17:29:50.141Z","2023-04-22T17:29:53.646Z",TRUE,"pitch","8b9e0922-056b-416f-bd31-85f87d23b34f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.34,1.6,NA,131.68,144.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Hit By Pitch","hit_by_pitch","Santiago Espinal hit by pitch.",0,0,0,11,"top",2,"2023-04-22T17:29:15.578Z","2023-04-22T17:30:14.720Z",TRUE,FALSE,FALSE,FALSE,11,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.8,11,0.9,0.3828,6.4506,33.0323,-11.017,-4.3469,10.2081,-0.3852,3.4856,4.5346,-143.0691,-4.7927,-1.426,50.0061,5.8731,-9.0124,33.6,2.4,24,2469,206,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T17:29:32.873Z","2023-04-22T17:29:37.346Z",TRUE,"pitch","9e5f9532-ba3f-4a60-bb73-46ab83ff8e54",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.35,1.657,NA,99,194.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Hit By Pitch","hit_by_pitch","Santiago Espinal hit by pitch.",0,0,0,11,"top",2,"2023-04-22T17:29:15.578Z","2023-04-22T17:30:14.720Z",TRUE,FALSE,FALSE,FALSE,11,1,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,77,9,0.91,0.45,6.146,27.1194,-42.9285,6.5489,-7.1927,0.4723,1.6478,2.6819,-122.3382,-1.4614,-1.4932,50.0017,5.9769,9.7938,13.2,12,24,2723,37,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-13.1,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",7,"2023-04-22T17:28:56.347Z","2023-04-22T17:29:07.196Z",TRUE,"pitch","a1f64f5d-5140-4ca2-b578-db4e5e96d312",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.34,1.59,NA,143.18,149.35,"fly_ball","medium","9",184.82,97.92,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.2,1,0.91,0.3902,6.5547,38.2769,-10.6008,-7.4323,10.8617,-0.6869,3.3122,5.0862,-141.4543,-4.9973,-1.5613,50.0012,5.808,-14.7594,48,3.6,24,2426,210,84.2,32,291,NA,NA,NA,TRUE,-10.8,18.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA
718476,"2023-04-22",6,"2023-04-22T17:28:33.684Z","2023-04-22T17:28:37.595Z",TRUE,"pitch","8a6da4d3-eb93-4ab5-b2ed-cee18dcc5be9",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.34,1.59,NA,168.31,152.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,87.7,11,0.9,0.3879,6.622,39.272,-9.0343,-3.7436,11.5171,-1.3461,3.2063,2.2109,-142.3963,-5.3969,-1.6551,50.0029,5.7257,-7.5222,33.6,2.4,24,2456,209,NA,NA,NA,NA,NA,NA,FALSE,-9.5,19.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",5,"2023-04-22T17:28:12.941Z","2023-04-22T17:28:17.706Z",TRUE,"pitch","f56fc646-292f-4374-8397-fa01ca809e8d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2972,1.578,NA,62.24,196.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,81.5,14,0.9,0.4229,6.5044,30.9126,-31.2546,1.8032,0.5445,1.4365,1.5563,7.3268,-130.2221,-4.2319,-1.664,50.0043,5.6044,3.0531,8.4,8.4,24,2658,86,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T17:27:52.223Z","2023-04-22T17:27:56.044Z",TRUE,"pitch","c4b6de9b-5272-4c62-8e83-efe994a6b45e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.34,1.6306,NA,29.25,199.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,82.8,14,2,0.4183,6.3185,28.7214,-27.0628,1.3939,2.9465,2.302,1.4645,9.3847,-131.1211,-5.359,-1.5103,50.0025,5.5638,2.4169,8.4,7.2,24,2641,134,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.3,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T17:27:31.345Z","2023-04-22T17:27:36.038Z",TRUE,"pitch","dfbd72c8-1b7a-48af-a72b-4fecf9ba5d0c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.59,NA,105.83,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89.7,3,0.9,0.3824,6.471,34.976,-10.7778,-5.1592,10.3121,0.2931,3.4145,6.6824,-143.5295,-5.1292,-1.4011,50.0005,5.9033,-10.7028,37.2,2.4,24,2531,211,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T17:27:04.549Z","2023-04-22T17:27:08.405Z",TRUE,"pitch","4af20063-c65b-4dfe-ad79-b24ef0b653e5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.59,NA,108.86,140.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,86.4,12,0.9,0.3934,6.4875,38.4588,-11.3686,-7.8057,10.6556,0.2137,3.6379,7.0505,-140.4375,-4.1486,-1.3433,50.0031,5.902,-15.2421,46.8,3.6,24,2449,209,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T17:26:43.516Z","2023-04-22T17:26:51.027Z",TRUE,"pitch","8bcc642c-1301-4518-814c-34382ab5f91b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.34,1.59,NA,146.05,147.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.1,1,0.91,0.3873,6.2111,37.1396,-9.1414,-5.9228,11.4141,-0.762,3.3954,4.2915,-142.2204,-5.0962,-1.5325,50.0071,5.8092,-11.9556,45.6,3.6,24,2443,212,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T17:26:22.726Z","2023-04-22T17:26:26.336Z",TRUE,"pitch","5977dcf2-2864-4fe3-a528-add32e194b35",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4028,1.6833,NA,132.31,148.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Whit Merrifield flies out to right fielder Franchy Cordero.",0,0,0,10,"top",2,"2023-04-22T17:26:10.211Z","2023-04-22T17:29:07.196Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.5,1,0.9,0.3899,6.4149,36.5932,-10.6009,-5.2398,10.83,-0.4016,3.3315,4.62,-141.2805,-5.1414,-1.3892,50.0005,5.8759,-10.4359,38.4,3.6,24,2467,207,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T17:25:54.804Z","2023-04-22T17:26:02.318Z",TRUE,"pitch","0f957d8c-14a7-4ef1-ab00-6de20425ac18",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.19,1.55,NA,129.78,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,0,0,9,"top",2,"2023-04-22T17:24:13.532Z","2023-04-22T17:26:02.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.1,1,0.91,0.3908,6.6298,37.9661,-7.9713,-5.7467,12.2236,-0.3354,2.9268,4.9059,-141.2009,-6.4997,-1.3655,50.0018,5.7988,-11.3784,45.6,2.4,24,2521,209,NA,NA,NA,NA,NA,NA,TRUE,-8.9,20.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T17:25:36.854Z","2023-04-22T17:25:41.618Z",TRUE,"pitch","07bdf066-7f9d-44de-a463-8f9dc0b1883f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2444,1.6043,NA,86.41,131.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,0,0,9,"top",2,"2023-04-22T17:24:13.532Z","2023-04-22T17:26:02.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,86.8,12,0.88,0.3923,6.5307,37.5324,-12.6112,-8.239,9.9541,0.8024,3.9699,8.6613,-140.6485,-3.2657,-1.2749,50.0041,5.9864,-16.1954,45.6,3.6,24,2463,216,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T17:25:16.629Z","2023-04-22T17:25:22.264Z",TRUE,"pitch","4777f287-fd7a-4298-b339-6bc90b2b7411",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2444,1.6043,NA,92.29,173.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,0,0,9,"top",2,"2023-04-22T17:24:13.532Z","2023-04-22T17:26:02.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,75.2,6,0.9,0.4564,6.4074,30.0492,-43.8352,3.0125,-8.0489,0.6484,2.431,4.0284,-121.3343,0.5416,-1.4433,50.0036,6.1149,4.3634,7.2,12,24,2740,36,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-13.9,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T17:25:00.046Z","2023-04-22T17:25:04.572Z",TRUE,"pitch","c526555c-f604-4b6d-90ab-ad9536ee51eb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2708,1.657,NA,111.55,127.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,0,0,9,"top",2,"2023-04-22T17:24:13.532Z","2023-04-22T17:26:02.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,86.7,12,0.87,0.3931,6.2848,36.9387,-14.0343,-8.3905,9.2634,0.143,4.1085,7.0573,-140.2854,-2.6108,-1.3373,50.0014,5.9866,-16.4284,44.4,4.8,24,2464,210,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T17:24:43.068Z","2023-04-22T17:24:53.573Z",TRUE,"pitch","432e9db1-95ba-4eeb-9c40-4df23b290d78",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2444,1.657,NA,111.74,163.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,0,0,9,"top",2,"2023-04-22T17:24:13.532Z","2023-04-22T17:26:02.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.4,2,0.87,0.3928,6.349,32.7109,-13.914,-6.3006,9.285,0.1379,2.7979,6.6043,-139.668,-5.7525,-1.4436,50.0065,5.8063,-12.3973,36,3.6,24,2515,210,NA,NA,NA,NA,NA,NA,FALSE,-14,15.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T17:23:42.863Z","2023-04-22T17:23:56.278Z",TRUE,"pitch","a8fe2545-d95a-43b2-8649-43e99a84cace",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,2.92,1.42,NA,99.35,162.41,"ground_ball","medium","9",163.78,163.16,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Alejandro Kirk doubles (1) on a ground ball to right fielder Franchy Cordero.",0,0,0,8,"top",2,"2023-04-22T17:23:15.453Z","2023-04-22T17:23:56.278Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.1,3,0.9,0.3961,6.34,37.022,-8.9321,-5.5099,12.0535,0.4631,2.8286,7.0402,-139.3461,-6.6866,-1.4037,50.0006,5.8792,-10.6228,39.6,2.4,24,2413,209,100.3,1,86,NA,NA,NA,FALSE,-10.1,20.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA
