"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717312,"2023-07-22",0,"2023-07-22T02:01:39.337Z","2023-07-22T02:01:44.660Z",TRUE,"pitch","9714e344-1191-4786-b5f6-876117fa4f28",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.371,1.535,NA,104.07,183.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Endy Rodriguez strikes out on a foul tip.",0,0,0,11,"top",2,"2023-07-22T02:01:35.899Z","2023-07-22T02:02:51.797Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.3,9,0.89,0.4458,6.8849,26.9123,-27.8137,5.177,2.8605,0.3393,2.0577,4.4431,-123.3431,-2.6253,-2.1648,50.0044,5.5065,7.8931,16.8,8.4,24,2414,67,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.8,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T02:00:42.621Z","2023-07-22T02:00:51.731Z",TRUE,"pitch","5fa3e116-b5b7-4014-a998-127397d18d57",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.2,1.52,NA,119.82,210.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Tucupita Marcano strikes out swinging. Henry Davis to 2nd. Passed ball by catcher Matt Thaiss.",0,0,0,10,"top",2,"2023-07-22T01:59:28.895Z","2023-07-22T02:00:51.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,80.6,13,0.89,0.4296,6.9873,28.0237,-29.7124,0.2804,1.4966,-0.074,1.0578,4.2534,-127.8424,-6.0123,-1.8005,50.0035,5.7924,0.46,2.4,7.2,24,2357,119,NA,NA,NA,NA,NA,NA,TRUE,-34.1,1.4,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,680779,"Henry Davis","/api/v1/people/680779"
717312,"2023-07-22",1,"2023-07-22T02:00:06.419Z","2023-07-22T02:00:12.441Z",TRUE,"pitch","0ed34aea-827b-4400-89b4-4c182c00e110",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.2,1.52,NA,91.36,184.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Tucupita Marcano strikes out swinging. Henry Davis to 2nd. Passed ball by catcher Matt Thaiss.",0,0,0,10,"top",2,"2023-07-22T01:59:28.895Z","2023-07-22T02:00:51.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.8,9,0.88,0.4096,6.9568,25.9335,-25.2651,-0.2673,3.8077,0.6726,2.0148,7.4806,-133.2224,-3.9322,-2.1252,50.0049,5.3149,-0.4858,2.4,6,24,2302,180,NA,NA,NA,NA,NA,NA,FALSE,-26,6.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T01:59:43.641Z","2023-07-22T01:59:49.432Z",TRUE,"pitch","afb55382-894c-414e-9e41-59b330da40a1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2026,1.539,NA,147.11,166.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Tucupita Marcano strikes out swinging. Henry Davis to 2nd. Passed ball by catcher Matt Thaiss.",0,0,0,10,"top",2,"2023-07-22T01:59:28.895Z","2023-07-22T02:00:51.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.5,4,0.91,0.4457,6.6653,24.148,-27.2563,7.1901,3.2174,-0.7898,2.6608,1.4345,-122.8416,-1.2413,-2.3156,50.0052,5.4882,10.9981,22.8,8.4,24,2376,74,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5.8,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T01:59:11.762Z","2023-07-22T01:59:17.697Z",TRUE,"pitch","c24ee868-1bc4-4d85-b43c-b4d4e832a093",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.3,1.59,NA,97.27,185.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jared Triolo strikes out on a foul tip.",0,0,0,9,"top",2,"2023-07-22T01:57:45.829Z","2023-07-22T01:59:17.697Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.2,9,0.93,0.386,7.0502,33.344,-16.2976,-1.435,7.7882,0.5175,1.9598,7.1478,-142.041,-6.8712,-1.8479,50,5.4514,-2.9254,3.6,3.6,24,2219,214,NA,NA,NA,NA,NA,NA,TRUE,-16,12.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T01:58:50.452Z","2023-07-22T01:58:55.162Z",TRUE,"pitch","376ca70b-ae0b-4223-9e45-13f033210a9a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.442,1.6083,NA,112,180.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jared Triolo strikes out on a foul tip.",0,0,0,9,"top",2,"2023-07-22T01:57:45.829Z","2023-07-22T01:59:17.697Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.6,8,0.92,0.3889,7.0765,32.0431,-14.5751,-3.0471,8.7604,0.1312,2.1418,6.7625,-140.8514,-6.6514,-1.9051,50.0015,5.4765,-6.1209,15.6,3.6,24,2207,218,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T01:58:26.353Z","2023-07-22T01:58:30.992Z",TRUE,"pitch","8532f533-5424-4fef-8efc-b72a475913d6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4652,1.6545,NA,139.77,149.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jared Triolo strikes out on a foul tip.",0,0,0,9,"top",2,"2023-07-22T01:57:45.829Z","2023-07-22T01:59:17.697Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76,1,0.9,0.4544,6.8357,22.758,-25.0698,4.2731,4.8248,-0.5974,3.2994,2.7532,-120.4164,-0.0995,-2.3096,50.0029,5.5539,6.2931,15.6,7.2,24,2322,91,NA,NA,NA,NA,NA,NA,FALSE,-30.8,9,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T01:58:05.550Z","2023-07-22T01:58:09.737Z",TRUE,"pitch","66446c41-6f65-4af1-9fbf-616e235943e3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4884,1.5621,NA,163.94,148.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jared Triolo strikes out on a foul tip.",0,0,0,9,"top",2,"2023-07-22T01:57:45.829Z","2023-07-22T01:59:17.697Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77.1,11,0.9,0.4487,6.8237,22.7004,-26.8135,5.0051,3.5478,-1.2314,3.3579,0.9818,-121.8129,0.104,-2.2896,50.0032,5.6224,7.5624,15.6,7.2,24,2400,73,NA,NA,NA,NA,NA,NA,FALSE,-32.2,6.7,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T01:57:23.863Z","2023-07-22T01:57:34.926Z",TRUE,"pitch","9734d331-6a08-48dd-aaa4-47369c19cfa8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.28,1.65,NA,115.45,169.23,"ground_ball","medium","8",120.58,80.1,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Henry Davis singles on a ground ball to center fielder Mickey Moniak.",0,0,0,8,"top",2,"2023-07-22T01:56:50.943Z","2023-07-22T01:57:34.926Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.7,5,0.85,0.4016,7.006,30.4069,-16.2471,-3.8719,8.4589,0.0406,2.5758,6.3314,-136.4597,-5.1212,-1.8081,50.0054,5.5985,-7.2933,19.2,3.6,24,2088,216,106.7,1,58,NA,NA,NA,FALSE,-16.7,14.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T01:57:07.507Z","2023-07-22T01:57:12.393Z",TRUE,"pitch","61aa5cdd-da8f-4ca2-9a2c-0fb0e083e1cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2101,1.7007,NA,90.21,197.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Henry Davis singles on a ground ball to center fielder Mickey Moniak.",0,0,0,8,"top",2,"2023-07-22T01:56:50.943Z","2023-07-22T01:57:34.926Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.4,76.1,14,0.7,0.4533,7.0811,25.311,-20.7006,0.7853,7.7759,0.7029,1.5465,5.9604,-121.1705,-5.2032,-1.8986,50.0052,5.5484,1.1589,6,6,24,2239,99,NA,NA,NA,NA,NA,NA,FALSE,-26.8,13,-3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T01:53:30.329Z","2023-07-22T01:53:37.164Z",TRUE,"pitch","dd898631-08d2-4a1e-836b-081abf50a86a",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.42,1.68,NA,90.61,211.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Taylor Ward strikes out swinging.",0,0,0,7,"bottom",1,"2023-07-22T01:52:08.919Z","2023-07-22T01:53:37.164Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.7,14,0.91,0.4374,7.1745,23.5522,-28.8959,2.8144,2.0635,0.6924,0.9986,5.9387,-124.8897,-5.69,-2.0757,50.005,5.6633,4.4758,10.8,7.2,24,2477,123,NA,NA,NA,NA,NA,NA,TRUE,-34.2,2.8,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T01:53:08.965Z","2023-07-22T01:53:13.642Z",TRUE,"pitch","28cbf1a6-aef0-4322-a9d4-232dfdb742c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.68,NA,102.83,162.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Taylor Ward strikes out swinging.",0,0,0,7,"bottom",1,"2023-07-22T01:52:08.919Z","2023-07-22T01:53:37.164Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.1,6,0.9,0.3929,6.9205,27.9651,-21.6661,-5.8476,5.3265,0.3718,2.8107,8.8351,-138.8426,-3.653,-2.0763,50.0057,5.5668,-11.5421,24,4.8,24,2255,217,NA,NA,NA,NA,NA,NA,FALSE,-20.6,9.1,9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T01:52:44.924Z","2023-07-22T01:52:49.318Z",TRUE,"pitch","05c1c192-2e60-42fe-8486-9565ca4fd1a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2565,1.5852,NA,95.52,178.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Taylor Ward strikes out swinging.",0,0,0,7,"bottom",1,"2023-07-22T01:52:08.919Z","2023-07-22T01:53:37.164Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.3,6,0.91,0.4327,7.127,24.2737,-28.7746,3.0474,2.0927,0.5636,2.2145,5.8295,-126.2907,-3.0116,-2.1651,50.0034,5.7223,4.9516,12,7.2,24,2334,136,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T01:52:25.398Z","2023-07-22T01:52:29.176Z",TRUE,"pitch","dfb9b969-53b4-45d8-823d-799c991f13bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3724,1.6545,NA,100.24,166.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Taylor Ward strikes out swinging.",0,0,0,7,"bottom",1,"2023-07-22T01:52:08.919Z","2023-07-22T01:53:37.164Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.8,6,0.91,0.4344,7.0272,24.7067,-31.8909,2.3168,0.1768,0.4397,2.6851,5.7913,-125.9215,-0.9708,-2.1878,50.004,5.6475,3.7331,8.4,8.4,24,2318,129,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T01:51:55.143Z","2023-07-22T01:52:00.385Z",TRUE,"pitch","7a041cb1-02d1-45da-8669-b6da57d8d1a4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.29,1.55,NA,114.47,172.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-22T01:50:36.366Z","2023-07-22T01:52:00.385Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.3,5,0.9,0.4376,7.0429,24.0935,-31.418,4.1377,0.477,0.0663,2.4641,4.0048,-124.9479,-1.7472,-2.0921,50.0031,5.7428,6.5723,13.2,8.4,24,2456,107,NA,NA,NA,NA,NA,NA,TRUE,-36.2,0.7,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T01:51:32.832Z","2023-07-22T01:51:37.618Z",TRUE,"pitch","a65b4a09-b78d-46ee-a89d-5823a108a834",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.29,1.55,NA,129.98,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-22T01:50:36.366Z","2023-07-22T01:52:00.385Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.6,4,0.91,0.429,6.9074,25.661,-27.038,3.0384,3.1118,-0.3405,2.5914,3.8493,-127.5711,-2.3115,-2.2625,50.0063,5.6356,5.0199,12,7.2,24,2381,176,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
