"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717826,"2023-06-10",0,"2023-06-11T00:00:56.751Z","2023-06-11T00:01:00.712Z",TRUE,"pitch","79d7a740-997b-437f-b181-578f19999f7c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.195,1.5602,NA,159.84,141.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Hit By Pitch","hit_by_pitch","Miguel Amaya hit by pitch.",0,1,0,14,"top",3,"2023-06-11T00:00:46.804Z","2023-06-11T00:01:14.362Z",TRUE,FALSE,FALSE,FALSE,11,2,0,0,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.1,11,2,0.4666,5.7126,21.93,-30.0406,6.5407,1.5271,-1.1239,3.6063,0.1854,-117.3178,0.7631,-2.0537,50.002,6.074,9.1278,16.8,9.6,24,2310,71,NA,NA,NA,NA,NA,NA,FALSE,-38.8,3.2,-11.9,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T00:00:16.313Z","2023-06-11T00:00:40.214Z",TRUE,"pitch","60bbb9ad-c586-4cf4-abb4-be29fb005e0d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.52,1.65,NA,126.97,164.39,"fly_ball","medium","89",208.62,49.93,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Matt Mervis homers (3) on a fly ball to right center field.",1,1,0,13,"top",3,"2023-06-10T23:59:50.613Z","2023-06-11T00:00:40.214Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,670223,"Matt Mervis","/api/v1/people/670223","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.5,5,2,0.4584,5.7332,23.1016,-31.4887,5.9951,0.4729,-0.2617,2.7552,2.1458,-119.5114,-0.9297,-1.9501,50.0024,5.9783,8.6684,15.6,9.6,24,2367,60,110.1,27,420,NA,NA,NA,FALSE,-39.6,1,-11.4,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T00:00:05.056Z","2023-06-11T00:00:08.597Z",TRUE,"pitch","3f206aa2-3007-4280-848c-0f897bec69a9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5992,1.6796,NA,188.94,193.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Matt Mervis homers (3) on a fly ball to right center field.",1,1,0,13,"top",3,"2023-06-10T23:59:50.613Z","2023-06-11T00:00:40.214Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,670223,"Matt Mervis","/api/v1/people/670223","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,78.1,13,2,0.4452,6.6727,22.8537,-30.7374,-7.567,0.9337,-1.8874,1.6808,2.4832,-122.7367,-3.8135,-1.9254,50.0024,5.8545,-11.6172,19.2,8.4,24,1394,221,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.1,13.2,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-10T23:59:52.886Z","2023-06-10T23:59:57.002Z",TRUE,"pitch","8799914d-c3e5-4d02-b6f6-dd24d5dff54d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5992,1.6796,NA,149.34,170.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Matt Mervis homers (3) on a fly ball to right center field.",1,1,0,13,"top",3,"2023-06-10T23:59:50.613Z","2023-06-11T00:00:40.214Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,670223,"Matt Mervis","/api/v1/people/670223","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.2,13,2,0.4669,5.7283,22.1335,-31.4779,7.1494,0.498,-0.8484,2.5183,0.9561,-117.2958,-1.0771,-2.1901,50.0029,5.9179,9.9634,18,9.6,24,2394,69,NA,NA,NA,NA,NA,NA,FALSE,-41.2,1,-13.2,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-10T23:58:59.596Z","2023-06-10T23:59:52.886Z",FALSE,"action",NA,NA,"Pitching Change: Jakob Junis replaces John Brebbia.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596001,"/api/v1/people/596001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"13","atBat","Home Run","home_run","Matt Mervis homers (3) on a fly ball to right center field.",1,1,0,13,"top",3,"2023-06-10T23:59:50.613Z","2023-06-11T00:00:40.214Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,670223,"Matt Mervis","/api/v1/people/670223","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-10T23:57:04.721Z","2023-06-10T23:57:12.676Z",TRUE,"pitch","74f0c496-acbb-4cb7-a817-9d53a61b92f4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.22,1.5,NA,159.37,167.19,"ground_ball","medium","6",110.76,155.77,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Dansby Swanson to first baseman Matt Mervis.",0,0,0,12,"bottom",2,"2023-06-10T23:56:00.833Z","2023-06-10T23:57:12.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,81.3,11,0.9,0.4276,5.8733,22.3818,-25.4768,-6.4854,4.0164,-1.1114,2.6516,5.6245,-127.3437,-3.5065,-2.4898,50.0029,6.0276,-10.8154,20.4,7.2,24,2022,209,61.5,-12,13,NA,NA,NA,TRUE,-28.4,6.8,10.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-10T23:56:45.357Z","2023-06-10T23:56:49.449Z",TRUE,"pitch","51e5d954-179c-494a-9680-61e538e83bb3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3867,1.5304,NA,175.22,197.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Dansby Swanson to first baseman Matt Mervis.",0,0,0,12,"bottom",2,"2023-06-10T23:56:00.833Z","2023-06-10T23:57:12.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81.4,13,0.92,0.4266,5.7965,25.2376,-26.7731,-8.9069,3.2317,-1.5273,1.5443,5.0012,-128.1383,-5.8858,-2.3421,50.002,5.9492,-14.8851,26.4,7.2,24,2010,213,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.8,15.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-10T23:56:25.049Z","2023-06-10T23:56:29.045Z",TRUE,"pitch","183f028f-88e5-4fa7-b7b9-daa1fb222d2a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4153,1.5304,NA,107.81,174.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Dansby Swanson to first baseman Matt Mervis.",0,0,0,12,"bottom",2,"2023-06-10T23:56:00.833Z","2023-06-10T23:57:12.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.9,80.4,5,0.9,0.4321,6.0304,23.2126,-24.9362,-8.1365,4.44,0.2411,2.3781,8.8269,-126.2579,-4.2306,-2.2262,50.0053,6.0578,-13.2745,24,7.2,24,2028,211,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.3,13,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-10T23:55:44.737Z","2023-06-10T23:55:57.297Z",TRUE,"pitch","79e9de47-705c-4ddf-99a7-aee15b8ae462",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.39,1.61,NA,129.38,150.9,"fly_ball","hard","8",94.56,45.55,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Mike Tauchman.",0,0,0,11,"bottom",2,"2023-06-10T23:55:23.545Z","2023-06-10T23:55:57.297Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80.8,1,0.91,0.4285,5.9076,23.5959,-18.2816,-4.1108,8.3744,-0.3248,3.2548,6.6284,-127.3269,-3.4131,-2.4154,50.0035,6.041,-6.8207,16.8,4.8,24,2175,211,100.6,28,388,NA,NA,NA,TRUE,-20.8,14.8,6.1,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717826,"2023-06-10",4,"2023-06-10T23:55:11.653Z","2023-06-10T23:55:19.323Z",TRUE,"pitch","881c2bf9-26c5-4cf2-98f3-cfaf338574f3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,2.9408,1.4806,NA,135.69,151.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Michael Conforto walks.",0,0,0,10,"bottom",2,"2023-06-10T23:53:48.482Z","2023-06-10T23:55:19.323Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.6,81.3,11,0.91,0.4268,5.9829,22.7405,-20.0632,-2.8703,7.2395,-0.4903,3.2482,6.2411,-127.6361,-2.9158,-2.5788,50.006,5.9599,-4.8049,10.8,4.8,24,2178,209,NA,NA,NA,NA,NA,NA,FALSE,-22.4,12.8,4,NA,NA,FALSE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-10T23:54:52.801Z","2023-06-10T23:54:56.832Z",TRUE,"pitch","83db14b0-37d2-44f2-9aa0-6919cae7d647",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,2.9408,1.4806,NA,95.94,227.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Michael Conforto walks.",0,0,0,10,"bottom",2,"2023-06-10T23:53:48.482Z","2023-06-10T23:55:19.323Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,76.8,14,0.92,0.4589,5.8764,16.9146,-26.4759,-8.1847,3.9222,0.5525,0.4342,9.1338,-118.1758,-7.4343,-2.2521,50.0003,5.9657,-11.882,21.6,8.4,24,2226,227,NA,NA,NA,NA,NA,NA,FALSE,-34.7,5.9,13.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-10T23:54:35.900Z","2023-06-10T23:54:40.958Z",TRUE,"pitch","204b5f5c-d8be-443e-8850-d14fdb6364ab",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9982,1.4806,NA,156.28,196.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Michael Conforto walks.",0,0,0,10,"bottom",2,"2023-06-10T23:53:48.482Z","2023-06-10T23:55:19.323Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74.7,13,0.92,0.4668,5.5514,19.5118,-26.8585,-7.9802,3.8016,-1.0304,1.5689,5.7707,-116.8085,-4.7449,-2.4815,50.0033,6.1165,-11.1612,20.4,8.4,24,2135,224,NA,NA,NA,NA,NA,NA,FALSE,-36,6.1,13.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-10T23:54:20.753Z","2023-06-10T23:54:25.105Z",TRUE,"pitch","6616eba5-ff81-408e-a53d-bc1171cd667f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,2.9982,1.4806,NA,157.89,202.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Michael Conforto walks.",0,0,0,10,"bottom",2,"2023-06-10T23:53:48.482Z","2023-06-10T23:55:19.323Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,68.6,13,0.92,0.5091,5.5322,20.1192,-40.7733,7.2496,-7.3495,-1.0728,1.3352,1.2661,-107.9023,-0.9718,-2.6097,50.0034,6.3143,8.4823,12,14.4,24,2996,43,NA,NA,NA,NA,NA,NA,FALSE,-63.2,-13.2,-13.4,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-10T23:54:06.219Z","2023-06-10T23:54:10.317Z",TRUE,"pitch","82fec7db-5260-41f7-888e-6ba3c34fce3c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9982,1.4806,NA,147.74,186.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Michael Conforto walks.",0,0,0,10,"bottom",2,"2023-06-10T23:53:48.482Z","2023-06-10T23:55:19.323Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80.6,7,0.91,0.4297,6.2601,24.7504,-16.7129,-3.942,9.3855,-0.8064,1.9337,5.7314,-127.2022,-6.5362,-2.571,50.006,5.8499,-6.4969,16.8,4.8,24,2031,213,NA,NA,NA,NA,NA,NA,FALSE,-19.8,15.8,5.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-10T23:53:33.113Z","2023-06-10T23:53:39.749Z",TRUE,"pitch","ddb51b70-2ca6-42a8-b8ae-6d37f9b008a2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.38,1.61,NA,129.2,186.06,"ground_ball","medium","4",122.49,153.09,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","J.D. Davis grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,0,0,9,"bottom",2,"2023-06-10T23:52:29.067Z","2023-06-10T23:53:39.749Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,81.7,7,0.92,0.4268,5.7418,22.521,-29.0491,-6.1471,1.8688,-0.3199,1.9527,7.1743,-127.6048,-4.5263,-2.3494,50.0058,5.9985,-10.2938,16.8,7.2,24,1969,208,106.5,-10,11,NA,NA,NA,TRUE,-32.5,2.6,9.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-10T23:53:17.318Z","2023-06-10T23:53:21.898Z",TRUE,"pitch","4e972814-760a-4676-9937-19bfb1fd6a34",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3456,1.6398,NA,135.05,181.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","J.D. Davis grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,0,0,9,"bottom",2,"2023-06-10T23:52:29.067Z","2023-06-10T23:53:39.749Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.4,80.3,7,0.88,0.4334,5.7347,22.607,-27.5713,-6.0823,2.832,-0.4736,2.115,6.5168,-125.8093,-4.4317,-2.2924,50.0004,6.1026,-9.8685,16.8,7.2,24,1987,208,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.4,9.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-10T23:53:02.455Z","2023-06-10T23:53:06.753Z",TRUE,"pitch","be4220c8-baa4-40f5-a2ec-c0a015f090e3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2597,1.6398,NA,80.97,192.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","J.D. Davis grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,0,0,9,"bottom",2,"2023-06-10T23:52:29.067Z","2023-06-10T23:53:39.749Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.3,80.3,14,0.9,0.4345,5.6967,21.8841,-27.4992,-7.2216,2.8974,0.9453,1.73,9.9761,-125.3529,-5.2088,-2.1214,50.0039,6.0405,-11.6607,19.2,7.2,24,2039,205,NA,NA,NA,NA,NA,NA,FALSE,-32,4.3,11.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
