"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746233,"2024-05-14",5,"2024-05-14T02:13:57.219Z","2024-05-14T02:14:05.307Z",TRUE,"pitch","293694e1-b6a5-4c48-960e-2e6331f043d4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.62,1.79,NA,122.19,167.81,"ground_ball","medium","5",107.51,159.9,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.3,85.8,5,0.83,0.403,6.751,29.5979,-34.3637,-6.5033,-1.1681,-0.1361,2.6287,5.3053,-135.8724,-2.442,-1.2685,50.0037,5.9254,-12.1676,18,8.4,24,1547,246,73,-6,18,NA,NA,NA,TRUE,-33.8,-2.4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",4,"2024-05-14T02:13:34.140Z","2024-05-14T02:13:37.708Z",TRUE,"pitch","0ae58c8f-0dcd-48b3-a90c-74b5db1afbb8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.62,1.79,NA,106.55,194.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.1,77.9,14,0.93,0.4442,6.811,27.6895,-39.3001,4.2928,-4.6411,0.2741,1.6309,2.006,-123.9205,-2.9087,-1.1068,50.0039,6.1445,6.5911,9.6,10.8,24,2388,23,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-8.9,-8.3,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T02:13:17.758Z","2024-05-14T02:13:21.510Z",TRUE,"pitch","43f8bc71-86b6-4555-86d1-bb7ed1e8e17b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6591,1.7772,NA,169.55,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.1,11,0.65,0.3849,6.5671,35.629,-20.4261,-8.1959,5.7424,-1.3786,3.1325,3.0978,-142.8084,-4.5162,-1.4181,50.0063,6.0349,-16.7811,37.2,4.8,24,1917,230,NA,NA,NA,NA,NA,NA,FALSE,-19.1,9.6,14.2,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T02:13:00.337Z","2024-05-14T02:13:04.433Z",TRUE,"pitch","9193fde5-75d5-49a8-a5f2-5c8ef93ff9b5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6073,1.7773,NA,143.96,187.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.5,78.1,7,0.94,0.4424,6.6294,28.259,-40.4838,4.7183,-5.3673,-0.7072,1.8893,-0.4547,-124.4837,-2.1605,-1.1327,50.0041,6.1646,7.3018,9.6,10.8,24,2460,22,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-10,-8.4,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T02:12:42.787Z","2024-05-14T02:12:46.901Z",TRUE,"pitch","4eaf10c3-8ecc-4395-bfa2-7deeb94887db",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5924,1.7772,NA,74.91,206.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86,78.7,14,0.93,0.44,6.7645,28.5841,-38.007,6.5681,-3.7324,1.1042,1.1839,3.1939,-125.1575,-4.4055,-1.0473,50.0017,6.1271,10.2711,15.6,10.8,24,2521,20,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.6,-12.7,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T02:12:24.780Z","2024-05-14T02:12:29.236Z",FALSE,"pickoff","411cbbe4-0e31-4c56-b8dc-d7b105203dce",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Matt Carpenter grounds out, third baseman Niko Goodrum to first baseman Nolan Schanuel.",0,0,0,16,"top",3,"2024-05-14T02:12:40.614Z","2024-05-14T02:14:05.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",5,"2024-05-14T02:11:44.482Z","2024-05-14T02:11:55.008Z",TRUE,"pitch","870fc41f-0ab8-4d83-90f2-90a6d7ae2bb3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.33,1.56,NA,124.36,177.26,"fly_ball","medium","8",131.13,87.22,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86,78.5,5,0.9,0.4397,6.7904,28.3623,-39.9383,2.9038,-4.9511,-0.1931,2.2784,1.4576,-125.2002,-1.4635,-1.1626,50.0048,6.1782,4.5503,7.2,10.8,24,2507,22,92.3,46,283,NA,NA,NA,TRUE,-46.3,-9,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,691026,"Masyn Winn","/api/v1/people/691026",NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T02:11:08.874Z","2024-05-14T02:11:12.557Z",TRUE,"pitch","89514307-cd06-4f00-a07a-81cad38238f6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.56,NA,126.06,190.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,90.1,8,0.94,0.384,6.4998,32.543,-28.6637,-8.8825,1.7072,-0.2377,1.7734,6.5387,-142.5971,-6.3253,-1.4054,50.0071,5.8269,-18.3118,28.8,7.2,24,1831,236,NA,NA,NA,NA,NA,NA,FALSE,-26.5,1.9,14.8,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T02:10:27.809Z","2024-05-14T02:10:31.683Z",TRUE,"pitch","0162a7f5-ae79-403c-8109-3ea54e89a95e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5193,1.5477,NA,149.71,144.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89.9,11,0.92,0.3819,6.704,34.3045,-14.7066,-5.9965,8.3946,-0.858,3.4903,3.7006,-143.5945,-4.5836,-1.3866,50.0061,6.0272,-12.4823,36,3.6,24,2283,230,NA,NA,NA,NA,NA,NA,FALSE,-13.8,14.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T02:10:05.712Z","2024-05-14T02:10:09.397Z",TRUE,"pitch","a122e772-4d6f-43ef-b0fb-6d4006292cbd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.33,1.56,NA,106.93,177.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.7,5,0.91,0.3793,6.7521,34.7786,-16.5417,-6.8891,7.4061,0.2641,2.2575,6.8482,-144.5807,-7.7446,-1.244,50.0001,5.9927,-14.5336,34.8,4.8,24,2275,226,NA,NA,NA,NA,NA,NA,FALSE,-15.8,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T02:10:45.760Z","2024-05-14T02:10:52.084Z",FALSE,"pickoff","4a791836-e578-4415-9044-1405fd142dd0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",4,"2024-05-14T02:11:32.064Z","2024-05-14T02:11:37.064Z",FALSE,"stepoff","29131eb5-8520-463c-be03-e4a6c64f501b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Michael Siani flies out to center fielder Kevin Pillar.",0,0,0,15,"top",3,"2024-05-14T02:09:54.226Z","2024-05-14T02:11:55.008Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",6,"2024-05-14T02:09:07.114Z","2024-05-14T02:09:10.952Z",TRUE,"pitch","20f41736-a63c-4429-a8b5-e2360db8b9b8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.58,NA,88.14,181.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Masyn Winn walks.",0,0,0,14,"top",3,"2024-05-14T02:07:29.679Z","2024-05-14T02:09:36.290Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.2,9,2,0.3769,6.8106,36.1235,-12.1615,-5.5195,9.3685,0.7571,2.1294,7.5171,-145.6711,-8.499,-1.147,50.0034,5.8311,-11.792,34.8,3.6,24,2180,228,NA,NA,NA,NA,NA,NA,FALSE,-12.1,15.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",7,"2024-05-14T02:09:31.290Z","2024-05-14T02:09:36.290Z",FALSE,"no_pitch","a286a7ec-49f9-4fe7-9a2e-b8052f85e63b",6,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Masyn Winn walks.",0,0,0,14,"top",3,"2024-05-14T02:07:29.679Z","2024-05-14T02:09:36.290Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",667755,"José Soriano",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,691026,"Masyn Winn","/api/v1/people/691026",NA,NA,NA
746233,"2024-05-14",4,"2024-05-14T02:08:39.231Z","2024-05-14T02:08:42.621Z",TRUE,"pitch","bfa29e58-2ff3-4365-b4a7-343f63dda261",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.58,NA,127.85,183.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Masyn Winn walks.",0,0,0,14,"top",3,"2024-05-14T02:07:29.679Z","2024-05-14T02:09:36.290Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,90.7,7,2,0.3786,6.6913,36.2912,-16.1052,-6.048,7.5929,-0.2847,2.0365,4.9936,-145.0954,-7.7758,-1.2486,50.0057,5.7473,-12.8025,32.4,3.6,24,2186,229,NA,NA,NA,NA,NA,NA,FALSE,-15.5,12.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T02:08:22.733Z","2024-05-14T02:08:26.493Z",TRUE,"pitch","dc5eff4c-e094-4f90-b97b-3142eaaa8095",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4483,1.5487,NA,78.54,193.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Masyn Winn walks.",0,0,0,14,"top",3,"2024-05-14T02:07:29.679Z","2024-05-14T02:09:36.290Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,78.8,14,0.91,0.4383,6.8211,29.8089,-41.643,3.8904,-6.0114,1.0089,1.6918,3.6354,-125.848,-2.3976,-0.9694,50.0029,6.0884,6.1277,9.6,10.8,24,2510,24,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-11.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T02:08:07.560Z","2024-05-14T02:08:12.488Z",TRUE,"pitch","d55463eb-815d-40bf-a53a-bc76a68c9bcb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3377,1.5486,NA,132.58,181.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Masyn Winn walks.",0,0,0,14,"top",3,"2024-05-14T02:07:29.679Z","2024-05-14T02:09:36.290Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",667755,"José Soriano","/api/v1/people/667755","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,79.2,4,0.91,0.4365,6.7377,27.7094,-39.5794,4.4001,-4.6559,-0.4086,2.106,0.7524,-125.9111,-1.7509,-1.2832,50.0013,6.0398,7.0006,9.6,10.8,24,2575,29,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-8.5,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
