"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716540,"2023-09-17",4,"2023-09-17T19:35:54.218Z","2023-09-17T19:36:04.272Z",TRUE,"pitch","3c643ef1-3c1f-4028-8cd8-c23de95afc30",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.59,1.72,NA,108.27,160.12,"fly_ball","medium","9",173.53,135.15,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Alan Trejo flies out to right fielder Michael Conforto.",0,0,0,12,"bottom",2,"2023-09-17T19:34:21.374Z","2023-09-17T19:36:04.272Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.6,5,2,0.4006,7.0148,25.2815,-20.7827,6.8915,5.9955,0.229,2.9132,-5.9443,-135.8846,-3.2047,1.5324,50.0045,5.5249,13.0968,28.8,4.8,24,1910,133,91.4,64,201,NA,NA,NA,TRUE,-20.5,10.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,663898,"Brendan Rodgers","/api/v1/people/663898"
716540,"2023-09-17",3,"2023-09-17T19:35:35.232Z","2023-09-17T19:35:39.833Z",TRUE,"pitch","eecb69c9-052d-45ec-9d30-be9f34479dce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3796,1.5186,NA,152.55,216.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Alan Trejo flies out to right fielder Michael Conforto.",0,0,0,12,"bottom",2,"2023-09-17T19:34:21.374Z","2023-09-17T19:36:04.272Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,80.9,13,2,0.4322,6.9581,21.9316,-27.2824,5.2896,2.9938,-0.9327,0.8095,-7.754,-126.0067,-6.8551,1.4758,50.0017,5.7246,8.6366,14.4,7.2,24,1428,130,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.3,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T19:35:18.317Z","2023-09-17T19:35:22.177Z",TRUE,"pitch","1dbf128e-776b-4c3c-9867-7a800e8463c4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4266,1.6604,NA,131.42,206.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Alan Trejo flies out to right fielder Michael Conforto.",0,0,0,12,"bottom",2,"2023-09-17T19:34:21.374Z","2023-09-17T19:36:04.272Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.6,13,2,0.4272,6.8674,22.9272,-25.7157,6.1925,3.8659,-0.3783,1.2072,-6.7115,-127.5537,-6.5315,1.4659,50.0025,5.7919,10.3417,19.2,7.2,24,1514,128,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.9,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T19:34:57.399Z","2023-09-17T19:35:00.676Z",TRUE,"pitch","58f46356-a405-4436-8ab3-2b84904e972c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.59,1.72,NA,108.15,157.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Alan Trejo flies out to right fielder Michael Conforto.",0,0,0,12,"bottom",2,"2023-09-17T19:34:21.374Z","2023-09-17T19:36:04.272Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.5,5,2,0.4012,6.6174,25.1166,-23.2367,6.5834,4.7182,0.2323,3.0062,-6.2837,-135.6668,-2.497,1.7049,50.0049,5.5302,12.4754,25.2,6,24,1926,127,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.3,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T19:34:42.028Z","2023-09-17T19:34:45.343Z",TRUE,"pitch","5e05e39e-9bb8-40f0-89dc-b68b57e22da2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4972,1.6604,NA,163.79,180.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Alan Trejo flies out to right fielder Michael Conforto.",0,0,0,12,"bottom",2,"2023-09-17T19:34:21.374Z","2023-09-17T19:36:04.272Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,86.3,13,2,0.4039,6.8979,23.2373,-24.3448,6.8149,4.1864,-1.2275,2.1672,-9.7622,-134.494,-4.4453,1.5281,50.0065,5.5227,12.7587,24,6,24,1955,131,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",4,"2023-09-17T19:34:06.573Z","2023-09-17T19:34:17.007Z",TRUE,"pitch","0fc8ae08-622e-4ac5-acdb-04c78af5d0c5",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.38,1.6,NA,96.23,193.46,"line_drive","medium","9",171.58,93.36,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Michael Conforto.",0,0,0,11,"bottom",2,"2023-09-17T19:32:52.101Z","2023-09-17T19:34:17.007Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,79,9,2,0.4435,6.9427,18.8334,-33.2319,-1.2449,-0.6818,0.5449,1.6786,-3.6038,-122.4182,-2.6907,2.1841,50.0027,5.5716,-1.9332,3.6,8.4,24,2091,305,96.9,11,217,NA,NA,NA,FALSE,-39.5,-1.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,663898,"Brendan Rodgers","/api/v1/people/663898"
716540,"2023-09-17",3,"2023-09-17T19:33:48.758Z","2023-09-17T19:33:53.011Z",TRUE,"pitch","13774834-938e-4fd1-ade9-1abc2ed7c078",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.6,NA,93,156.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Michael Conforto.",0,0,0,11,"bottom",2,"2023-09-17T19:32:52.101Z","2023-09-17T19:34:17.007Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.7,3,2,0.4008,6.9653,24.1893,-25.4564,6.8319,3.5379,0.6295,3.0623,-6.2719,-135.6476,-1.8659,2.0621,50.006,5.4998,12.9852,25.2,6,24,1930,107,NA,NA,NA,NA,NA,NA,FALSE,-24.7,6.2,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T19:33:32.486Z","2023-09-17T19:33:36.375Z",TRUE,"pitch","76e234a5-6e55-42a5-a86a-b51ec68bcd80",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3737,1.6368,NA,88.04,116.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Michael Conforto.",0,0,0,11,"bottom",2,"2023-09-17T19:32:52.101Z","2023-09-17T19:34:17.007Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,87.3,12,2,0.3964,7.1349,25.5811,-20.3482,6.3137,6.0924,0.7596,4.5214,-6.0682,-137.2946,0.8555,2.1603,50.0037,5.5736,12.2581,28.8,4.8,24,2057,132,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T19:33:15.869Z","2023-09-17T19:33:20.401Z",TRUE,"pitch","06e85b83-58fd-4a16-8879-98994c9b27e9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.6,NA,115.02,155.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Michael Conforto.",0,0,0,11,"bottom",2,"2023-09-17T19:32:52.101Z","2023-09-17T19:34:17.007Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,87.4,2,2,0.3969,6.7998,25.6045,-23.9756,7.3126,4.2336,0.052,3.0924,-7.7445,-137.1344,-2.2624,1.9404,50.0009,5.5355,14.1577,27.6,6,24,2085,198,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T19:33:04.063Z","2023-09-17T19:33:07.735Z",TRUE,"pitch","079a5e13-a7b5-4da6-bf68-08ae5aece0ff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3737,1.5659,NA,139.51,192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Michael Conforto.",0,0,0,11,"bottom",2,"2023-09-17T19:32:52.101Z","2023-09-17T19:34:17.007Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81.2,7,2,0.4297,7.0587,22.3137,-29.8684,6.6605,1.396,-0.5907,1.729,-8.534,-126.7542,-4.4355,1.9315,50.0026,5.8466,10.9989,18,8.4,24,1451,132,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.8,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",7,"2023-09-17T19:32:35.309Z","2023-09-17T19:32:42.714Z",TRUE,"pitch","609216d7-ce02-492f-9f27-3bde9d1e6344",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.23,1.51,NA,113.6,195.24,"ground_ball","medium","6",115.81,149.4,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,87.3,8,2,0.3995,7.123,23.8503,-20.8682,7.5961,5.9103,0.0891,1.6125,-7.7031,-135.9879,-6.4644,1.943,50.0023,5.4217,14.5303,31.2,6,24,2086,121,110,3,84,NA,NA,NA,TRUE,-21,9.8,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",6,"2023-09-17T19:32:18.538Z","2023-09-17T19:32:28.647Z",TRUE,"pitch","082042a4-a394-44dc-9be2-ebc0e82605ee",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.23,1.51,NA,129.48,164.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,86,1,2,0.403,6.9116,25.8891,-21.0794,7.5122,5.9127,-0.3275,2.7398,-8.9586,-135.242,-3.4532,2.0317,50.0027,5.4888,14.0974,30,4.8,24,1971,130,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.2,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",5,"2023-09-17T19:32:03.374Z","2023-09-17T19:32:09.946Z",TRUE,"pitch","f6d66f1e-1814-41e9-b437-dbc0464e4580",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2236,1.4477,NA,121.34,223.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.6,13,2,0.4391,7.0573,21.7392,-27.8098,-0.1915,2.7581,-0.1139,0.5629,-5.5422,-124.1056,-6.6251,2.1606,50.001,5.5431,-0.3017,2.4,7.2,24,1978,174,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",4,"2023-09-17T19:31:43.428Z","2023-09-17T19:31:47.460Z",TRUE,"pitch","f6de38db-2fa4-46f7-bbd8-81a34338ea8c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.51,NA,130.3,161.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,1,2,0.4012,6.9119,27.2032,-23.7772,8.102,4.4395,-0.3489,2.844,-9.2237,-136.0457,-2.556,2.0177,50.006,5.4272,15.3347,28.8,6,24,2933,196,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.7,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",3,"2023-09-17T19:31:30.471Z","2023-09-17T19:31:35.197Z",TRUE,"pitch","8f761d6b-44b4-4d08-a64f-f649e1c2b867",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.309,1.5423,NA,71.52,151.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,87.5,12,2,0.3966,7.0852,25.4644,-22.4397,7.4517,5.0222,1.193,3.2214,-5.1848,-137.1991,-2.2008,2.1228,50.0052,5.536,14.4523,31.2,6,24,2179,128,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.9,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T19:31:08.130Z","2023-09-17T19:31:11.873Z",TRUE,"pitch","dec118b5-a48a-4683-8eef-2153b28ded63",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.23,1.51,NA,161.42,201.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Hunter Goodman grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,10,"bottom",2,"2023-09-17T19:30:29.772Z","2023-09-17T19:32:42.714Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.9,13,2,0.4496,6.9627,20.1267,-31.8536,-0.5914,0.2148,-1.1653,1.3968,-7.4931,-121.0978,-3.5991,2.0257,50.004,5.6427,-0.8922,3.6,8.4,24,2124,316,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
