"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716625,"2023-09-12",3,"2023-09-12T00:59:53.133Z","2023-09-12T00:59:56.935Z",TRUE,"pitch","23a1d629-7e6f-4860-be9a-980d55dc0264",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3894,1.5075,NA,127.48,152.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ian Happ grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",0,0,1,9,"top",2,"2023-09-12T00:58:44.741Z","2023-09-12T01:00:16.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,84.1,2,0.91,0.4142,6.5647,22.1049,-25.3116,7.8115,3.8563,-0.2749,3.1916,-5.51,-131.1681,-2.4671,0.8156,50.0041,5.9899,13.9078,26.4,6,24,2308,148,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.7,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T00:59:36.092Z","2023-09-12T00:59:40.384Z",TRUE,"pitch","2e92e785-7f72-4946-9338-a6b1df29084e",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,1,2,NA,NA,3.42,1.61,NA,79.34,175.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ian Happ grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",0,0,1,9,"top",2,"2023-09-12T00:58:44.741Z","2023-09-12T01:00:16.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.2,14,0.91,0.4434,6.4153,22.356,-29.4976,8.7415,1.73,0.9881,2.3333,-3.8903,-123.0882,-1.657,1.4456,50.003,5.4915,13.5352,22.8,8.4,24,1646,115,NA,NA,NA,NA,NA,NA,FALSE,-34.9,3,-15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T00:59:18.048Z","2023-09-12T00:59:21.817Z",TRUE,"pitch","a928b1f4-0280-4f14-a534-218a5feec6ed",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4835,1.5784,NA,70.94,160.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ian Happ grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",0,0,1,9,"top",2,"2023-09-12T00:58:44.741Z","2023-09-12T01:00:16.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.5,12,0.91,0.4198,6.3346,24.592,-24.5751,7.7408,4.3956,1.2084,2.9031,-3.0271,-129.9501,-2.1432,1.376,50.0011,5.5859,13.3743,27.6,6,24,2188,139,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.8,-13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T00:59:02.719Z","2023-09-12T00:59:06.492Z",TRUE,"pitch","b3eb6ae1-e5f4-4faf-a289-8688fb769028",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3424,1.4602,NA,71.44,176.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ian Happ grounds out, shortstop Ezequiel Tovar to first baseman Kris Bryant.",0,0,1,9,"top",2,"2023-09-12T00:58:44.741Z","2023-09-12T01:00:16.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,83.6,14,0.91,0.4163,6.4257,23.4608,-27.1612,8.493,2.8466,1.1952,2.311,-3.6721,-130.7961,-3.1278,1.5016,50.0031,5.5246,14.9498,27.6,7.2,24,2268,127,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.8,-14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T00:58:27.056Z","2023-09-12T00:58:37.143Z",TRUE,"pitch","43bcb7b7-a778-4227-ae44-d28c28a0683c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.47,1.62,NA,156.78,146.49,"popup","medium","5",93.39,183.34,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Dansby Swanson pops out to third baseman Ryan McMahon in foul territory.",0,0,1,8,"top",2,"2023-09-12T00:57:35.230Z","2023-09-12T00:58:37.143Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,84.1,11,0.91,0.4122,6.6165,24.4846,-16.3812,3.5572,8.8067,-1.0435,3.4181,-5.849,-132.1663,-3.6728,0.7222,50.0055,6.0069,6.3819,16.8,3.6,24,2421,149,89.3,71,125,NA,NA,NA,TRUE,-17.3,15.5,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T00:58:09.762Z","2023-09-12T00:58:14.109Z",TRUE,"pitch","2da57f63-9ae4-4c0c-b0f9-c8ba3c7cb268",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4865,1.6357,NA,73.1,177.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Dansby Swanson pops out to third baseman Ryan McMahon in foul territory.",0,0,1,8,"top",2,"2023-09-12T00:57:35.230Z","2023-09-12T00:58:37.143Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.7,14,0.91,0.4408,6.4418,22.2126,-26.6738,6.6497,3.5063,1.1517,2.2718,-2.7506,-123.7555,-2.4705,1.4071,50.0005,5.493,10.4238,20.4,7.2,24,1674,120,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.1,-11.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T00:57:54.891Z","2023-09-12T00:57:58.268Z",TRUE,"pitch","541f5cdc-1147-4e06-9aec-4e586ed327a9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.51,1.6357,NA,87.32,175.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Dansby Swanson pops out to third baseman Ryan McMahon in foul territory.",0,0,1,8,"top",2,"2023-09-12T00:57:35.230Z","2023-09-12T00:58:37.143Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,79.1,6,0.91,0.4402,6.4235,20.6247,-26.8471,6.9969,3.3803,0.7787,2.3579,-3.5782,-123.6041,-2.3993,1.323,50.0003,5.5564,11.0129,20.4,7.2,24,1631,118,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5.9,-12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",8,"2023-09-12T00:57:19.767Z","2023-09-12T00:57:29.023Z",TRUE,"pitch","2b09f6d8-2297-45d7-98d0-092ebf0aa4ef",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.11,1.42,NA,154.6,182.88,"popup","medium","3",163.69,185.76,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.3,13,2,0.4367,6.5277,24.5319,-25.3593,-0.0861,4.2749,-0.9865,2.0704,-5.6114,-125.2793,-3.4458,1.2906,50.0051,5.5291,-0.1364,2.4,7.2,24,2143,140,73.3,77,94,NA,NA,NA,TRUE,-29.6,7.2,1.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",7,"2023-09-12T00:57:00.959Z","2023-09-12T00:57:05.156Z",TRUE,"pitch","5b2f7721-a73c-4449-9c15-8d30e5333a49",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.11,1.42,NA,97.97,173.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.7,6,0.89,0.4397,6.4328,23.3047,-21.2584,5.7086,6.9331,0.4994,2.427,-3.6279,-124.2466,-3.5802,1.2318,50.0013,5.6391,8.9852,20.4,6,24,1442,133,NA,NA,NA,NA,NA,NA,FALSE,-25.3,12,-9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",6,"2023-09-12T00:56:37.245Z","2023-09-12T00:56:42.803Z",TRUE,"pitch","d6624652-bbc2-41d0-a74d-afc28286c49f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1263,1.3883,NA,167.96,215.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,77,13,0.9,0.4552,6.5929,20.2854,-35.3653,-0.1806,-2.1694,-1.337,0.854,-5.8542,-119.7263,-3.793,1.15,50.0038,5.5812,-0.2647,1.2,9.6,24,2390,322,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-4.6,1.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",5,"2023-09-12T00:56:18.482Z","2023-09-12T00:56:21.741Z",TRUE,"pitch","414f3232-760f-425e-a6d9-fc8ab0e56a8d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.11,1.42,NA,111.45,159.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,84.6,2,0.91,0.4112,6.498,22.9392,-22.0702,7.7729,5.5995,0.1457,2.9414,-4.7772,-132.1932,-3.6483,0.9481,50.0053,5.9221,14.0319,30,6,24,2308,145,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.7,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",3,"2023-09-12T00:55:52.763Z","2023-09-12T00:55:56.307Z",TRUE,"pitch","08fc6f27-fe4c-44e0-a634-12997c5e5ba9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.1028,1.3883,NA,113.25,197.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,79.1,8,0.91,0.4416,6.4471,19.5183,-25.2693,6.6014,4.4079,0.0985,1.5204,-5.2151,-123.0457,-4.524,1.3659,50.0011,5.4701,10.338,20.4,7.2,24,1415,125,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7.3,-11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T00:55:37.925Z","2023-09-12T00:55:42.089Z",TRUE,"pitch","6707f8ed-350f-49f3-b2fa-ec2c7b898bd4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1263,1.4592,NA,110.12,130.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,82.7,12,0.9,0.4196,6.6023,22.4254,-18.628,3.4969,7.8153,0.1804,4.008,-3.1705,-129.6206,-1.8488,0.9543,50.0008,6.126,6.0593,16.8,4.8,24,2254,147,NA,NA,NA,NA,NA,NA,FALSE,-19.9,14,-5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T00:55:23.364Z","2023-09-12T00:55:27.998Z",TRUE,"pitch","c82d7ed6-a1b1-41b6-b8c4-ce06a90b7df6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1028,1.3883,NA,152.75,154.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,82.8,11,0.9,0.4203,6.6694,21.6981,-17.8983,4.0237,8.2612,-0.938,3.1069,-6.2429,-129.2929,-3.8706,0.9625,50.0041,5.9606,6.9549,18,4.8,24,2259,142,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14.5,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T00:55:08.896Z","2023-09-12T00:55:12.270Z",TRUE,"pitch","864b1fba-2b52-4b76-8a72-13f2dc9cf255",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1119,1.3722,NA,82.81,170.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,81.5,12,0.66,0.4274,6.4067,21.6167,-24.5652,8.2682,4.5575,0.8969,2.5416,-3.8119,-127.2724,-3.4895,1.325,50.0056,5.8362,13.8162,27.6,7.2,24,2170,142,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.8,-14.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",4,"2023-09-12T00:56:06.104Z","2023-09-12T00:56:18.482Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,673548,"/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Seiya Suzuki pops out to first baseman Kris Bryant in foul territory.",0,0,1,7,"top",2,"2023-09-12T00:55:00.217Z","2023-09-12T00:57:29.023Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
