"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718609,"2023-04-12",3,"2023-04-12T20:48:46.005Z","2023-04-12T20:48:50.294Z",TRUE,"pitch","7049f83e-adb2-4c09-805a-2f8db1428e16",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5737,1.7928,NA,62.24,182.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,0,0,22,"top",4,"2023-04-12T20:48:01.864Z","2023-04-12T20:49:25.766Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89,14,2,0.3869,7.2524,33.1554,-14.6575,-5.8708,8.6362,1.4365,2.1024,10.3398,-141.6952,-6.6641,-1.5014,50.0028,5.4259,-11.9082,30,3.6,24,2663,213,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T20:48:32.325Z","2023-04-12T20:48:36.419Z",TRUE,"pitch","cdb67103-eb3d-49da-bef8-af333c03df60",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5737,1.7414,NA,69.84,197.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,0,0,22,"top",4,"2023-04-12T20:48:01.864Z","2023-04-12T20:49:25.766Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",88.4,80.4,14,2,0.4284,7.3631,29.4866,-25.3468,0.6494,4.1347,1.2373,1.5236,7.539,-128.4242,-4.6154,-1.835,50.0033,5.3439,1.0702,6,6,24,2690,112,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T20:48:18.776Z","2023-04-12T20:48:22.328Z",TRUE,"pitch","bb1d02ea-4698-4bd9-91a3-a267fcbaa505",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5482,1.8184,NA,120.16,211.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,0,0,22,"top",4,"2023-04-12T20:48:01.864Z","2023-04-12T20:49:25.766Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.1,13,2,0.393,7.2158,29.9759,-21.4718,-12.1202,5.4372,-0.083,1.0004,8.7517,-139.1284,-7.9526,-1.6879,50.0028,5.3087,-23.8615,43.2,6,24,2326,216,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.4,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T20:48:04.263Z","2023-04-12T20:48:07.263Z",TRUE,"pitch","7e3da3da-6c81-4f02-a987-df41b74e3ca6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.55,1.74,NA,164,166.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,0,0,22,"top",4,"2023-04-12T20:48:01.864Z","2023-04-12T20:49:25.766Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.9,11,2,0.393,6.9952,29.5051,-18.8584,-10.186,6.7601,-1.2331,2.6735,5.1111,-139.073,-4.3906,-1.7655,50.0051,5.5138,-20.0705,44.4,6,24,2281,219,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T20:45:41.205Z","2023-04-12T20:45:50.826Z",TRUE,"pitch","60a6ffde-2743-477c-bbdd-7a1528d88aa9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.37,1.64,NA,119.72,147.23,"fly_ball","medium","8",127.98,78.74,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.",0,0,0,21,"bottom",3,"2023-04-12T20:44:41.600Z","2023-04-12T20:45:50.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.4,2,2,0.3852,6.4796,31.9636,-13.1595,-4.7251,9.2809,-0.0713,3.3908,6.7314,-142.1003,-5.426,-1.8548,50.0069,6.1584,-9.6853,30,3.6,24,2354,218,90.2,39,301,NA,NA,NA,TRUE,-12.7,15.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T20:45:20.230Z","2023-04-12T20:45:23.942Z",TRUE,"pitch","4b66b19a-fe7e-463d-8d00-1b40a4e26cf6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.2424,1.5617,NA,105.24,186.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.",0,0,0,21,"bottom",3,"2023-04-12T20:44:41.600Z","2023-04-12T20:45:50.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.1,78.8,9,2,0.4446,6.7056,21.3559,-38.6187,3.453,-4.1815,0.3086,1.9527,4.0544,-122.6124,-2.7792,-1.8072,50.0028,6.356,5.3229,8.4,10.8,24,2570,41,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-7.9,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T20:44:58.497Z","2023-04-12T20:45:02.448Z",TRUE,"pitch","edab7a21-90ea-4c5d-89ae-d6ca59ace72c",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2934,1.6388,NA,132.7,222.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.",0,0,0,21,"bottom",3,"2023-04-12T20:44:41.600Z","2023-04-12T20:45:50.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.7,85.1,13,2,0.4073,6.6901,29.0806,-18.8924,-9.3253,7.2544,-0.412,0.6028,6.7255,-134.451,-10.9623,-1.7339,50.0066,6.0733,-17.0812,36,6,24,1739,228,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T20:44:43.320Z","2023-04-12T20:44:46.373Z",TRUE,"pitch","df62556a-96c9-44ad-9479-0425e2a3bd1f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.37,1.64,NA,118.97,185.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.",0,0,0,21,"bottom",3,"2023-04-12T20:44:41.600Z","2023-04-12T20:45:50.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.3,85,8,2,0.4076,6.8592,27.424,-19.6349,-10.922,6.8503,-0.0517,1.9869,8.0771,-134.0817,-7.4777,-1.6754,50.0058,6.1996,-20.0048,40.8,6,24,1730,224,NA,NA,NA,NA,NA,NA,FALSE,-21,11,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T20:43:54.625Z","2023-04-12T20:44:09.885Z",TRUE,"pitch","544e3865-5c4c-4645-8ddd-a987ea48cb61",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.37,1.65,NA,120.02,159.84,"fly_ball","medium","8",190.6,69.01,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Trea Turner doubles (2) on a fly ball to center fielder Jazz Chisholm Jr.",0,0,0,20,"bottom",3,"2023-04-12T20:43:17.355Z","2023-04-12T20:44:09.885Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,2,2,0.3887,6.6857,29.9433,-12.7614,-5.8848,9.6402,-0.0793,2.9236,6.9127,-140.561,-6.6624,-1.7985,50.0034,6.1424,-11.8517,36,3.6,24,2187,219,99.2,27,359,NA,NA,NA,FALSE,-12.8,16.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T20:43:35.909Z","2023-04-12T20:43:40.409Z",TRUE,"pitch","9fd21970-87fa-4fa2-a60c-6639e40dbe99",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.37,1.65,NA,114.9,187.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Trea Turner doubles (2) on a fly ball to center fielder Jazz Chisholm Jr.",0,0,0,20,"bottom",3,"2023-04-12T20:43:17.355Z","2023-04-12T20:44:09.885Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,77,8,2,0.453,6.8298,22.9391,-37.4027,5.0807,-3.5299,0.055,1.9057,3.12,-120.7927,-2.716,-1.9122,50.0017,6.3244,7.5274,12,10.8,24,2627,37,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-6.7,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T20:43:23.440Z","2023-04-12T20:43:29.137Z",TRUE,"pitch","ba33d2dd-afa6-4b81-8e09-825a447a6c1e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3444,1.6131,NA,168.74,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Double","double","Trea Turner doubles (2) on a fly ball to center fielder Jazz Chisholm Jr.",0,0,0,20,"bottom",3,"2023-04-12T20:43:17.355Z","2023-04-12T20:44:09.885Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.7,11,2,0.3903,6.5071,35.2284,-11.551,-7.702,10.3676,-1.3573,3.2451,4.6459,-140.9048,-5.7187,-2.0361,50.0046,6.0634,-15.322,48,3.6,24,2231,223,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",6,"2023-04-12T20:42:47.926Z","2023-04-12T20:42:55.539Z",TRUE,"pitch","6e0e767f-c9a3-44b7-82bb-b048976b9fc2",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.32,1.58,NA,137.94,199.69,"ground_ball","medium","4",142.91,152.62,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Bryson Stott grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,0,0,19,"bottom",3,"2023-04-12T20:41:05.988Z","2023-04-12T20:42:55.539Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.4,77.6,13,2,0.4474,6.5133,26.295,-40.7175,3.543,-5.6401,-0.5493,1.4478,1.9967,-122.843,-3.3854,-1.8352,50.0033,6.3355,5.3673,8.4,10.8,24,2666,34,70.9,-16,7,NA,NA,NA,TRUE,-49.4,-10.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",5,"2023-04-12T20:42:34.013Z","2023-04-12T20:42:38.744Z",TRUE,"pitch","c8a4da0e-cb62-470f-b6c3-2a3eac9157db",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1404,1.5874,NA,180.53,185.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Bryson Stott grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,0,0,19,"bottom",3,"2023-04-12T20:41:05.988Z","2023-04-12T20:42:55.539Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.6,77.9,13,2,0.4452,6.3881,25.6539,-39.2997,3.0113,-4.6571,-1.6667,1.9809,-0.4043,-123.2647,-2.4416,-1.8911,50.0021,6.3185,4.6101,6,10.8,24,2602,39,NA,NA,NA,NA,NA,NA,FALSE,-47,-8.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",4,"2023-04-12T20:42:15.121Z","2023-04-12T20:42:18.121Z",TRUE,"pitch","bdcf30f0-77d3-4d42-b546-a99778370f86",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.58,NA,133.39,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Bryson Stott grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,0,0,19,"bottom",3,"2023-04-12T20:41:05.988Z","2023-04-12T20:42:55.539Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.2,4,2,0.3838,6.4214,30.2677,-13.2596,-6.7786,9.1496,-0.4301,2.2139,5.7993,-142.3077,-8.4522,-1.6058,50.0021,6.0473,-14.0115,40.8,3.6,24,2386,220,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T20:41:59.771Z","2023-04-12T20:42:04.406Z",TRUE,"pitch","ff242498-8c92-44a5-99aa-48383511a2db",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2424,1.6901,NA,147.53,210.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Bryson Stott grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,0,0,19,"bottom",3,"2023-04-12T20:41:05.988Z","2023-04-12T20:42:55.539Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",93.5,86.3,13,2,0.4022,6.7848,27.9298,-20.6361,-9.1441,6.1348,-0.801,1.0469,5.964,-135.8366,-9.6176,-1.8296,50.0059,6.051,-17.203,36,6,24,1662,231,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T20:41:45.547Z","2023-04-12T20:41:49.704Z",TRUE,"pitch","e9c686e0-5d55-4956-bb75-57d1c1b23061",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1659,1.5617,NA,148.68,121.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Bryson Stott grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,0,0,19,"bottom",3,"2023-04-12T20:41:05.988Z","2023-04-12T20:42:55.539Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.4,11,2,0.3892,6.3941,31.1709,-15.336,-5.9684,8.3882,-0.831,4.3302,4.8248,-140.6078,-2.4344,-1.7917,50.0001,6.1994,-11.9774,34.8,3.6,24,2352,216,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.9,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
