"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717218,"2023-07-29",3,"2023-07-29T20:30:24.886Z","2023-07-29T20:30:33.721Z",TRUE,"pitch","13e31206-3936-45ef-9d2d-873bcf6f1ea2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.25,1.58,NA,133.18,170.56,"fly_ball","medium","7",62.82,102.51,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Kerry Carpenter flies out to left fielder Jon Berti.",0,0,0,7,"top",2,"2023-07-29T20:29:10.988Z","2023-07-29T20:30:33.721Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",456501,"Johnny Cueto","/api/v1/people/456501","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84,4,0.91,0.409,5.8819,30.1162,-15.3827,-7.7323,9.2528,-0.4244,2.5265,5.9783,-134.1269,-4.7091,-1.6821,50.0025,5.4087,-14.0308,37.2,4.8,24,2194,229,82.8,41,287,NA,NA,NA,TRUE,-16.4,15.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T20:30:04.002Z","2023-07-29T20:30:07.530Z",TRUE,"pitch","44f1f825-c106-4a38-bd92-f405d6883a9a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.25,1.58,NA,103.66,148.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Kerry Carpenter flies out to left fielder Jon Berti.",0,0,0,7,"top",2,"2023-07-29T20:29:10.988Z","2023-07-29T20:30:33.721Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",456501,"Johnny Cueto","/api/v1/people/456501","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.8,3,0.91,0.4151,5.9304,28.2215,-16.1546,-7.5116,9.0866,0.3499,3.3505,7.2193,-131.9662,-2.6534,-1.4459,50.0023,5.5598,-13.2419,34.8,4.8,24,2179,222,NA,NA,NA,NA,NA,NA,FALSE,-17.2,16.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T20:29:50.703Z","2023-07-29T20:29:53.756Z",TRUE,"pitch","f44e0dcb-9bdc-4585-bf49-a0afb8b8d7c9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.25,1.58,NA,127.91,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Kerry Carpenter flies out to left fielder Jon Berti.",0,0,0,7,"top",2,"2023-07-29T20:29:10.988Z","2023-07-29T20:30:33.721Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",456501,"Johnny Cueto","/api/v1/people/456501","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,4,0.91,0.4132,5.8411,28.5448,-23.8984,-11.4203,4.6514,-0.2863,2.5837,7.33,-132.5849,-3.1377,-1.6041,50.0031,5.5281,-20.3173,37.2,7.2,24,2127,230,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.9,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T20:29:37.477Z","2023-07-29T20:29:40.493Z",TRUE,"pitch","ad69a7a1-a3ed-419d-8d45-e8ae6d7feb02",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1494,1.5396,NA,114.63,224.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Kerry Carpenter flies out to left fielder Jon Berti.",0,0,0,7,"top",2,"2023-07-29T20:29:10.988Z","2023-07-29T20:30:33.721Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",456501,"Johnny Cueto","/api/v1/people/456501","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.9,14,0.92,0.4468,5.5461,23.501,-27.3071,-0.5693,3.1905,0.062,0.5202,4.7141,-122.4574,-6.2191,-1.8114,50.0007,5.4198,-0.8684,0,7.2,24,2258,214,NA,NA,NA,NA,NA,NA,FALSE,-34,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",5,"2023-07-29T20:27:18.173Z","2023-07-29T20:27:24.776Z",TRUE,"pitch","5b2ecd07-8a1d-4bc1-a72c-9fb834343b4e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.48,1.71,NA,158.48,202.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82,13,0.89,0.4207,6.0206,29.3245,-22.9289,-10.6933,5.3901,-1.0882,1.3354,3.474,-130.556,-6.7446,-1.0527,50.0003,5.6962,-18.3236,36,7.2,24,2133,227,NA,NA,NA,NA,NA,NA,TRUE,-25.8,8.4,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T20:26:42.581Z","2023-07-29T20:26:46.711Z",TRUE,"pitch","88a70aff-2240-4ce5-ba84-f084268c0359",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.48,1.71,NA,135.83,206.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88,13,0.9,0.3913,6.138,33.3202,-12.0611,-7.9832,10.1489,-0.494,1.1884,3.756,-140.2617,-10.3262,-0.8173,50.0024,5.716,-15.8201,45.6,4.8,24,2499,203,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.3,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T20:26:18.981Z","2023-07-29T20:26:23.392Z",TRUE,"pitch","d4ac8b7a-8600-40f6-a343-5bf8999e2b61",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4604,1.7312,NA,113.02,206.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89,14,0.92,0.3865,6.1967,34.6727,-8.2611,-3.3498,11.7728,0.1044,1.1952,3.7754,-142.1085,-10.9991,-0.8106,50.0051,5.6553,-6.8051,28.8,2.4,24,2544,204,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T20:25:55.142Z","2023-07-29T20:25:58.964Z",TRUE,"pitch","a69d0ac6-d5c3-4a3a-a3f8-3c2cbe85f881",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5007,1.6697,NA,155.58,215.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.2,13,0.83,0.3949,6.2029,32.6935,-10.9653,-7.3772,10.9,-1.0122,0.8565,2.5418,-138.991,-11.0286,-0.9828,50.0066,5.6164,-14.3605,45.6,3.6,24,2446,203,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T20:25:34.327Z","2023-07-29T20:25:38.464Z",TRUE,"pitch","33b0592e-1b9e-4bf3-af55-e8a554c4b9ec",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3393,1.5875,NA,137.9,152.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.3,1,0.91,0.3842,6.1239,34.0187,-7.6774,-4.1122,11.9083,-0.5484,3.1863,2.4731,-142.7817,-6.1692,-0.8933,50.0016,5.863,-8.4582,40.8,2.4,24,2453,205,NA,NA,NA,NA,NA,NA,FALSE,-8,20.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",4,"2023-07-29T20:26:55.340Z","2023-07-29T20:27:18.173Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,643265,"/api/v1/people/643265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-29T20:25:11.940Z","2023-07-29T20:27:24.776Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T20:24:55.419Z","2023-07-29T20:25:06.152Z",TRUE,"pitch","853af015-cf82-449e-97d7-034faaaacf5e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.43,1.67,NA,148.22,195.02,"fly_ball","medium","8",128.83,68.13,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Riley Greene.",0,0,0,5,"bottom",1,"2023-07-29T20:23:19.004Z","2023-07-29T20:25:06.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.9,7,0.92,0.3918,6.1303,32.4475,-13.0685,-8.0958,9.6617,-0.819,1.6209,2.987,-139.9452,-9.0053,-0.8501,50.0057,5.7428,-16.0132,45.6,4.8,24,2451,206,89.4,37,327,NA,NA,NA,TRUE,-13.9,15.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T20:24:31.431Z","2023-07-29T20:24:35.074Z",TRUE,"pitch","edf72394-9d58-485b-97a1-9695104bdd23",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0665,1.4653,NA,175,130.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Riley Greene.",0,0,0,5,"bottom",1,"2023-07-29T20:23:19.004Z","2023-07-29T20:25:06.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.7,11,0.9,0.3866,6.0344,33.6345,-9.1018,-3.7657,11.3597,-1.5216,4.0117,-0.4541,-141.8937,-4.0883,-0.8702,50.0039,6.0553,-7.6497,37.2,2.4,24,2474,204,NA,NA,NA,NA,NA,NA,FALSE,-9,19.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T20:24:04.279Z","2023-07-29T20:24:07.355Z",TRUE,"pitch","681b683d-1f9c-403b-83b2-a6f09d189641",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.43,1.67,NA,152.57,176.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Riley Greene.",0,0,0,5,"bottom",1,"2023-07-29T20:23:19.004Z","2023-07-29T20:25:06.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.2,13,0.93,0.3885,6.0354,35.5597,-12.3247,-8.4383,9.8875,-0.9331,2.3237,3.1606,-141.5658,-7.475,-0.9746,50.0067,5.8067,-16.9467,49.2,4.8,24,2471,204,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.3,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T20:23:41.836Z","2023-07-29T20:23:46.209Z",TRUE,"pitch","aac35d5a-10e5-445d-9e87-6081380d5ba9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3296,1.6091,NA,118.64,193.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Riley Greene.",0,0,0,5,"bottom",1,"2023-07-29T20:23:19.004Z","2023-07-29T20:25:06.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.7,8,0.87,0.4244,6.0109,25.7396,-27.2433,2.0782,2.9233,-0.0431,1.6918,2.0229,-128.8508,-5.2037,-1.1072,50.0046,5.8319,3.5093,7.2,7.2,24,2136,160,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.4,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",5,"2023-07-29T20:23:08.590Z","2023-07-29T20:23:14.920Z",TRUE,"pitch","16b277f0-6e24-45fa-89be-9d9f60c14911",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.47,1.68,NA,163.9,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,0,0,4,"bottom",1,"2023-07-29T20:20:57.225Z","2023-07-29T20:23:14.920Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,89.3,13,0.93,0.3846,6.0658,35.1479,-11.8959,-8.3164,9.8908,-1.2303,1.9034,2.6422,-142.8058,-8.7394,-1.0911,50.0059,5.7662,-17.0524,49.2,4.8,24,2377,207,NA,NA,NA,NA,NA,NA,TRUE,-12.4,16.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T20:22:22.569Z","2023-07-29T20:22:26.141Z",TRUE,"pitch","26f63c74-e085-4ca2-b742-4fb91c623047",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.3898,1.6602,NA,169.25,226.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,0,0,4,"bottom",1,"2023-07-29T20:20:57.225Z","2023-07-29T20:23:14.920Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.2,13,0.95,0.3872,6.0933,33.5829,-12.8787,-8.2889,9.5314,-1.3707,0.4385,2.0092,-141.6706,-12.0005,-1.0141,50.0041,5.5626,-16.7822,45.6,4.8,24,2564,205,NA,NA,NA,NA,NA,NA,FALSE,-14,14.9,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
