"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717152,"2023-08-03",7,"2023-08-03T00:25:11.689Z","2023-08-03T00:25:19.022Z",TRUE,"pitch","1700bc5f-7978-46ad-87c9-d4ac3a606e17",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.4,1.7,NA,88.3,160.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.3,3,0.9,0.4311,6.5042,25.0057,-29.8531,1.1564,1.4209,0.753,2.9083,5.0403,-126.8562,-1.6673,-1.4068,50.0051,5.9451,1.8915,4.8,7.2,24,2800,128,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.4,-3.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",6,"2023-08-03T00:24:42.537Z","2023-08-03T00:24:48.406Z",TRUE,"pitch","9727225f-1088-49a7-87e9-b22ba0a79695",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.4,1.7,NA,109.87,198.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.9,14,0.91,0.3951,6.5165,33.6325,-7.6638,-1.5436,12.6206,0.1871,1.5098,4.3199,-139.0665,-10.5699,-1.1917,50.0034,5.8853,-2.9982,10.8,2.4,24,2725,192,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.6,1.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",5,"2023-08-03T00:24:24.327Z","2023-08-03T00:24:31.130Z",TRUE,"pitch","b4e13dd4-09df-4b40-ace2-a3039f570e8e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5161,1.7,NA,62.55,200.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.9,14,0.91,0.4356,6.5132,24.8777,-31.7012,1.4185,0.291,1.4284,1.4216,6.4093,-125.623,-4.6356,-1.3376,50.0008,5.8609,2.2706,6,8.4,24,2914,87,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.2,-4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",4,"2023-08-03T00:24:03.389Z","2023-08-03T00:24:07.431Z",TRUE,"pitch","cde4e9c0-98ec-4f37-b30a-582c2c959237",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.4,1.7,NA,120.77,144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.1,2,0.9,0.3963,6.5225,35.945,-10.501,-0.2012,11.2452,-0.099,3.498,3.2805,-139.0822,-5.1481,-1.2758,50.0014,6.0918,-0.3887,2.4,2.4,24,2641,190,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,-0.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T00:23:44.442Z","2023-08-03T00:23:49.831Z",TRUE,"pitch","9901ba53-398b-4e36-ba3f-1abe3a425753",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5369,1.7987,NA,171.47,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.4,13,0.91,0.3961,6.6508,34.6027,-7.9054,-1.0873,12.5669,-1.4291,2.1634,0.7792,-138.9326,-8.7793,-1.5736,50.0064,5.9113,-2.1007,10.8,2.4,24,2716,193,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.9,1.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T00:23:08.933Z","2023-08-03T00:23:14.164Z",TRUE,"pitch","ee2dbd5f-e029-48d8-bc14-205a8eca36e4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5798,1.9298,NA,87.63,128.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.6,12,0.87,0.3939,6.5092,36.1413,-11.34,0.3767,10.6787,0.7706,4.0872,5.3661,-139.895,-3.631,-1.2341,50.0063,6.1638,0.734,9.6,2.4,24,2429,191,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.6,-1.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T00:22:48.905Z","2023-08-03T00:22:54.110Z",TRUE,"pitch","a5f2f7d3-5485-4f41-a489-26cae65cb3c0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.4,1.7,NA,110.88,197.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.7,14,0.89,0.429,6.6389,26.7217,-25.6822,0.7187,3.9348,0.1606,1.5228,3.7981,-127.7628,-5.7984,-1.4397,50.0049,5.8445,1.1859,3.6,7.2,24,2826,153,NA,NA,NA,NA,NA,NA,FALSE,-29.5,6,-2.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T00:23:30.208Z","2023-08-03T00:23:44.442Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Adolis Garcia lines out to left fielder Andrew Benintendi.",0,0,2,9,"bottom",1,"2023-08-03T00:22:28.786Z","2023-08-03T00:25:52.549Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",6,"2023-08-03T00:22:14.370Z","2023-08-03T00:22:26.870Z",TRUE,"pitch","6798765f-82e1-4d68-bb69-7fb7a0771705",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.44,1.59,NA,86.17,183.06,"ground_ball","medium","8",132.82,139.26,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.2,9,0.91,0.3938,6.4948,33.781,-7.5873,-1.7191,12.5707,0.8087,2.0637,6.1533,-139.5314,-9.2206,-1.2097,50.0027,5.926,-3.3633,10.8,2.4,24,2616,196,86.5,3,68,NA,NA,NA,FALSE,-9.1,20.9,1.7,NA,NA,NA,NA,FALSE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",5,"2023-08-03T00:21:49.883Z","2023-08-03T00:21:55.186Z",TRUE,"pitch","f537702b-d007-43b6-826d-9236bb78729f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3964,1.59,NA,75,277.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.9,14,0.89,0.4355,6.4378,28.3823,-27.5518,-1.5824,2.8892,1.1019,-1.4386,6.9594,-126.3128,-11.2371,-1.4966,50.0007,5.3244,-2.5293,2.4,7.2,24,2830,111,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.5,1.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",4,"2023-08-03T00:21:27.184Z","2023-08-03T00:21:32.182Z",TRUE,"pitch","df89b971-39c4-4b09-8eac-dc9d69f6c044",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.59,NA,76.95,166.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,12,0.91,0.3903,6.3104,32.9369,-9.7717,-2.5401,11.2408,1.0507,2.6887,6.9688,-140.5396,-7.2202,-1.1351,50.0027,5.9316,-5.0625,16.8,2.4,24,2578,199,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19,3.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T00:21:05.710Z","2023-08-03T00:21:09.781Z",TRUE,"pitch","f1242c3d-8420-48df-a1f7-8b63229fb7b7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.59,NA,95.83,176.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.4,6,0.91,0.3935,6.2374,32.8622,-10.0342,-2.1786,11.2963,0.5554,2.305,5.4571,-139.4739,-8.1612,-1.148,50.0062,5.9402,-4.2716,14.4,2.4,24,2594,193,NA,NA,NA,NA,NA,NA,FALSE,-11,18.8,2.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T00:20:49.533Z","2023-08-03T00:20:53.630Z",TRUE,"pitch","d4bd4b02-09ed-4a0e-a795-aeb0af33ee1f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5506,1.7055,NA,84.67,174.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,14,0.9,0.3922,6.0551,31.977,-9.8724,-1.1175,11.2947,0.8482,2.3717,5.9793,-139.7469,-8.2396,-1.1755,50.0037,6.0099,-2.2072,4.8,2.4,24,2623,189,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.8,0.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T00:20:33.974Z","2023-08-03T00:20:38.794Z",TRUE,"pitch","efdb5709-fee1-486c-8772-a6aa032c12b1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3144,1.4691,NA,64.18,156.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87,12,0.9,0.3945,6.2491,33.0332,-10.4667,-2.6968,11.1343,1.3856,3.0604,7.5145,-139.1767,-6.0255,-1.0065,50.006,5.956,-5.2604,16.8,2.4,24,2488,187,NA,NA,NA,NA,NA,NA,FALSE,-11,19,3.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T00:20:18.633Z","2023-08-03T00:20:23.619Z",TRUE,"pitch","d1728403-c08a-41f8-bf95-982f51d74d6c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3221,1.5494,NA,89.46,124.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to center fielder Luis Robert Jr.",0,0,2,8,"bottom",1,"2023-08-03T00:19:48.637Z","2023-08-03T00:22:26.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.4,12,0.9,0.3961,6.2232,33.2585,-10.2925,-1.3895,11.3213,0.7225,4.2385,5.8756,-138.6816,-3.3135,-1.2502,50.0003,6.1435,-2.6852,7.2,2.4,24,2569,199,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.9,1.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T00:19:35.658Z","2023-08-03T00:19:58.114Z",TRUE,"pitch","e9d5355c-5953-4725-bd0f-5e82fd874e16",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.57,1.57,NA,129.05,151.17,"fly_ball","medium","89",194.55,54.76,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Home Run","home_run","Corey Seager homers (16) on a fly ball to right center field. Marcus Semien scores.",2,0,2,7,"bottom",1,"2023-08-03T00:18:54.069Z","2023-08-03T00:19:58.114Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.8,72.3,1,0.9,0.4791,6.2576,22.675,-45.5235,2.2491,-10.1023,-0.3162,3.2448,2.124,-114.647,3.4318,-1.5495,50.0041,6.1947,2.9712,4.8,14.4,24,2647,23,101.5,36,394,NA,NA,NA,FALSE,-61.3,-17,-4.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T00:19:16.827Z","2023-08-03T00:19:21.229Z",TRUE,"pitch","4953b8d3-10a2-4510-8d3d-56579b34a2f8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3551,1.5075,NA,128.55,115.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Home Run","home_run","Corey Seager homers (16) on a fly ball to right center field. Marcus Semien scores.",2,0,2,7,"bottom",1,"2023-08-03T00:18:54.069Z","2023-08-03T00:19:58.114Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,11,0.91,0.3921,6.3256,32.1875,-11.6658,-2.7289,10.3841,-0.3029,4.5487,4.2796,-139.8049,-2.3845,-1.5006,50.0037,6.1807,-5.3905,20.4,2.4,24,2543,202,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.5,4.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
