"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718447,"2023-04-24",0,"2023-04-24T23:10:24.663Z","2023-04-24T23:10:28.328Z",TRUE,"pitch","7470d18a-7881-4842-8f6a-09374f7807e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4056,1.5724,NA,147.12,138.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Justin Turner flies out to center fielder Cedric Mullins.",0,4,0,18,"top",3,"2023-04-24T23:09:56.823Z","2023-04-24T23:11:50.026Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.2,11,2,0.4656,6.348,22.5551,-33.6486,7.0829,-1.0557,-0.7903,3.7086,1.8822,-117.6947,2.0024,-2.5206,50.001,5.9654,9.924,16.8,9.6,24,2501,59,NA,NA,NA,NA,NA,NA,FALSE,-43,-1.1,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:09:32.102Z","2023-04-24T23:10:01.955Z",TRUE,"pitch","b308dff9-0d7b-40b0-b8e4-00408d896ea4",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.34,1.6,NA,120.36,182.71,"fly_ball","medium","9",240.93,90.78,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Rafael Devers homers (9) on a fly ball to right field. Alex Verdugo scores.",2,4,0,17,"top",3,"2023-04-24T23:08:53.707Z","2023-04-24T23:10:01.955Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.5,8,0.88,0.4153,6.4513,25.9312,-19.1077,-0.0598,7.4056,-0.0882,2.0766,6.1039,-131.5148,-5.9061,-2.4242,50.0046,5.7528,-0.1055,2.4,4.8,24,2545,186,115,24,387,NA,NA,NA,FALSE,-20.9,12.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:09:11.703Z","2023-04-24T23:09:15.259Z",TRUE,"pitch","b4a0cea1-9a76-46df-a144-b32611c26046",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4322,1.7159,NA,102.22,201.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Rafael Devers homers (9) on a fly ball to right field. Alex Verdugo scores.",2,4,0,17,"top",3,"2023-04-24T23:08:53.707Z","2023-04-24T23:10:01.955Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.2,14,0.9,0.4173,6.2952,26.5297,-21.9669,0.7856,5.8415,0.3877,1.3833,6.5899,-131.0436,-6.7927,-2.2569,50.0004,5.6388,1.3722,6,6,24,2474,193,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:08:53.707Z","2023-04-24T23:08:56.717Z",TRUE,"pitch","27ab2251-6e6e-478a-875a-fbde66114a55",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4089,1.6224,NA,190.61,144.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Rafael Devers homers (9) on a fly ball to right field. Alex Verdugo scores.",2,4,0,17,"top",3,"2023-04-24T23:08:53.707Z","2023-04-24T23:10:01.955Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,76.7,11,0.92,0.4481,6.5051,26.5772,-34.3026,-10.2818,-1.4104,-1.9311,3.4996,4.4762,-122.7092,1.3656,-2.4532,50.0027,5.8808,-15.5206,22.8,9.6,24,1802,250,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.9,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:08:11.780Z","2023-04-24T23:08:24.139Z",TRUE,"pitch","a4fc5df1-6bf2-49e5-815e-88462e188788",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.51,1.61,NA,117.95,179.8,"ground_ball","medium","9",178.95,124.91,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Alex Verdugo singles on a ground ball to right fielder Anthony Santander. Connor Wong scores.",1,2,0,16,"top",3,"2023-04-24T23:07:23.873Z","2023-04-24T23:08:24.139Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,77.9,8,0.92,0.4436,6.5545,25.9715,-33.9482,-9.7019,-1.1471,-0.0248,2.1846,8.834,-123.7436,-1.741,-2.3901,50.0048,5.7562,-14.9644,21.6,9.6,24,1804,248,97.2,-16,9,NA,NA,NA,FALSE,-40.2,-2.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:07:54.623Z","2023-04-24T23:07:58.341Z",TRUE,"pitch","3f50311c-fd42-41ee-abc5-bed01990a6d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5556,1.5856,NA,113.28,205.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Alex Verdugo singles on a ground ball to right fielder Anthony Santander. Connor Wong scores.",1,2,0,16,"top",3,"2023-04-24T23:07:23.873Z","2023-04-24T23:08:24.139Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.8,14,0.92,0.4391,6.6731,26.3198,-30.1997,-11.2746,1.2504,0.0975,1.243,9.6011,-124.9591,-4.6852,-2.3387,50.0012,5.6374,-17.7428,27.6,9.6,24,1763,247,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:07:39.886Z","2023-04-24T23:07:43.998Z",TRUE,"pitch","a78d8752-9386-4812-b772-d4425bb0a398",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6952,1.7025,NA,144.63,152.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Alex Verdugo singles on a ground ball to right fielder Anthony Santander. Connor Wong scores.",1,2,0,16,"top",3,"2023-04-24T23:07:23.873Z","2023-04-24T23:08:24.139Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.8,1,0.92,0.4182,6.2488,25.2893,-21.7488,1.5561,5.9913,-0.7248,3.1912,3.9142,-130.5364,-2.6985,-2.4408,50.0034,5.8605,2.7083,8.4,4.8,24,2409,184,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.6,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",4,"2023-04-24T23:07:05.772Z","2023-04-24T23:07:13.548Z",TRUE,"pitch","0f20d1dc-c713-4d62-a884-f55d90bb315b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.53,1.66,NA,140.63,161.07,"ground_ball","medium","6",113.57,161.23,NA,NA,TRUE,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yu Chang grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle. Connor Wong to 2nd.",0,1,0,15,"top",3,"2023-04-24T23:05:13.145Z","2023-04-24T23:07:13.548Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84,4,0.93,0.4094,6.5629,29.2634,-19.1756,-10.9803,7.173,-0.6198,2.878,8.7313,-133.8591,-3.5499,-2.4996,50.0033,5.5966,-19.8998,42,6,24,2115,221,64.7,-26,7,NA,NA,NA,TRUE,-19.9,12.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:06:18.774Z","2023-04-24T23:06:22.580Z",TRUE,"pitch","0f98041b-2514-41d0-a616-b0b68d35d748",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5058,1.659,NA,78.09,210.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yu Chang grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle. Connor Wong to 2nd.",0,1,0,15,"top",3,"2023-04-24T23:05:13.145Z","2023-04-24T23:07:13.548Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.2,14,2,0.4565,6.4037,24.2488,-33.3543,3.4826,-0.8081,1.0207,1.0342,7.0011,-120.186,-3.9706,-2.3876,50.0035,5.6838,5.0728,10.8,9.6,24,2542,56,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:05:49.136Z","2023-04-24T23:05:53.620Z",TRUE,"pitch","5f5bda65-a33e-4bf4-a5e6-844f63b0d0a7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.53,1.66,NA,142.42,185.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yu Chang grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle. Connor Wong to 2nd.",0,1,0,15,"top",3,"2023-04-24T23:05:13.145Z","2023-04-24T23:07:13.548Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.5,7,0.83,0.4075,6.4341,29.9363,-18.5992,-10.4729,7.4236,-0.667,1.9881,8.4181,-134.557,-6.0132,-2.4796,50.0031,5.5751,-19.1526,40.8,6,24,2188,223,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:05:30.537Z","2023-04-24T23:05:35.086Z",TRUE,"pitch","2f8077bc-d4d1-447c-b20d-e2a83e75e2f0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3662,1.6122,NA,94.35,202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yu Chang grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle. Connor Wong to 2nd.",0,1,0,15,"top",3,"2023-04-24T23:05:13.145Z","2023-04-24T23:07:13.548Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,14,0.89,0.4008,6.5133,29.7309,-14.819,-6.1518,9.1689,0.5942,1.3295,9.922,-136.6025,-8.6494,-2.2836,50.0011,5.5528,-11.6418,30,3.6,24,2118,217,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.9,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",3,"2023-04-24T23:06:40.341Z","2023-04-24T23:06:43.430Z",FALSE,"pickoff","9c43fe3d-9143-4a8b-a203-8d4967641da2",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yu Chang grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle. Connor Wong to 2nd.",0,1,0,15,"top",3,"2023-04-24T23:05:13.145Z","2023-04-24T23:07:13.548Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,644374,"Yu Chang","/api/v1/people/644374","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",5,"2023-04-24T23:05:04.561Z","2023-04-24T23:05:10.126Z",TRUE,"pitch","60d28180-2afb-4ad0-8871-eba2a31f3eef",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1659,1.4256,NA,164.54,191.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Connor Wong walks.",0,1,0,14,"top",3,"2023-04-24T23:03:35.530Z","2023-04-24T23:05:10.126Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76,13,2,0.4566,6.1262,23.7368,-34.6594,5.8538,-1.7082,-1.2473,1.7443,1.323,-120.0713,-2.179,-2.566,50.001,5.7541,8.527,14.4,9.6,24,2569,63,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-3.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
718447,"2023-04-24",4,"2023-04-24T23:04:48.031Z","2023-04-24T23:04:52.199Z",TRUE,"pitch","40698ea6-d11c-4426-81e6-35cc4caef32a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1892,1.449,NA,62.48,212.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Connor Wong walks.",0,1,0,14,"top",3,"2023-04-24T23:03:35.530Z","2023-04-24T23:05:10.126Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77,14,2,0.4522,6.1658,24.8873,-33.4528,3.3791,-0.8593,1.4302,0.9752,8.0592,-121.3672,-4.0343,-2.3795,50.0057,5.5887,5.0139,10.8,9.6,24,2598,58,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.3,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",3,"2023-04-24T23:04:30.060Z","2023-04-24T23:04:33.720Z",TRUE,"pitch","bf0a4596-e93d-4783-bc14-9943501bf1dd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.45,NA,130.05,185.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Connor Wong walks.",0,1,0,14,"top",3,"2023-04-24T23:03:35.530Z","2023-04-24T23:05:10.126Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.3,7,0.89,0.4014,6.2966,33.5526,-11.2445,-8.0382,11.1337,-0.3423,1.9839,8.6154,-137.0455,-7.4898,-2.4998,50.0067,5.5414,-15.1168,44.4,3.6,24,2297,221,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:04:14.504Z","2023-04-24T23:04:17.504Z",TRUE,"pitch","b638f398-5c1b-4293-bf95-202d39cc8ea7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2358,1.449,NA,52.36,200.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Connor Wong walks.",0,1,0,14,"top",3,"2023-04-24T23:03:35.530Z","2023-04-24T23:05:10.126Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,14,0.92,0.4004,6.5001,32.5293,-9.8904,-7.1967,11.7832,1.6959,1.4354,13.4182,-137.1837,-8.9386,-2.3409,50.004,5.4251,-13.6124,40.8,3.6,24,2287,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
